threeday_yrmo,threeday_yr,year,dayofyear,Ksal
3062,256,2017,35,0.187
3063,256,2017,35,0.187
3064,256,2017,35,0.187
3065,256,2017,35,0.187
3066,256,2017,35,0.187
3067,256,2017,35,0.187
3068,256,2017,35,0.187
3069,256,2017,35,0.187
3070,256,2017,35,0.187
3071,256,2017,35,0.187
3072,256,2017,35,0.187
3073,257,2017,38,0.191
3074,257,2017,38,0.191
3075,257,2017,38,0.191
3076,257,2017,38,0.191
3077,257,2017,38,0.191
3078,257,2017,38,0.191
3079,257,2017,38,0.191
3080,257,2017,38,0.191
3081,257,2017,38,0.191
3082,257,2017,38,0.191
3083,257,2017,38,0.191
3084,257,2017,38,0.191
3085,258,2017,41,0.192
3086,258,2017,41,0.192
3087,258,2017,41,0.192
3088,258,2017,41,0.192
3089,258,2017,41,0.192
3090,258,2017,41,0.192
3091,258,2017,41,0.192
3092,258,2017,41,0.192
3093,258,2017,41,0.192
3094,258,2017,41,0.192
3095,258,2017,41,0.192
3096,258,2017,41,0.192
3097,259,2017,44,0.19
3098,259,2017,44,0.19
3099,259,2017,44,0.19
3100,259,2017,44,0.19
3101,259,2017,44,0.19
3102,259,2017,44,0.19
3103,259,2017,44,0.19
3104,259,2017,44,0.19
3105,259,2017,44,0.19
3106,259,2017,44,0.19
3107,259,2017,44,0.19
3108,259,2017,44,0.19
3109,260,2017,47,0.19
3110,260,2017,47,0.19
3111,260,2017,47,0.19
3112,260,2017,47,0.19
3113,260,2017,47,0.19
3114,260,2017,47,0.19
3115,260,2017,47,0.19
3116,260,2017,47,0.19
3117,260,2017,47,0.19
3118,260,2017,47,0.19
3119,260,2017,47,0.19
3120,260,2017,47,0.19
3121,261,2017,50,0.192
3122,261,2017,50,0.192
3123,261,2017,50,0.192
3124,261,2017,50,0.192
3125,261,2017,50,0.192
3126,261,2017,50,0.192
3127,261,2017,50,0.192
3128,261,2017,50,0.192
3129,261,2017,50,0.192
3130,261,2017,50,0.192
3131,261,2017,50,0.192
3132,261,2017,50,0.192
3133,262,2017,53,0.196
3134,262,2017,53,0.196
3135,262,2017,53,0.196
3136,262,2017,53,0.196
3137,262,2017,53,0.196
3138,262,2017,53,0.196
3139,262,2017,53,0.196
3140,262,2017,53,0.196
3141,262,2017,53,0.196
3142,262,2017,53,0.196
3143,262,2017,53,0.196
3144,262,2017,53,0.196
3145,263,2017,56,0.193
3146,263,2017,56,0.193
3147,263,2017,56,0.193
3148,263,2017,56,0.193
3149,263,2017,56,0.193
3150,263,2017,56,0.193
3151,263,2017,56,0.193
3152,263,2017,56,0.193
3153,263,2017,56,0.193
3154,263,2017,56,0.193
3155,263,2017,56,0.193
3156,263,2017,56,0.193
3157,264,2017,59,0.187
3158,264,2017,59,0.187
3159,264,2017,59,0.187
3160,264,2017,59,0.187
3161,264,2017,59,0.187
3162,264,2017,59,0.187
3163,264,2017,59,0.187
3164,264,2017,59,0.187
3165,264,2017,59,0.187
3166,264,2017,59,0.187
3167,264,2017,59,0.187
3168,264,2017,59,0.187
3169,265,2017,62,0.185
3170,265,2017,62,0.185
3171,265,2017,62,0.185
3172,265,2017,62,0.185
3173,265,2017,62,0.185
3174,265,2017,62,0.185
3175,265,2017,62,0.185
3176,265,2017,62,0.185
3177,265,2017,62,0.185
3178,265,2017,62,0.185
3179,265,2017,62,0.185
3180,265,2017,62,0.185
3181,266,2017,65,0.18
3182,266,2017,65,0.18
3183,266,2017,65,0.18
3184,266,2017,65,0.18
3185,266,2017,65,0.18
3186,266,2017,65,0.18
3187,266,2017,65,0.18
3188,266,2017,65,0.18
3189,266,2017,65,0.18
3190,266,2017,65,0.18
3191,266,2017,65,0.18
3192,266,2017,65,0.18
3193,267,2017,68,0.182
3194,267,2017,68,0.182
3195,267,2017,68,0.182
3196,267,2017,68,0.182
3197,267,2017,68,0.182
3198,267,2017,68,0.182
3199,267,2017,68,0.182
3200,267,2017,68,0.182
3201,267,2017,68,0.182
3202,267,2017,68,0.182
3203,267,2017,68,0.182
3204,267,2017,68,0.182
3205,268,2017,71,0.185
3206,268,2017,71,0.185
3207,268,2017,71,0.185
3208,268,2017,71,0.185
3209,268,2017,71,0.185
3210,268,2017,71,0.185
3211,268,2017,71,0.185
3212,268,2017,71,0.185
3213,268,2017,71,0.185
3214,268,2017,71,0.185
3215,268,2017,71,0.185
3216,268,2017,71,0.185
3217,269,2017,74,0.183
3218,269,2017,74,0.183
3219,269,2017,74,0.183
3220,269,2017,74,0.183
3221,269,2017,74,0.183
3222,269,2017,74,0.183
3223,269,2017,74,0.183
3224,269,2017,74,0.183
3225,269,2017,74,0.183
3226,269,2017,74,0.183
3227,269,2017,74,0.183
3228,269,2017,74,0.183
3229,270,2017,77,0.193
3230,270,2017,77,0.193
3231,270,2017,77,0.193
3232,270,2017,77,0.193
3233,270,2017,77,0.193
3234,270,2017,77,0.193
3235,270,2017,77,0.193
3236,270,2017,77,0.193
3237,270,2017,77,0.193
3238,270,2017,77,0.193
3239,270,2017,77,0.193
3240,270,2017,77,0.193
3241,271,2017,80,0.191
3242,271,2017,80,0.191
3243,271,2017,80,0.191
3244,271,2017,80,0.191
3245,271,2017,80,0.191
3246,271,2017,80,0.191
3247,271,2017,80,0.191
3248,271,2017,80,0.191
3249,271,2017,80,0.191
3250,271,2017,80,0.191
3251,271,2017,80,0.191
3252,271,2017,80,0.191
3253,272,2017,83,0.202
3254,272,2017,83,0.202
3255,272,2017,83,0.202
3256,272,2017,83,0.202
3257,272,2017,83,0.202
3258,272,2017,83,0.202
3259,272,2017,83,0.202
3260,272,2017,83,0.202
3261,272,2017,83,0.202
3262,272,2017,83,0.202
3263,272,2017,83,0.202
3264,272,2017,83,0.202
3265,273,2017,86,0.195
3266,273,2017,86,0.195
3267,273,2017,86,0.195
3268,273,2017,86,0.195
3269,273,2017,86,0.195
3270,273,2017,86,0.195
3271,273,2017,86,0.195
3272,273,2017,86,0.195
3273,273,2017,86,0.195
3274,273,2017,86,0.195
3275,273,2017,86,0.195
3276,273,2017,86,0.195
3277,274,2017,89,0.187
3278,274,2017,89,0.187
3279,274,2017,89,0.187
3280,274,2017,89,0.187
3281,274,2017,89,0.187
3282,274,2017,89,0.187
3283,274,2017,89,0.187
3284,274,2017,89,0.187
3285,274,2017,89,0.187
3286,274,2017,89,0.187
3287,274,2017,89,0.187
3288,274,2017,89,0.187
3289,275,2017,92,0.19
3290,275,2017,92,0.19
3291,275,2017,92,0.19
3292,275,2017,92,0.19
3293,275,2017,92,0.19
3294,275,2017,92,0.19
3295,275,2017,92,0.19
3296,275,2017,92,0.19
3297,275,2017,92,0.19
3298,275,2017,92,0.19
3299,275,2017,92,0.19
3300,275,2017,92,0.19
3301,276,2017,95,0.193
3302,276,2017,95,0.193
3303,276,2017,95,0.193
3304,276,2017,95,0.193
3305,276,2017,95,0.193
3306,276,2017,95,0.193
3307,276,2017,95,0.193
3308,276,2017,95,0.193
3309,276,2017,95,0.193
3310,276,2017,95,0.193
3311,276,2017,95,0.193
3312,276,2017,95,0.193
3313,277,2017,98,0.191
3314,277,2017,98,0.191
3315,277,2017,98,0.191
3316,277,2017,98,0.191
3317,277,2017,98,0.191
3318,277,2017,98,0.191
3319,277,2017,98,0.191
3320,277,2017,98,0.191
3321,277,2017,98,0.191
3322,277,2017,98,0.191
3323,277,2017,98,0.191
3324,277,2017,98,0.191
3325,278,2017,101,0.188
3326,278,2017,101,0.188
3327,278,2017,101,0.188
3328,278,2017,101,0.188
3329,278,2017,101,0.188
3330,278,2017,101,0.188
3331,278,2017,101,0.188
3332,278,2017,101,0.188
3333,278,2017,101,0.188
3334,278,2017,101,0.188
3335,278,2017,101,0.188
3336,278,2017,101,0.188
3337,279,2017,104,0.198
3338,279,2017,104,0.198
3339,279,2017,104,0.198
3340,279,2017,104,0.198
3341,279,2017,104,0.198
3342,279,2017,104,0.198
3343,279,2017,104,0.198
3344,279,2017,104,0.198
3345,279,2017,104,0.198
3346,279,2017,104,0.198
3347,279,2017,104,0.198
3348,279,2017,104,0.198
3349,280,2017,107,0.198
3350,280,2017,107,0.198
3351,280,2017,107,0.198
3352,280,2017,107,0.198
3353,280,2017,107,0.198
3354,280,2017,107,0.198
3355,280,2017,107,0.198
3356,280,2017,107,0.198
3357,280,2017,107,0.198
3358,280,2017,107,0.198
3359,280,2017,107,0.198
3360,280,2017,107,0.198
3361,281,2017,110,0.219
3362,281,2017,110,0.219
3363,281,2017,110,0.219
3364,281,2017,110,0.219
3365,281,2017,110,0.219
3366,281,2017,110,0.219
3367,281,2017,110,0.219
3368,281,2017,110,0.219
3369,281,2017,110,0.219
3370,281,2017,110,0.219
3371,281,2017,110,0.219
3372,281,2017,110,0.219
3373,282,2017,113,0.225
3374,282,2017,113,0.225
3375,282,2017,113,0.225
3376,282,2017,113,0.225
3377,282,2017,113,0.225
3378,282,2017,113,0.225
3379,282,2017,113,0.225
3380,282,2017,113,0.225
3381,282,2017,113,0.225
3382,282,2017,113,0.225
3383,282,2017,113,0.225
3384,282,2017,113,0.225
3385,283,2017,116,0.225
3386,283,2017,116,0.225
3387,283,2017,116,0.225
3388,283,2017,116,0.225
3389,283,2017,116,0.225
3390,283,2017,116,0.225
3391,283,2017,116,0.225
3392,283,2017,116,0.225
3393,283,2017,116,0.225
3394,283,2017,116,0.225
3395,283,2017,116,0.225
3396,283,2017,116,0.225
3397,284,2017,119,0.217
3398,284,2017,119,0.217
3399,284,2017,119,0.217
3400,284,2017,119,0.217
3401,284,2017,119,0.217
3402,284,2017,119,0.217
3403,284,2017,119,0.217
3404,284,2017,119,0.217
3405,284,2017,119,0.217
3406,284,2017,119,0.217
3407,284,2017,119,0.217
3408,284,2017,119,0.217
3409,285,2017,122,0.215
3410,285,2017,122,0.215
3411,285,2017,122,0.215
3412,285,2017,122,0.215
3413,285,2017,122,0.215
3414,285,2017,122,0.215
3415,285,2017,122,0.215
3416,285,2017,122,0.215
3417,285,2017,122,0.215
3418,285,2017,122,0.215
3419,285,2017,122,0.215
3420,285,2017,122,0.215
3421,286,2017,125,0.215
3422,286,2017,125,0.215
3423,286,2017,125,0.215
3424,286,2017,125,0.215
3425,286,2017,125,0.215
3426,286,2017,125,0.215
3427,286,2017,125,0.215
3428,286,2017,125,0.215
3429,286,2017,125,0.215
3430,286,2017,125,0.215
3431,286,2017,125,0.215
3432,286,2017,125,0.215
3433,287,2017,128,0.221
3434,287,2017,128,0.221
3435,287,2017,128,0.221
3436,287,2017,128,0.221
3437,287,2017,128,0.221
3438,287,2017,128,0.221
3439,287,2017,128,0.221
3440,287,2017,128,0.221
3441,287,2017,128,0.221
3442,287,2017,128,0.221
3443,287,2017,128,0.221
3444,287,2017,128,0.221
3445,288,2017,131,0.221
3446,288,2017,131,0.221
3447,288,2017,131,0.221
3448,288,2017,131,0.221
3449,288,2017,131,0.221
3450,288,2017,131,0.221
3451,288,2017,131,0.221
3452,288,2017,131,0.221
3453,288,2017,131,0.221
3454,288,2017,131,0.221
3455,288,2017,131,0.221
3456,288,2017,131,0.221
3457,289,2017,134,0.246
3458,289,2017,134,0.246
3459,289,2017,134,0.246
3460,289,2017,134,0.246
3461,289,2017,134,0.246
3462,289,2017,134,0.246
3463,289,2017,134,0.246
3464,289,2017,134,0.246
3465,289,2017,134,0.246
3466,289,2017,134,0.246
3467,289,2017,134,0.246
3468,289,2017,134,0.246
3469,290,2017,137,0.271
3470,290,2017,137,0.271
3471,290,2017,137,0.271
3472,290,2017,137,0.271
3473,290,2017,137,0.271
3474,290,2017,137,0.271
3475,290,2017,137,0.271
3476,290,2017,137,0.271
3477,290,2017,137,0.271
3478,290,2017,137,0.271
3479,290,2017,137,0.271
3480,290,2017,137,0.271
3481,291,2017,140,0.27
3482,291,2017,140,0.27
3483,291,2017,140,0.27
3484,291,2017,140,0.27
3485,291,2017,140,0.27
3486,291,2017,140,0.27
3487,291,2017,140,0.27
3488,291,2017,140,0.27
3489,291,2017,140,0.27
3490,291,2017,140,0.27
3491,291,2017,140,0.27
3492,291,2017,140,0.27
3493,292,2017,143,0.263
3494,292,2017,143,0.263
3495,292,2017,143,0.263
3496,292,2017,143,0.263
3497,292,2017,143,0.263
3498,292,2017,143,0.263
3499,292,2017,143,0.263
3500,292,2017,143,0.263
3501,292,2017,143,0.263
3502,292,2017,143,0.263
3503,292,2017,143,0.263
3504,292,2017,143,0.263
3505,293,2017,146,0.249
3506,293,2017,146,0.249
3507,293,2017,146,0.249
3508,293,2017,146,0.249
3509,293,2017,146,0.249
3510,293,2017,146,0.249
3511,293,2017,146,0.249
3512,293,2017,146,0.249
3513,293,2017,146,0.249
3514,293,2017,146,0.249
3515,293,2017,146,0.249
3516,293,2017,146,0.249
3517,294,2017,149,0.245
3518,294,2017,149,0.245
3519,294,2017,149,0.245
3520,294,2017,149,0.245
3521,294,2017,149,0.245
3522,294,2017,149,0.245
3523,294,2017,149,0.245
3524,294,2017,149,0.245
3525,294,2017,149,0.245
3526,294,2017,149,0.245
3527,294,2017,149,0.245
3528,294,2017,149,0.245
3529,295,2017,152,0.268
3530,295,2017,152,0.268
3531,295,2017,152,0.268
3532,295,2017,152,0.268
3533,295,2017,152,0.268
3534,295,2017,152,0.268
3535,295,2017,152,0.268
3536,295,2017,152,0.268
3537,295,2017,152,0.268
3538,295,2017,152,0.268
3539,295,2017,152,0.268
3540,295,2017,152,0.268
3541,296,2017,155,0.276
3542,296,2017,155,0.276
3543,296,2017,155,0.276
3544,296,2017,155,0.276
3545,296,2017,155,0.276
3546,296,2017,155,0.276
3547,296,2017,155,0.276
3548,296,2017,155,0.276
3549,296,2017,155,0.276
3550,296,2017,155,0.276
3551,296,2017,155,0.276
3552,296,2017,155,0.276
3553,297,2017,158,0.275
3554,297,2017,158,0.275
3555,297,2017,158,0.275
3556,297,2017,158,0.275
3557,297,2017,158,0.275
3558,297,2017,158,0.275
3559,297,2017,158,0.275
3560,297,2017,158,0.275
3561,297,2017,158,0.275
3562,297,2017,158,0.275
3563,297,2017,158,0.275
3564,297,2017,158,0.275
3565,298,2017,161,0.338
3566,298,2017,161,0.338
3567,298,2017,161,0.338
3568,298,2017,161,0.338
3569,298,2017,161,0.338
3570,298,2017,161,0.338
3571,298,2017,161,0.338
3572,298,2017,161,0.338
3573,298,2017,161,0.338
3574,298,2017,161,0.338
3575,298,2017,161,0.338
3576,298,2017,161,0.338
3577,299,2017,164,0.329
3578,299,2017,164,0.329
3579,299,2017,164,0.329
3580,299,2017,164,0.329
3581,299,2017,164,0.329
3582,299,2017,164,0.329
3583,299,2017,164,0.329
3584,299,2017,164,0.329
3585,299,2017,164,0.329
3586,299,2017,164,0.329
3587,299,2017,164,0.329
3588,299,2017,164,0.329
3589,300,2017,167,0.367
3590,300,2017,167,0.367
3591,300,2017,167,0.367
3592,300,2017,167,0.367
3593,300,2017,167,0.367
3594,300,2017,167,0.367
3595,300,2017,167,0.367
3596,300,2017,167,0.367
3597,300,2017,167,0.367
3598,300,2017,167,0.367
3599,300,2017,167,0.367
3600,300,2017,167,0.367
3601,301,2017,170,0.368
3602,301,2017,170,0.368
3603,301,2017,170,0.368
3604,301,2017,170,0.368
3605,301,2017,170,0.368
3606,301,2017,170,0.368
3607,301,2017,170,0.368
3608,301,2017,170,0.368
3609,301,2017,170,0.368
3610,301,2017,170,0.368
3611,301,2017,170,0.368
3612,301,2017,170,0.368
3613,302,2017,173,0.36
3614,302,2017,173,0.36
3615,302,2017,173,0.36
3616,302,2017,173,0.36
3617,302,2017,173,0.36
3618,302,2017,173,0.36
3619,302,2017,173,0.36
3620,302,2017,173,0.36
3621,302,2017,173,0.36
3622,302,2017,173,0.36
3623,302,2017,173,0.36
3624,302,2017,173,0.36
3625,303,2017,176,0.307
3626,303,2017,176,0.307
3627,303,2017,176,0.307
3628,303,2017,176,0.307
3629,303,2017,176,0.307
3630,303,2017,176,0.307
3631,303,2017,176,0.307
3632,303,2017,176,0.307
3633,303,2017,176,0.307
3634,303,2017,176,0.307
3635,303,2017,176,0.307
3636,303,2017,176,0.307
3637,304,2017,179,0.291
3638,304,2017,179,0.291
3639,304,2017,179,0.291
3640,304,2017,179,0.291
3641,304,2017,179,0.291
3642,304,2017,179,0.291
3643,304,2017,179,0.291
3644,304,2017,179,0.291
3645,304,2017,179,0.291
3646,304,2017,179,0.291
3647,304,2017,179,0.291
3648,304,2017,179,0.291
3649,305,2017,182,0.291
3650,305,2017,182,0.291
3651,305,2017,182,0.291
3652,305,2017,182,0.291
3653,305,2017,182,0.291
3654,305,2017,182,0.291
3655,305,2017,182,0.291
3656,305,2017,182,0.291
3657,305,2017,182,0.291
3658,305,2017,182,0.291
3659,305,2017,182,0.291
3660,305,2017,182,0.291
3661,306,2017,185,0.307
3662,306,2017,185,0.307
3663,306,2017,185,0.307
3664,306,2017,185,0.307
3665,306,2017,185,0.307
3666,306,2017,185,0.307
3667,306,2017,185,0.307
3668,306,2017,185,0.307
3669,306,2017,185,0.307
3670,306,2017,185,0.307
3671,306,2017,185,0.307
3672,306,2017,185,0.307
3673,307,2017,188,0.299
3674,307,2017,188,0.299
3675,307,2017,188,0.299
3676,307,2017,188,0.299
3677,307,2017,188,0.299
3678,307,2017,188,0.299
3679,307,2017,188,0.299
3680,307,2017,188,0.299
3681,307,2017,188,0.299
3682,307,2017,188,0.299
3683,307,2017,188,0.299
3684,307,2017,188,0.299
3685,308,2017,191,0.3
3686,308,2017,191,0.3
3687,308,2017,191,0.3
3688,308,2017,191,0.3
3689,308,2017,191,0.3
3690,308,2017,191,0.3
3691,308,2017,191,0.3
3692,308,2017,191,0.3
3693,308,2017,191,0.3
3694,308,2017,191,0.3
3695,308,2017,191,0.3
3696,308,2017,191,0.3
3697,309,2017,194,0.296
3698,309,2017,194,0.296
3699,309,2017,194,0.296
3700,309,2017,194,0.296
3701,309,2017,194,0.296
3702,309,2017,194,0.296
3703,309,2017,194,0.296
3704,309,2017,194,0.296
3705,309,2017,194,0.296
3706,309,2017,194,0.296
3707,309,2017,194,0.296
3708,309,2017,194,0.296
3709,310,2017,197,0.293
3710,310,2017,197,0.293
3711,310,2017,197,0.293
3712,310,2017,197,0.293
3713,310,2017,197,0.293
3714,310,2017,197,0.293
3715,310,2017,197,0.293
3716,310,2017,197,0.293
3717,310,2017,197,0.293
3718,310,2017,197,0.293
3719,310,2017,197,0.293
3720,310,2017,197,0.293
3721,311,2017,200,0.282
3722,311,2017,200,0.282
3723,311,2017,200,0.282
3724,311,2017,200,0.282
3725,311,2017,200,0.282
3726,311,2017,200,0.282
3727,311,2017,200,0.282
3728,311,2017,200,0.282
3729,311,2017,200,0.282
3730,311,2017,200,0.282
3731,311,2017,200,0.282
3732,311,2017,200,0.282
3733,312,2017,203,0.298
3734,312,2017,203,0.298
3735,312,2017,203,0.298
3736,312,2017,203,0.298
3737,312,2017,203,0.298
3738,312,2017,203,0.298
3739,312,2017,203,0.298
3740,312,2017,203,0.298
3741,312,2017,203,0.298
3742,312,2017,203,0.298
3743,312,2017,203,0.298
3744,312,2017,203,0.298
3745,313,2017,206,0.279
3746,313,2017,206,0.279
3747,313,2017,206,0.279
3748,313,2017,206,0.279
3749,313,2017,206,0.279
3750,313,2017,206,0.279
3751,313,2017,206,0.279
3752,313,2017,206,0.279
3753,313,2017,206,0.279
3754,313,2017,206,0.279
3755,313,2017,206,0.279
3756,313,2017,206,0.279
3757,314,2017,209,0.258
3758,314,2017,209,0.258
3759,314,2017,209,0.258
3760,314,2017,209,0.258
3761,314,2017,209,0.258
3762,314,2017,209,0.258
3763,314,2017,209,0.258
3764,314,2017,209,0.258
3765,314,2017,209,0.258
3766,314,2017,209,0.258
3767,314,2017,209,0.258
3768,314,2017,209,0.258
3769,315,2017,212,0.263
3770,315,2017,212,0.263
3771,315,2017,212,0.263
3772,315,2017,212,0.263
3773,315,2017,212,0.263
3774,315,2017,212,0.263
3775,315,2017,212,0.263
3776,315,2017,212,0.263
3777,315,2017,212,0.263
3778,315,2017,212,0.263
3779,315,2017,212,0.263
3780,315,2017,212,0.263
3781,316,2017,215,0.255
3782,316,2017,215,0.255
3783,316,2017,215,0.255
3784,316,2017,215,0.255
3785,316,2017,215,0.255
3786,316,2017,215,0.255
3787,316,2017,215,0.255
3788,316,2017,215,0.255
3789,316,2017,215,0.255
3790,316,2017,215,0.255
3791,316,2017,215,0.255
3792,316,2017,215,0.255
3793,317,2017,218,0.242
3794,317,2017,218,0.242
3795,317,2017,218,0.242
3796,317,2017,218,0.242
3797,317,2017,218,0.242
3798,317,2017,218,0.242
3799,317,2017,218,0.242
3800,317,2017,218,0.242
3801,317,2017,218,0.242
3802,317,2017,218,0.242
3803,317,2017,218,0.242
3804,317,2017,218,0.242
3805,318,2017,221,0.225
3806,318,2017,221,0.225
3807,318,2017,221,0.225
3808,318,2017,221,0.225
3809,318,2017,221,0.225
3810,318,2017,221,0.225
3811,318,2017,221,0.225
3812,318,2017,221,0.225
3813,318,2017,221,0.225
3814,318,2017,221,0.225
3815,318,2017,221,0.225
3816,318,2017,221,0.225
3817,319,2017,224,0.219
3818,319,2017,224,0.219
3819,319,2017,224,0.219
3820,319,2017,224,0.219
3821,319,2017,224,0.219
3822,319,2017,224,0.219
3823,319,2017,224,0.219
3824,319,2017,224,0.219
3825,319,2017,224,0.219
3826,319,2017,224,0.219
3827,319,2017,224,0.219
3828,319,2017,224,0.219
3829,320,2017,227,0.224
3830,320,2017,227,0.224
3831,320,2017,227,0.224
3832,320,2017,227,0.224
3833,320,2017,227,0.224
3834,320,2017,227,0.224
3835,320,2017,227,0.224
3836,320,2017,227,0.224
3837,320,2017,227,0.224
3838,320,2017,227,0.224
3839,320,2017,227,0.224
3840,320,2017,227,0.224
3841,321,2017,230,0.228
3842,321,2017,230,0.228
3843,321,2017,230,0.228
3844,321,2017,230,0.228
3845,321,2017,230,0.228
3846,321,2017,230,0.228
3847,321,2017,230,0.228
3848,321,2017,230,0.228
3849,321,2017,230,0.228
3850,321,2017,230,0.228
3851,321,2017,230,0.228
3852,321,2017,230,0.228
3853,322,2017,233,0.222
3854,322,2017,233,0.222
3855,322,2017,233,0.222
3856,322,2017,233,0.222
3857,322,2017,233,0.222
3858,322,2017,233,0.222
3859,322,2017,233,0.222
3860,322,2017,233,0.222
3861,322,2017,233,0.222
3862,322,2017,233,0.222
3863,322,2017,233,0.222
3864,322,2017,233,0.222
3865,323,2017,236,0.216
3866,323,2017,236,0.216
3867,323,2017,236,0.216
3868,323,2017,236,0.216
3869,323,2017,236,0.216
3870,323,2017,236,0.216
3871,323,2017,236,0.216
3872,323,2017,236,0.216
3873,323,2017,236,0.216
3874,323,2017,236,0.216
3875,323,2017,236,0.216
3876,323,2017,236,0.216
3877,324,2017,239,0.205
3878,324,2017,239,0.205
3879,324,2017,239,0.205
3880,324,2017,239,0.205
3881,324,2017,239,0.205
3882,324,2017,239,0.205
3883,324,2017,239,0.205
3884,324,2017,239,0.205
3885,324,2017,239,0.205
3886,324,2017,239,0.205
3887,324,2017,239,0.205
3888,324,2017,239,0.205
3889,325,2017,242,0.209
3890,325,2017,242,0.209
3891,325,2017,242,0.209
3892,325,2017,242,0.209
3893,325,2017,242,0.209
3894,325,2017,242,0.209
3895,325,2017,242,0.209
3896,325,2017,242,0.209
3897,325,2017,242,0.209
3898,325,2017,242,0.209
3899,325,2017,242,0.209
3900,325,2017,242,0.209
3901,326,2017,245,0.215
3902,326,2017,245,0.215
3903,326,2017,245,0.215
3904,326,2017,245,0.215
3905,326,2017,245,0.215
3906,326,2017,245,0.215
3907,326,2017,245,0.215
3908,326,2017,245,0.215
3909,326,2017,245,0.215
3910,326,2017,245,0.215
3911,326,2017,245,0.215
3912,326,2017,245,0.215
3913,327,2017,248,0.199
3914,327,2017,248,0.199
3915,327,2017,248,0.199
3916,327,2017,248,0.199
3917,327,2017,248,0.199
3918,327,2017,248,0.199
3919,327,2017,248,0.199
3920,327,2017,248,0.199
3921,327,2017,248,0.199
3922,327,2017,248,0.199
3923,327,2017,248,0.199
3924,327,2017,248,0.199
3925,328,2017,251,0.188
3926,328,2017,251,0.188
3927,328,2017,251,0.188
3928,328,2017,251,0.188
3929,328,2017,251,0.188
3930,328,2017,251,0.188
3931,328,2017,251,0.188
3932,328,2017,251,0.188
3933,328,2017,251,0.188
3934,328,2017,251,0.188
3935,328,2017,251,0.188
3936,328,2017,251,0.188
3937,329,2017,254,0.196
3938,329,2017,254,0.196
3939,329,2017,254,0.196
3940,329,2017,254,0.196
3941,329,2017,254,0.196
3942,329,2017,254,0.196
3943,329,2017,254,0.196
3944,329,2017,254,0.196
3945,329,2017,254,0.196
3946,329,2017,254,0.196
3947,329,2017,254,0.196
3948,329,2017,254,0.196
3949,330,2017,257,0.193
3950,330,2017,257,0.193
3951,330,2017,257,0.193
3952,330,2017,257,0.193
3953,330,2017,257,0.193
3954,330,2017,257,0.193
3955,330,2017,257,0.193
3956,330,2017,257,0.193
3957,330,2017,257,0.193
3958,330,2017,257,0.193
3959,330,2017,257,0.193
3960,330,2017,257,0.193
3961,331,2017,260,0.183
3962,331,2017,260,0.183
3963,331,2017,260,0.183
3964,331,2017,260,0.183
3965,331,2017,260,0.183
3966,331,2017,260,0.183
3967,331,2017,260,0.183
3968,331,2017,260,0.183
3969,331,2017,260,0.183
3970,331,2017,260,0.183
3971,331,2017,260,0.183
3972,331,2017,260,0.183
3973,332,2017,263,0.188
3974,332,2017,263,0.188
3975,332,2017,263,0.188
3976,332,2017,263,0.188
3977,332,2017,263,0.188
3978,332,2017,263,0.188
3979,332,2017,263,0.188
3980,332,2017,263,0.188
3981,332,2017,263,0.188
3982,332,2017,263,0.188
3983,332,2017,263,0.188
3984,332,2017,263,0.188
3985,333,2017,266,0.178
3986,333,2017,266,0.178
3987,333,2017,266,0.178
3988,333,2017,266,0.178
3989,333,2017,266,0.178
3990,333,2017,266,0.178
3991,333,2017,266,0.178
3992,333,2017,266,0.178
3993,333,2017,266,0.178
3994,333,2017,266,0.178
3995,333,2017,266,0.178
3996,333,2017,266,0.178
3997,334,2017,269,0.176
3998,334,2017,269,0.176
3999,334,2017,269,0.176
4000,334,2017,269,0.176
4001,334,2017,269,0.176
4002,334,2017,269,0.176
4003,334,2017,269,0.176
4004,334,2017,269,0.176
4005,334,2017,269,0.176
4006,334,2017,269,0.176
4007,334,2017,269,0.176
4008,334,2017,269,0.176
4009,335,2017,272,0.171
4010,335,2017,272,0.171
4011,335,2017,272,0.171
4012,335,2017,272,0.171
4013,335,2017,272,0.171
4014,335,2017,272,0.171
4015,335,2017,272,0.171
4016,335,2017,272,0.171
4017,335,2017,272,0.171
4018,335,2017,272,0.171
4019,335,2017,272,0.171
4020,335,2017,272,0.171
4021,336,2017,275,0.176
4022,336,2017,275,0.176
4023,336,2017,275,0.176
4024,336,2017,275,0.176
4025,336,2017,275,0.176
4026,336,2017,275,0.176
4027,336,2017,275,0.176
4028,336,2017,275,0.176
4029,336,2017,275,0.176
4030,336,2017,275,0.176
4031,336,2017,275,0.176
4032,336,2017,275,0.176
4033,337,2017,278,0.163
4034,337,2017,278,0.163
4035,337,2017,278,0.163
4036,337,2017,278,0.163
4037,337,2017,278,0.163
4038,337,2017,278,0.163
4039,337,2017,278,0.163
4040,337,2017,278,0.163
4041,337,2017,278,0.163
4042,337,2017,278,0.163
4043,337,2017,278,0.163
4044,337,2017,278,0.163
4045,338,2017,281,0.165
4046,338,2017,281,0.165
4047,338,2017,281,0.165
4048,338,2017,281,0.165
4049,338,2017,281,0.165
4050,338,2017,281,0.165
4051,338,2017,281,0.165
4052,338,2017,281,0.165
4053,338,2017,281,0.165
4054,338,2017,281,0.165
4055,338,2017,281,0.165
4056,338,2017,281,0.165
4057,339,2017,284,0.162
4058,339,2017,284,0.162
