threeday_yrmo,threeday_yr,year,dayofyear,varvartemp_avg150toBot
1,1,1978,2,9.11
2,2,1978,5,9.11
3,3,1978,8,9.11
4,4,1978,11,9.11
5,5,1978,14,9.11
6,6,1978,17,9.11
7,7,1978,20,9.11
8,8,1978,23,9.11
9,9,1978,26,9.11
10,10,1978,29,9.11
11,11,1978,32,9.11
12,12,1978,35,9.11
13,13,1978,38,9.5
14,14,1978,41,9.5
15,15,1978,44,9.5
16,16,1978,47,9.5
17,17,1978,50,9.5
18,18,1978,53,9.5
19,19,1978,56,9.5
20,20,1978,59,9.5
21,21,1978,62,9.5
22,22,1978,65,9.4
23,23,1978,68,9.4
24,24,1978,71,9.4
25,25,1978,74,9.4
26,26,1978,77,9.4
27,27,1978,80,9.4
28,28,1978,83,9.4
29,29,1978,86,9.4
30,30,1978,89,9.4
31,31,1978,92,9.4
32,32,1978,95,9.4
33,33,1978,98,9.4
34,34,1978,101,9.4
35,35,1978,104,9.4
36,36,1978,107,9.4
37,37,1978,110,9.4
38,38,1978,113,9.4
39,39,1978,116,9.4
40,40,1978,119,9.4
41,41,1978,122,9.3
42,42,1978,125,9.3
43,43,1978,128,9.4
44,44,1978,131,9.4
45,45,1978,134,9.4
46,46,1978,137,9.4
47,47,1978,140,9.4
48,48,1978,143,9.4
49,49,1978,146,9.4
50,50,1978,149,9.3
51,51,1978,152,9.4
52,52,1978,155,9.4
53,53,1978,158,9.4
54,54,1978,161,9.4
55,55,1978,164,9.4
56,56,1978,167,9.4
57,57,1978,170,9.4
58,58,1978,173,9.4
59,59,1978,176,9.3
60,60,1978,179,9.4
61,61,1978,182,9.4
62,62,1978,185,9.4
63,63,1978,188,9.4
64,64,1978,191,9.4
65,65,1978,194,9.4
66,66,1978,197,9.4
67,67,1978,200,9.4
68,68,1978,203,9.4
69,69,1978,206,9.4
70,70,1978,209,9.4
71,71,1978,212,9.4
72,72,1978,215,9.5
73,73,1978,218,9.5
74,74,1978,221,9.5
75,75,1978,224,9.5
76,76,1978,227,9.5
77,77,1978,230,9.5
78,78,1978,233,9.5
79,79,1978,236,9.5
80,80,1978,239,9.5
81,81,1978,242,9.5
82,82,1978,245,9.5
83,83,1978,248,9.6
84,84,1978,251,9.6
85,85,1978,254,9.6
86,86,1978,257,9.6
87,87,1978,260,9.6
88,88,1978,263,9.5
89,89,1978,266,9.5
90,90,1978,269,9.6
91,91,1978,272,9.6
92,92,1978,275,9.6
93,93,1978,278,9.6
94,94,1978,281,9.6
95,95,1978,284,9.6
96,96,1978,287,9.6
97,97,1978,290,9.6
98,98,1978,293,9.6
99,99,1978,296,9.6
100,100,1978,299,9.6
101,101,1978,302,9.6
102,102,1978,305,9.6
103,103,1978,308,9.6
104,104,1978,311,9.6
105,105,1978,314,9.6
106,106,1978,317,9.6
107,107,1978,320,9.6
108,108,1978,323,9.6
109,109,1978,326,9.6
110,110,1978,329,9.6
111,111,1978,332,9.6
112,112,1978,335,9.6
113,113,1978,338,9.6
114,114,1978,341,9.6
115,115,1978,344,9.6
116,116,1978,347,9.6
117,117,1978,350,9.6
118,118,1978,353,9.6
119,119,1978,356,9.6
120,120,1978,363,9.6
121,121,1979,2,9.7
122,122,1979,5,9.7
123,123,1979,8,9.6
124,124,1979,11,9.6
125,125,1979,14,9.6
126,126,1979,17,9.6
127,127,1979,20,9.6
128,128,1979,23,9.6
129,129,1979,26,9.6
130,130,1979,29,9.6
131,131,1979,32,9.5
132,132,1979,35,9.5
133,133,1979,38,9.5
134,134,1979,41,9.5
135,135,1979,44,9.5
136,136,1979,47,9.5
137,137,1979,50,9.5
138,138,1979,53,9.5
139,139,1979,56,9.5
140,140,1979,59,9.5
141,141,1979,62,9.5
142,142,1979,65,9.4
143,143,1979,68,9.4
144,144,1979,71,9.4
145,145,1979,74,9.4
146,146,1979,77,9.4
147,147,1979,80,9.4
148,148,1979,83,9.4
149,149,1979,86,9.4
150,150,1979,89,9.4
151,151,1979,92,9.4
152,152,1979,95,9.4
153,153,1979,98,9.4
154,154,1979,101,9.4
155,155,1979,104,9.4
156,156,1979,107,9.4
157,157,1979,110,9.4
158,158,1979,113,9.4
159,159,1979,116,9.4
160,160,1979,119,9.4
161,161,1979,122,9.3
162,162,1979,125,9.3
163,163,1979,128,9.4
164,164,1979,131,9.4
165,165,1979,134,9.4
166,166,1979,137,9.4
167,167,1979,140,9.4
168,168,1979,143,9.4
169,169,1979,146,9.4
170,170,1979,149,9.3
171,171,1979,152,9.4
172,172,1979,155,9.4
173,173,1979,158,9.4
174,174,1979,161,9.4
175,175,1979,164,9.4
176,176,1979,167,9.4
177,177,1979,170,9.4
178,178,1979,173,9.4
179,179,1979,176,9.3
180,180,1979,179,9.4
181,181,1979,182,9.4
182,182,1979,185,9.4
183,183,1979,188,9.4
184,184,1979,191,9.4
185,185,1979,194,9.4
186,186,1979,197,9.4
187,187,1979,200,9.4
188,188,1979,203,9.4
189,189,1979,206,9.4
190,190,1979,209,9.4
191,191,1979,212,9.4
192,192,1979,215,9.5
193,193,1979,218,9.5
194,194,1979,221,9.5
195,195,1979,224,9.5
196,196,1979,227,9.5
197,197,1979,230,9.5
198,198,1979,233,9.5
199,199,1979,236,9.5
200,200,1979,239,9.5
201,201,1979,242,9.5
202,202,1979,245,9.5
203,203,1979,248,9.6
204,204,1979,251,9.6
205,205,1979,254,9.6
206,206,1979,257,9.6
207,207,1979,260,9.6
208,208,1979,263,9.5
209,209,1979,266,9.5
210,210,1979,269,9.6
211,211,1979,272,9.6
212,212,1979,275,9.6
213,213,1979,278,9.6
214,214,1979,281,9.6
215,215,1979,284,9.6
216,216,1979,287,9.6
217,217,1979,290,9.6
218,218,1979,293,9.6
219,219,1979,296,9.6
220,220,1979,299,9.6
221,221,1979,302,9.6
222,222,1979,305,9.6
223,223,1979,308,9.6
224,224,1979,311,9.6
225,225,1979,314,9.6
226,226,1979,317,9.6
227,227,1979,320,9.6
228,228,1979,323,9.6
229,229,1979,326,9.6
230,230,1979,329,9.6
231,231,1979,332,9.6
232,232,1979,335,9.6
233,233,1979,338,9.6
234,234,1979,341,9.6
235,235,1979,344,9.6
236,236,1979,347,9.6
237,237,1979,350,9.6
238,238,1979,353,9.6
239,239,1979,356,9.6
240,240,1979,363,9.6
241,241,1980,2,9.7
242,242,1980,5,9.7
243,243,1980,8,9.6
244,244,1980,11,9.6
245,245,1980,14,9.6
246,246,1980,17,9.6
247,247,1980,20,9.6
248,248,1980,23,9.6
249,249,1980,26,9.6
250,250,1980,29,9.6
251,251,1980,32,9.5
252,252,1980,35,9.5
253,253,1980,38,9.5
254,254,1980,41,9.5
255,255,1980,44,9.5
256,256,1980,47,9.5
257,257,1980,50,9.5
258,258,1980,53,9.5
259,259,1980,56,9.5
260,260,1980,59,9.5
261,261,1980,62,9.5
262,262,1980,65,9.4
263,263,1980,68,9.4
264,264,1980,71,9.4
265,265,1980,74,9.4
266,266,1980,77,9.4
267,267,1980,80,9.4
268,268,1980,83,9.4
269,269,1980,86,9.4
270,270,1980,89,9.4
271,271,1980,92,9.4
272,272,1980,95,9.4
273,273,1980,98,9.4
274,274,1980,101,9.4
275,275,1980,104,9.4
276,276,1980,107,9.4
277,277,1980,110,9.4
278,278,1980,113,9.4
279,279,1980,116,9.4
280,280,1980,119,9.4
281,281,1980,122,9.3
282,282,1980,125,9.3
283,283,1980,128,9.4
284,284,1980,131,9.4
285,285,1980,134,9.4
286,286,1980,137,9.4
287,287,1980,140,9.4
288,288,1980,143,9.4
289,289,1980,146,9.4
290,290,1980,149,9.3
291,291,1980,152,9.4
292,292,1980,155,9.4
293,293,1980,158,9.4
294,294,1980,161,9.4
295,295,1980,164,9.4
296,296,1980,167,9.4
297,297,1980,170,9.4
298,298,1980,173,9.4
299,299,1980,176,9.3
300,300,1980,179,9.4
301,301,1980,182,9.4
302,302,1980,185,9.4
303,303,1980,188,9.4
304,304,1980,191,9.4
305,305,1980,194,9.4
306,306,1980,197,9.4
307,307,1980,200,9.4
308,308,1980,203,9.4
309,309,1980,206,9.4
310,310,1980,209,9.4
311,311,1980,212,9.4
312,312,1980,215,9.5
313,313,1980,218,9.5
314,314,1980,221,9.5
315,315,1980,224,9.5
316,316,1980,227,9.5
317,317,1980,230,9.5
318,318,1980,233,9.5
319,319,1980,236,9.5
320,320,1980,239,9.5
321,321,1980,242,9.5
322,322,1980,245,9.5
323,323,1980,248,9.6
324,324,1980,251,9.6
325,325,1980,254,9.6
326,326,1980,257,9.6
327,327,1980,260,9.6
328,328,1980,263,9.5
329,329,1980,266,9.5
330,330,1980,269,9.6
331,331,1980,272,9.6
332,332,1980,275,9.6
333,333,1980,278,9.6
334,334,1980,281,9.6
335,335,1980,284,9.6
336,336,1980,287,9.6
337,337,1980,290,9.6
338,338,1980,293,9.6
339,339,1980,296,9.6
340,340,1980,299,9.6
341,341,1980,302,9.6
342,342,1980,305,9.6
343,343,1980,308,9.6
344,344,1980,311,9.6
345,345,1980,314,9.6
346,346,1980,317,9.6
347,347,1980,320,9.6
348,348,1980,323,9.6
349,349,1980,326,9.6
350,350,1980,329,9.6
351,351,1980,332,9.6
352,352,1980,335,9.6
353,353,1980,338,9.6
354,354,1980,341,9.6
355,355,1980,344,9.6
356,356,1980,347,9.6
357,357,1980,350,9.6
358,358,1980,353,9.6
359,359,1980,356,9.6
360,360,1980,363,9.6
361,361,1981,2,9.6
362,362,1981,5,9.5
363,363,1981,8,9.5
364,364,1981,11,9.5
365,365,1981,14,9.5
366,366,1981,17,9.5
367,367,1981,20,9.5
368,368,1981,23,9.5
369,369,1981,26,9.5
370,370,1981,29,9.5
371,371,1981,32,9.5
372,372,1981,35,9.5
373,373,1981,38,9.5
374,374,1981,41,9.5
375,375,1981,44,9.5
376,376,1981,47,9.5
377,377,1981,50,9.5
378,378,1981,53,9.5
379,379,1981,56,9.4
380,380,1981,59,9.4
381,381,1981,62,9.4
382,382,1981,65,9.4
383,383,1981,68,9.4
384,384,1981,71,9.4
385,385,1981,74,9.4
386,386,1981,77,9.4
387,387,1981,80,9.4
388,388,1981,83,9.4
389,389,1981,86,9.4
390,390,1981,89,9.4
391,391,1981,92,9.4
392,392,1981,95,9.4
393,393,1981,98,9.4
394,394,1981,101,9.4
395,395,1981,104,9.4
396,396,1981,107,9.4
397,397,1981,110,9.4
398,398,1981,113,9.4
399,399,1981,116,9.4
400,400,1981,119,9.4
401,401,1981,122,9.4
402,402,1981,125,9.4
403,403,1981,128,9.4
404,404,1981,131,9.4
405,405,1981,134,9.4
406,406,1981,137,9.4
407,407,1981,140,9.4
408,408,1981,143,9.4
409,409,1981,146,9.4
410,410,1981,149,9.4
411,411,1981,152,9.4
412,412,1981,155,9.4
413,413,1981,158,9.4
414,414,1981,161,9.4
415,415,1981,164,9.4
416,416,1981,167,9.4
417,417,1981,170,9.4
418,418,1981,173,9.4
419,419,1981,176,9.4
420,420,1981,179,9.4
421,421,1981,182,9.4
422,422,1981,185,9.4
423,423,1981,188,9.4
424,424,1981,191,9.4
425,425,1981,194,9.4
426,426,1981,197,9.4
427,427,1981,200,9.4
428,428,1981,203,9.4
429,429,1981,206,9.4
430,430,1981,209,9.4
431,431,1981,212,9.4
432,432,1981,215,9.4
433,433,1981,218,9.4
434,434,1981,221,9.4
435,435,1981,224,9.4
436,436,1981,227,9.4
437,437,1981,230,9.4
438,438,1981,233,9.5
439,439,1981,236,9.5
440,440,1981,239,9.5
441,441,1981,242,9.5
442,442,1981,245,9.5
443,443,1981,248,9.5
444,444,1981,251,9.5
445,445,1981,254,9.4
446,446,1981,257,9.5
447,447,1981,260,9.5
448,448,1981,263,9.5
449,449,1981,266,9.5
450,450,1981,269,9.5
451,451,1981,272,9.5
452,452,1981,275,9.5
453,453,1981,278,9.5
454,454,1981,281,9.5
455,455,1981,284,9.5
456,456,1981,287,9.5
457,457,1981,290,9.6
458,458,1981,293,9.6
459,459,1981,296,9.6
460,460,1981,299,9.6
461,461,1981,302,9.6
462,462,1981,305,9.6
463,463,1981,308,9.6
464,464,1981,311,9.6
465,465,1981,314,9.6
466,466,1981,317,9.6
467,467,1981,320,9.6
468,468,1981,323,9.6
469,469,1981,326,9.6
470,470,1981,329,9.6
471,471,1981,332,9.6
472,472,1981,335,9.6
473,473,1981,338,9.6
474,474,1981,341,9.6
475,475,1981,344,9.6
476,476,1981,347,9.5
477,477,1981,350,9.5
478,478,1981,353,9.5
479,479,1981,356,9.5
480,480,1981,363,9.5
481,481,1982,2,9.5
482,482,1982,5,9.5
483,483,1982,8,9.5
484,484,1982,11,9.5
485,485,1982,14,9.4
486,486,1982,17,9.4
487,487,1982,20,9.4
488,488,1982,23,9.4
489,489,1982,26,9.4
490,490,1982,29,9.4
491,491,1982,32,9.4
492,492,1982,35,9.4
493,493,1982,38,9.4
494,494,1982,41,9.4
495,495,1982,44,9.4
496,496,1982,47,9.4
497,497,1982,50,9.4
498,498,1982,53,9.3
499,499,1982,56,9.3
500,500,1982,59,9.3
501,501,1982,62,9.3
502,502,1982,65,9.3
503,503,1982,68,9.2
504,504,1982,71,9.2
505,505,1982,74,9.3
506,506,1982,77,9.3
507,507,1982,80,9.2
508,508,1982,83,9.2
509,509,1982,86,9.2
510,510,1982,89,9.2
511,511,1982,92,9.2
512,512,1982,95,9.2
513,513,1982,98,9.2
514,514,1982,101,9.2
515,515,1982,104,9.2
516,516,1982,107,9.2
517,517,1982,110,9.2
518,518,1982,113,9.2
519,519,1982,116,9.2
520,520,1982,119,9.2
521,521,1982,122,9.2
522,522,1982,125,9.2
523,523,1982,128,9.2
524,524,1982,131,9.2
525,525,1982,134,9.2
526,526,1982,137,9.2
527,527,1982,140,9.2
528,528,1982,143,9.2
529,529,1982,146,9.2
530,530,1982,149,9.2
531,531,1982,152,9.2
532,532,1982,155,9.2
533,533,1982,158,9.2
534,534,1982,161,9.2
535,535,1982,164,9.2
536,536,1982,167,9.2
537,537,1982,170,9.2
538,538,1982,173,9.2
539,539,1982,176,9.2
540,540,1982,179,9.2
541,541,1982,182,9.2
542,542,1982,185,9.2
543,543,1982,188,9.2
544,544,1982,191,9.2
545,545,1982,194,9.2
546,546,1982,197,9.2
547,547,1982,200,9.2
548,548,1982,203,9.3
549,549,1982,206,9.3
550,550,1982,209,9.3
551,551,1982,212,9.2
552,552,1982,215,9.2
553,553,1982,218,9.3
554,554,1982,221,9.3
555,555,1982,224,9.3
556,556,1982,227,9.3
557,557,1982,230,9.3
558,558,1982,233,9.3
559,559,1982,236,9.3
560,560,1982,239,9.3
561,561,1982,242,9.3
562,562,1982,245,9.3
563,563,1982,248,9.3
564,564,1982,251,9.3
565,565,1982,254,9.3
566,566,1982,257,9.4
567,567,1982,260,9.4
568,568,1982,263,9.4
569,569,1982,266,9.4
570,570,1982,269,9.4
571,571,1982,272,9.3
572,572,1982,275,9.3
573,573,1982,278,9.4
574,574,1982,281,9.4
575,575,1982,284,9.4
576,576,1982,287,9.4
577,577,1982,290,9.4
578,578,1982,293,9.4
579,579,1982,296,9.4
580,580,1982,299,9.4
581,581,1982,302,9.4
582,582,1982,305,9.4
583,583,1982,308,9.4
584,584,1982,311,9.4
585,585,1982,314,9.4
586,586,1982,317,9.4
587,587,1982,320,9.4
588,588,1982,323,9.4
589,589,1982,326,9.4
590,590,1982,329,9.4
591,591,1982,332,9.4
592,592,1982,335,9.4
593,593,1982,338,9.4
594,594,1982,341,9.4
595,595,1982,344,9.3
596,596,1982,347,9.3
597,597,1982,350,9.3
598,598,1982,353,9.3
599,599,1982,356,9.3
600,600,1982,363,9.3
601,601,1983,2,9.3
602,602,1983,5,9.3
603,603,1983,8,9.3
604,604,1983,11,9.3
605,605,1983,14,9.3
606,606,1983,17,9.3
607,607,1983,20,9.3
608,608,1983,23,9.3
609,609,1983,26,9.3
610,610,1983,29,9.3
611,611,1983,32,9.2
612,612,1983,35,9.2
613,613,1983,38,9.2
614,614,1983,41,9.2
615,615,1983,44,9.2
616,616,1983,47,9.2
617,617,1983,50,9.2
618,618,1983,53,9.2
619,619,1983,56,9.2
620,620,1983,59,9.2
621,621,1983,62,9.2
622,622,1983,65,9.2
623,623,1983,68,9.2
624,624,1983,71,9.2
625,625,1983,74,9.2
626,626,1983,77,9.2
627,627,1983,80,9.2
