threeday_yrmo,threeday_yr,year,dayofyear,varPAR-VarZ-VarK
3842,3842,2010,5,2.7
3843,3843,2010,8,5.9
3844,3844,2010,11,3.8
3845,3845,2010,14,2.7
3846,3846,2010,17,8.4
3847,3847,2010,20,6.8
3848,3848,2010,23,10.1
3849,3849,2010,26,8.0
3850,3850,2010,29,4.6
3851,3851,2010,32,7.7
3852,3852,2010,35,10.5
3853,3853,2010,38,12.4
3854,3854,2010,41,13.9
3855,3855,2010,44,5.6
3856,3856,2010,47,15.3
3857,3857,2010,50,23.6
3858,3858,2010,53,25.4
3859,3859,2010,56,16.3
3860,3860,2010,59,11.1
3861,3861,2010,62,16.5
3862,3862,2010,65,28.8
3863,3863,2010,68,21.8
3864,3864,2010,71,15.2
3865,3865,2010,74,15.6
3866,3866,2010,77,34.7
3867,3867,2010,80,22.9
3868,3868,2010,83,29.8
3869,3869,2010,86,29.5
3870,3870,2010,89,25.5
3871,3871,2010,92,20.7
3872,3872,2010,95,28.3
3873,3873,2010,98,26.6
3874,3874,2010,101,40.3
3875,3875,2010,104,37.4
3876,3876,2010,107,28.9
3877,3877,2010,110,25.3
3878,3878,2010,113,41.5
3879,3879,2010,116,28.2
3880,3880,2010,119,50.1
3881,3881,2010,122,35.2
3882,3882,2010,125,46.5
3883,3883,2010,128,58.0
3884,3884,2010,131,45.6
3885,3885,2010,134,54.3
3886,3886,2010,137,36.3
3887,3887,2010,140,30.9
3888,3888,2010,143,44.9
3889,3889,2010,146,19.6
3890,3890,2010,149,12.0
3891,3891,2010,152,21.5
3892,3892,2010,155,35.3
3893,3893,2010,158,32.0
3894,3894,2010,161,22.0
3895,3895,2010,164,37.4
3896,3896,2010,167,39.7
3897,3897,2010,170,36.6
3898,3898,2010,173,41.8
3899,3899,2010,176,38.9
3900,3900,2010,179,25.9
3901,3901,2010,182,29.8
3902,3902,2010,185,37.3
3903,3903,2010,188,39.2
3904,3904,2010,191,37.6
3905,3905,2010,194,40.0
3906,3906,2010,197,45.2
3907,3907,2010,200,46.8
3908,3908,2010,203,44.4
3909,3909,2010,206,45.3
3910,3910,2010,209,46.0
3911,3911,2010,212,46.6
3912,3912,2010,215,45.1
3913,3913,2010,218,40.8
3914,3914,2010,221,32.6
3915,3915,2010,224,43.1
3916,3916,2010,227,43.6
3917,3917,2010,230,42.4
3918,3918,2010,233,34.4
3919,3919,2010,236,39.0
3920,3920,2010,239,35.7
3921,3921,2010,242,33.1
3922,3922,2010,245,33.1
3923,3923,2010,248,36.6
3924,3924,2010,251,31.5
3925,3925,2010,254,26.3
3926,3926,2010,257,33.8
3927,3927,2010,260,32.6
3928,3928,2010,263,24.9
3929,3929,2010,266,26.8
3930,3930,2010,269,21.0
3931,3931,2010,272,32.7
3932,3932,2010,275,26.5
3933,3933,2010,278,27.9
3934,3934,2010,281,17.1
3935,3935,2010,284,21.1
3936,3936,2010,287,20.0
3937,3937,2010,290,27.4
3938,3938,2010,293,22.5
3939,3939,2010,296,13.5
3940,3940,2010,299,6.1
3941,3941,2010,302,9.6
3942,3942,2010,305,12.5
3943,3943,2010,308,15.2
3944,3944,2010,311,10.0
3945,3945,2010,314,10.3
3946,3946,2010,317,7.8
3947,3947,2010,320,7.9
3948,3948,2010,323,4.7
3949,3949,2010,326,6.7
3950,3950,2010,329,5.4
3951,3951,2010,332,7.0
3952,3952,2010,335,4.7
3953,3953,2010,338,9.3
3954,3954,2010,341,4.3
3955,3955,2010,344,7.8
3956,3956,2010,347,5.7
3957,3957,2010,350,5.0
3958,3958,2010,353,4.9
3959,3959,2010,356,4.5
3960,3960,2010,360,5.6
3961,3961,2011,2,10.1
3962,3962,2011,5,2.7
3963,3963,2011,8,7.4
3964,3964,2011,11,7.0
3965,3965,2011,14,5.3
3966,3966,2011,17,7.6
3967,3967,2011,20,7.1
3968,3968,2011,23,8.2
3969,3969,2011,26,6.1
3970,3970,2011,29,4.1
3971,3971,2011,32,12.2
3972,3972,2011,35,8.2
3973,3973,2011,38,8.6
3974,3974,2011,41,17.5
3975,3975,2011,44,7.6
3976,3976,2011,47,10.6
3977,3977,2011,50,19.1
3978,3978,2011,53,18.4
3979,3979,2011,56,21.4
3980,3980,2011,59,14.6
3981,3981,2011,62,17.4
3982,3982,2011,65,23.9
3983,3983,2011,68,20.6
3984,3984,2011,71,13.8
3985,3985,2011,74,13.3
3986,3986,2011,77,21.5
3987,3987,2011,80,21.4
3988,3988,2011,83,28.1
3989,3989,2011,86,21.6
3990,3990,2011,89,14.9
3991,3991,2011,92,22.4
3992,3992,2011,95,19.4
3993,3993,2011,98,40.8
3994,3994,2011,101,22.9
3995,3995,2011,104,23.1
3996,3996,2011,107,43.1
3997,3997,2011,110,40.9
3998,3998,2011,113,51.9
3999,3999,2011,116,31.3
4000,4000,2011,119,39.3
4001,4001,2011,122,33.0
4002,4002,2011,125,41.5
4003,4003,2011,128,30.4
4004,4004,2011,131,20.9
4005,4005,2011,134,28.8
4006,4006,2011,137,27.3
4007,4007,2011,140,45.1
4008,4008,2011,143,33.2
4009,4009,2011,146,24.3
4010,4010,2011,149,40.0
4011,4011,2011,152,31.5
4012,4012,2011,155,36.7
4013,4013,2011,158,33.5
4014,4014,2011,161,27.3
4015,4015,2011,164,25.3
4016,4016,2011,167,33.5
4017,4017,2011,170,22.7
4018,4018,2011,173,34.5
4019,4019,2011,176,26.0
4020,4020,2011,179,13.0
4021,4021,2011,182,22.2
4022,4022,2011,185,29.3
4023,4023,2011,188,30.0
4024,4024,2011,191,26.0
4025,4025,2011,194,21.7
4026,4026,2011,197,8.0
4027,4027,2011,200,32.7
4028,4028,2011,203,28.1
4029,4029,2011,206,28.4
4030,4030,2011,209,26.7
4031,4031,2011,212,24.1
4032,4032,2011,215,24.7
4033,4033,2011,218,30.7
4034,4034,2011,221,30.2
4035,4035,2011,224,31.0
4036,4036,2011,227,26.8
4037,4037,2011,230,31.2
4038,4038,2011,233,24.3
4039,4039,2011,236,26.4
4040,4040,2011,239,30.6
4041,4041,2011,242,26.3
4042,4042,2011,245,24.3
4043,4043,2011,248,32.3
4044,4044,2011,251,33.0
4045,4045,2011,254,33.3
4046,4046,2011,257,27.6
4047,4047,2011,260,20.1
4048,4048,2011,263,31.2
4049,4049,2011,266,14.0
4050,4050,2011,269,12.8
4051,4051,2011,272,26.0
4052,4052,2011,275,18.1
4053,4053,2011,278,10.7
4054,4054,2011,281,20.4
4055,4055,2011,284,9.7
4056,4056,2011,287,19.5
4057,4057,2011,290,20.7
4058,4058,2011,293,17.5
4059,4059,2011,296,14.9
4060,4060,2011,299,12.3
4061,4061,2011,302,9.1
4062,4062,2011,305,16.0
4063,4063,2011,308,14.7
4064,4064,2011,311,11.9
4065,4065,2011,314,8.5
4066,4066,2011,317,6.1
4067,4067,2011,320,8.4
4068,4068,2011,323,11.9
4069,4069,2011,326,8.9
4070,4070,2011,329,7.6
4071,4071,2011,332,7.2
4072,4072,2011,335,10.1
4073,4073,2011,338,10.5
4074,4074,2011,341,8.7
4075,4075,2011,344,9.1
4076,4076,2011,347,6.8
4077,4077,2011,350,5.1
4078,4078,2011,353,6.5
4079,4079,2011,356,10.1
4080,4080,2011,360,4.7
4081,4081,2012,2,4.3
4082,4082,2012,5,6.0
4083,4083,2012,8,3.6
4084,4084,2012,11,10.4
4085,4085,2012,14,9.7
4086,4086,2012,17,9.7
4087,4087,2012,20,6.1
4088,4088,2012,23,5.4
4089,4089,2012,26,13.0
4090,4090,2012,29,4.3
4091,4091,2012,32,12.8
4092,4092,2012,35,18.9
4093,4093,2012,38,18.1
4094,4094,2012,41,4.6
4095,4095,2012,44,13.3
4096,4096,2012,47,12.2
4097,4097,2012,50,10.3
4098,4098,2012,53,13.7
4099,4099,2012,56,10.6
4100,4100,2012,59,19.4
4101,4101,2012,62,17.6
4102,4102,2012,65,14.4
4103,4103,2012,68,20.0
4104,4104,2012,71,15.2
4105,4105,2012,74,17.2
4106,4106,2012,77,23.0
4107,4107,2012,80,26.7
4108,4108,2012,83,32.4
4109,4109,2012,86,29.2
4110,4110,2012,89,19.0
4111,4111,2012,92,28.9
4112,4112,2012,95,27.0
4113,4113,2012,98,46.3
4114,4114,2012,101,27.9
4115,4115,2012,104,40.7
4116,4116,2012,107,37.0
4117,4117,2012,110,24.3
4118,4118,2012,113,40.4
4119,4119,2012,116,20.4
4120,4120,2012,119,32.1
4121,4121,2012,122,27.6
4122,4122,2012,125,27.0
4123,4123,2012,128,40.4
4124,4124,2012,131,41.6
4125,4125,2012,134,49.9
4126,4126,2012,137,48.8
4127,4127,2012,140,51.3
4128,4128,2012,143,20.7
4129,4129,2012,146,49.8
4130,4130,2012,149,36.6
4131,4131,2012,152,23.2
4132,4132,2012,155,34.3
4133,4133,2012,158,25.7
4134,4134,2012,161,35.2
4135,4135,2012,164,26.4
4136,4136,2012,167,27.1
4137,4137,2012,170,29.0
4138,4138,2012,173,30.0
4139,4139,2012,176,28.4
4140,4140,2012,179,25.2
4141,4141,2012,182,11.9
4142,4142,2012,185,13.3
4143,4143,2012,188,33.4
4144,4144,2012,191,32.0
4145,4145,2012,194,29.3
4146,4146,2012,197,25.6
4147,4147,2012,200,26.1
4148,4148,2012,203,19.0
4149,4149,2012,206,22.2
4150,4150,2012,209,28.9
4151,4151,2012,212,27.6
4152,4152,2012,215,25.2
4153,4153,2012,218,29.1
4154,4154,2012,221,25.2
4155,4155,2012,224,29.4
4156,4156,2012,227,27.8
4157,4157,2012,230,32.4
4158,4158,2012,233,29.2
4159,4159,2012,236,29.9
4160,4160,2012,239,30.1
4161,4161,2012,242,25.0
4162,4162,2012,245,33.2
4163,4163,2012,248,32.2
4164,4164,2012,251,34.9
4165,4165,2012,254,25.7
4166,4166,2012,257,34.0
4167,4167,2012,260,34.1
4168,4168,2012,263,33.8
4169,4169,2012,266,32.6
4170,4170,2012,269,31.6
4171,4171,2012,272,24.7
4172,4172,2012,275,26.8
4173,4173,2012,278,32.9
4174,4174,2012,281,32.5
4175,4175,2012,284,31.3
4176,4176,2012,287,10.6
4177,4177,2012,290,18.1
4178,4178,2012,293,14.2
4179,4179,2012,296,13.7
4180,4180,2012,299,13.4
4181,4181,2012,302,7.9
4182,4182,2012,305,5.2
4183,4183,2012,308,6.9
4184,4184,2012,311,9.9
4185,4185,2012,314,15.6
4186,4186,2012,317,5.7
4187,4187,2012,320,11.3
4188,4188,2012,323,4.4
4189,4189,2012,326,7.1
4190,4190,2012,329,7.0
4191,4191,2012,332,9.6
4192,4192,2012,335,3.7
4193,4193,2012,338,6.0
4194,4194,2012,341,7.8
4195,4195,2012,344,4.5
4196,4196,2012,347,5.5
4197,4197,2012,350,5.2
4198,4198,2012,353,5.6
4199,4199,2012,356,3.5
4200,4200,2012,361,5.2
4201,4201,2013,2,8.9
4202,4202,2013,5,3.5
4203,4203,2013,8,3.8
4204,4204,2013,11,10.8
4205,4205,2013,14,6.5
4206,4206,2013,17,11.8
4207,4207,2013,20,10.8
4208,4208,2013,23,6.1
4209,4209,2013,26,7.8
4210,4210,2013,29,6.4
4211,4211,2013,32,7.2
4212,4212,2013,35,8.4
4213,4213,2013,38,10.5
4214,4214,2013,41,15.0
4215,4215,2013,44,9.0
4216,4216,2013,47,17.9
4217,4217,2013,50,14.9
4218,4218,2013,53,12.9
4219,4219,2013,56,12.2
4220,4220,2013,59,11.5
4221,4221,2013,62,18.5
4222,4222,2013,65,12.8
4223,4223,2013,68,30.2
4224,4224,2013,71,13.7
4225,4225,2013,74,14.5
4226,4226,2013,77,33.2
4227,4227,2013,80,22.7
4228,4228,2013,83,27.4
4229,4229,2013,86,27.4
4230,4230,2013,89,42.9
4231,4231,2013,92,36.9
4232,4232,2013,95,20.6
4233,4233,2013,98,29.1
4234,4234,2013,101,34.8
4235,4235,2013,104,39.5
4236,4236,2013,107,47.4
4237,4237,2013,110,29.3
4238,4238,2013,113,55.0
4239,4239,2013,116,41.7
4240,4240,2013,119,39.3
4241,4241,2013,122,45.1
4242,4242,2013,125,59.6
4243,4243,2013,128,60.6
4244,4244,2013,131,39.5
4245,4245,2013,134,36.1
4246,4246,2013,137,38.2
4247,4247,2013,140,37.3
4248,4248,2013,143,29.9
4249,4249,2013,146,31.4
4250,4250,2013,149,12.6
4251,4251,2013,152,33.3
4252,4252,2013,155,38.3
4253,4253,2013,158,30.9
4254,4254,2013,161,38.4
4255,4255,2013,164,33.5
4256,4256,2013,167,30.5
4257,4257,2013,170,31.8
4258,4258,2013,173,27.7
4259,4259,2013,176,12.8
4260,4260,2013,179,16.5
4261,4261,2013,182,38.8
4262,4262,2013,185,34.6
4263,4263,2013,188,33.7
4264,4264,2013,191,37.4
4265,4265,2013,194,39.8
4266,4266,2013,197,40.2
4267,4267,2013,200,36.7
4268,4268,2013,203,39.5
4269,4269,2013,206,41.2
4270,4270,2013,209,40.6
4271,4271,2013,212,35.1
4272,4272,2013,215,33.8
4273,4273,2013,218,41.7
4274,4274,2013,221,42.3
4275,4275,2013,224,33.8
4276,4276,2013,227,17.2
4277,4277,2013,230,30.4
4278,4278,2013,233,38.5
4279,4279,2013,236,25.5
4280,4280,2013,239,22.3
4281,4281,2013,242,17.8
4282,4282,2013,245,31.4
4283,4283,2013,248,27.4
4284,4284,2013,251,29.9
4285,4285,2013,254,34.8
4286,4286,2013,257,35.0
4287,4287,2013,260,17.5
4288,4288,2013,263,21.8
4289,4289,2013,266,21.1
4290,4290,2013,269,32.7
4291,4291,2013,272,9.6
4292,4292,2013,275,15.9
4293,4293,2013,278,19.3
4294,4294,2013,281,19.2
4295,4295,2013,284,16.3
4296,4296,2013,287,24.5
4297,4297,2013,290,24.8
4298,4298,2013,293,23.0
4299,4299,2013,296,24.1
4300,4300,2013,299,24.0
4301,4301,2013,302,22.7
4302,4302,2013,305,8.4
4303,4303,2013,308,14.9
4304,4304,2013,311,7.3
4305,4305,2013,314,8.1
4306,4306,2013,317,12.9
4307,4307,2013,320,9.1
4308,4308,2013,323,8.7
4309,4309,2013,326,14.1
4310,4310,2013,329,11.4
4311,4311,2013,332,8.9
4312,4312,2013,335,4.8
4313,4313,2013,338,11.8
4314,4314,2013,341,11.4
4315,4315,2013,344,4.0
4316,4316,2013,347,3.6
4317,4317,2013,350,7.9
4318,4318,2013,353,8.2
4319,4319,2013,356,4.3
4320,4320,2013,360,6.0
4321,4321,2014,2,3.5
4322,4322,2014,5,11.7
4323,4323,2014,8,3.5
4324,4324,2014,11,5.6
4325,4325,2014,14,8.1
4326,4326,2014,17,12.4
4327,4327,2014,20,13.8
4328,4328,2014,23,14.8
4329,4329,2014,26,16.2
4330,4330,2014,29,6.9
4331,4331,2014,32,14.4
4332,4332,2014,35,19.0
4333,4333,2014,38,18.7
4334,4334,2014,41,14.1
4335,4335,2014,44,18.1
4336,4336,2014,47,10.2
4337,4337,2014,50,17.7
4338,4338,2014,53,15.1
4339,4339,2014,56,17.5
4340,4340,2014,59,27.1
4341,4341,2014,62,8.5
4342,4342,2014,65,11.2
4343,4343,2014,68,17.8
4344,4344,2014,71,33.6
4345,4345,2014,74,21.7
4346,4346,2014,77,28.6
4347,4347,2014,80,40.7
4348,4348,2014,83,35.1
4349,4349,2014,86,29.9
4350,4350,2014,89,26.1
4351,4351,2014,92,44.6
4352,4352,2014,95,26.5
4353,4353,2014,98,29.3
4354,4354,2014,101,40.1
4355,4355,2014,104,52.2
4356,4356,2014,107,14.0
4357,4357,2014,110,26.4
4358,4358,2014,113,43.2
4359,4359,2014,116,48.1
4360,4360,2014,119,35.8
4361,4361,2014,122,46.3
4362,4362,2014,125,28.2
4363,4363,2014,128,37.0
4364,4364,2014,131,50.4
4365,4365,2014,134,45.2
4366,4366,2014,137,37.2
4367,4367,2014,140,47.0
4368,4368,2014,143,30.0
4369,4369,2014,146,26.5
4370,4370,2014,149,35.2
4371,4371,2014,152,35.6
4372,4372,2014,155,37.2
4373,4373,2014,158,38.7
4374,4374,2014,161,34.7
4375,4375,2014,164,31.0
4376,4376,2014,167,30.2
4377,4377,2014,170,28.3
4378,4378,2014,173,37.9
4379,4379,2014,176,30.9
4380,4380,2014,179,20.7
4381,4381,2014,182,39.7
4382,4382,2014,185,29.9
4383,4383,2014,188,28.9
4384,4384,2014,191,37.1
4385,4385,2014,194,35.2
4386,4386,2014,197,39.6
4387,4387,2014,200,28.9
4388,4388,2014,203,36.5
4389,4389,2014,206,33.0
4390,4390,2014,209,42.6
4391,4391,2014,212,39.7
4392,4392,2014,215,39.1
4393,4393,2014,218,36.3
4394,4394,2014,221,37.4
4395,4395,2014,224,34.8
4396,4396,2014,227,28.2
4397,4397,2014,230,38.5
4398,4398,2014,233,39.5
4399,4399,2014,236,37.4
4400,4400,2014,239,37.6
4401,4401,2014,242,25.8
4402,4402,2014,245,23.0
4403,4403,2014,248,37.2
4404,4404,2014,251,36.4
4405,4405,2014,254,38.3
4406,4406,2014,257,38.9
4407,4407,2014,260,27.6
4408,4408,2014,263,31.1
4409,4409,2014,266,17.4
4410,4410,2014,269,23.5
4411,4411,2014,272,27.0
4412,4412,2014,275,23.7
4413,4413,2014,278,22.4
4414,4414,2014,281,24.7
4415,4415,2014,284,20.1
4416,4416,2014,287,13.3
4417,4417,2014,290,11.7
4418,4418,2014,293,17.0
4419,4419,2014,296,8.2
4420,4420,2014,299,11.9
4421,4421,2014,302,10.3
4422,4422,2014,305,12.8
4423,4423,2014,308,8.2
4424,4424,2014,311,8.9
4425,4425,2014,314,12.6
4426,4426,2014,317,14.8
4427,4427,2014,320,14.3
4428,4428,2014,323,5.7
4429,4429,2014,326,5.8
4430,4430,2014,329,2.5
4431,4431,2014,332,7.3
4432,4432,2014,335,10.6
4433,4433,2014,338,7.2
4434,4434,2014,341,4.6
4435,4435,2014,344,4.4
4436,4436,2014,347,6.6
4437,4437,2014,350,4.5
4438,4438,2014,353,4.6
4439,4439,2014,356,6.5
4440,4440,2014,360,7.0
4441,4441,2015,2,5.9
4442,4442,2015,5,1.6
4443,4443,2015,8,8.6
4444,4444,2015,11,3.4
4445,4445,2015,14,10.3
4446,4446,2015,17,5.9
4447,4447,2015,20,9.6
4448,4448,2015,23,3.2
4449,4449,2015,26,8.8
4450,4450,2015,29,11.4
4451,4451,2015,32,7.9
4452,4452,2015,35,5.6
4453,4453,2015,38,5.9
4454,4454,2015,41,6.6
4455,4455,2015,44,5.3
4456,4456,2015,47,17.5
4457,4457,2015,50,12.6
4458,4458,2015,53,20.6
4459,4459,2015,56,15.4
4460,4460,2015,59,19.6
4461,4461,2015,62,24.0
4462,4462,2015,65,22.7
4463,4463,2015,68,28.0
4464,4464,2015,71,14.7
4465,4465,2015,74,12.5
4466,4466,2015,77,22.0
4467,4467,2015,80,15.6
4468,4468,2015,83,23.4
4469,4469,2015,86,19.0
4470,4470,2015,89,12.6
4471,4471,2015,92,31.8
4472,4472,2015,95,28.0
4473,4473,2015,98,35.5
4474,4474,2015,101,21.8
4475,4475,2015,104,23.3
4476,4476,2015,107,39.4
4477,4477,2015,110,42.1
4478,4478,2015,113,25.8
4479,4479,2015,116,34.4
4480,4480,2015,119,34.6
4481,4481,2015,122,42.6
4482,4482,2015,125,35.5
4483,4483,2015,128,47.7
4484,4484,2015,131,35.6
4485,4485,2015,134,32.0
4486,4486,2015,137,47.4
4487,4487,2015,140,47.5
4488,4488,2015,143,32.6
4489,4489,2015,146,45.2
4490,4490,2015,149,43.5
4491,4491,2015,152,28.1
4492,4492,2015,155,32.1
4493,4493,2015,158,37.4
4494,4494,2015,161,40.2
4495,4495,2015,164,41.9
4496,4496,2015,167,39.7
4497,4497,2015,170,29.4
4498,4498,2015,173,41.4
4499,4499,2015,176,31.6
4500,4500,2015,179,36.9
4501,4501,2015,182,42.8
4502,4502,2015,185,48.0
4503,4503,2015,188,49.6
4504,4504,2015,191,50.2
4505,4505,2015,194,34.0
4506,4506,2015,197,45.4
4507,4507,2015,200,47.5
4508,4508,2015,203,39.3
4509,4509,2015,206,31.2
4510,4510,2015,209,43.7
4511,4511,2015,212,46.6
4512,4512,2015,215,43.3
4513,4513,2015,218,31.1
4514,4514,2015,221,28.0
4515,4515,2015,224,47.3
4516,4516,2015,227,28.8
4517,4517,2015,230,45.3
4518,4518,2015,233,46.0
4519,4519,2015,236,42.0
4520,4520,2015,239,35.1
4521,4521,2015,242,22.5
4522,4522,2015,245,25.5
4523,4523,2015,248,41.9
4524,4524,2015,251,26.2
4525,4525,2015,254,39.8
4526,4526,2015,257,36.7
4527,4527,2015,260,17.3
4528,4528,2015,263,13.3
4529,4529,2015,266,29.4
4530,4530,2015,269,30.6
4531,4531,2015,272,33.0
4532,4532,2015,275,29.4
4533,4533,2015,278,30.0
4534,4534,2015,281,8.0
4535,4535,2015,284,13.6
4536,4536,2015,287,28.7
4537,4537,2015,290,15.5
4538,4538,2015,293,15.5
4539,4539,2015,296,23.3
4540,4540,2015,299,16.3
4541,4541,2015,302,10.7
4542,4542,2015,305,11.8
4543,4543,2015,308,17.3
4544,4544,2015,311,4.6
4545,4545,2015,314,13.8
4546,4546,2015,317,4.9
4547,4547,2015,320,8.5
4548,4548,2015,323,13.0
4549,4549,2015,326,11.5
4550,4550,2015,329,13.1
4551,4551,2015,332,13.4
4552,4552,2015,335,8.9
4553,4553,2015,338,5.6
4554,4554,2015,341,4.0
4555,4555,2015,344,6.7
4556,4556,2015,347,3.2
4557,4557,2015,350,6.2
4558,4558,2015,353,6.6
4559,4559,2015,356,5.3
4560,4560,2015,360,7.5
4561,4561,2016,2,11.6
4562,4562,2016,5,5.3
4563,4563,2016,8,10.1
4564,4564,2016,11,7.7
4565,4565,2016,14,8.6
4566,4566,2016,17,4.1
4567,4567,2016,20,7.8
4568,4568,2016,23,9.2
4569,4569,2016,26,7.0
4570,4570,2016,29,8.8
4571,4571,2016,32,12.3
4572,4572,2016,35,6.0
4573,4573,2016,38,12.0
4574,4574,2016,41,12.7
4575,4575,2016,44,10.2
4576,4576,2016,47,11.4
4577,4577,2016,50,9.5
4578,4578,2016,53,13.7
4579,4579,2016,56,18.3
4580,4580,2016,59,13.8
4581,4581,2016,62,11.1
4582,4582,2016,65,15.8
4583,4583,2016,68,14.4
4584,4584,2016,71,11.7
4585,4585,2016,74,12.0
4586,4586,2016,77,33.2
4587,4587,2016,80,12.2
4588,4588,2016,83,16.9
4589,4589,2016,86,33.4
4590,4590,2016,89,36.3
4591,4591,2016,92,39.3
4592,4592,2016,95,31.3
4593,4593,2016,98,29.9
4594,4594,2016,101,41.0
4595,4595,2016,104,22.7
4596,4596,2016,107,27.4
4597,4597,2016,110,40.9
4598,4598,2016,113,32.3
4599,4599,2016,116,33.8
4600,4600,2016,119,33.0
4601,4601,2016,122,44.1
4602,4602,2016,125,31.9
4603,4603,2016,128,50.8
4604,4604,2016,131,53.2
4605,4605,2016,134,53.4
4606,4606,2016,137,34.3
4607,4607,2016,140,28.8
4608,4608,2016,143,32.6
4609,4609,2016,146,45.2
4610,4610,2016,149,21.7
4611,4611,2016,152,40.1
4612,4612,2016,155,31.5
4613,4613,2016,158,41.4
4614,4614,2016,161,26.0
4615,4615,2016,164,34.0
4616,4616,2016,167,35.1
4617,4617,2016,170,32.8
4618,4618,2016,173,37.2
4619,4619,2016,176,25.5
4620,4620,2016,179,44.4
4621,4621,2016,182,41.1
4622,4622,2016,185,35.5
4623,4623,2016,188,34.0
4624,4624,2016,191,22.6
4625,4625,2016,194,32.4
4626,4626,2016,197,40.8
4627,4627,2016,200,34.4
4628,4628,2016,203,37.1
4629,4629,2016,206,38.1
4630,4630,2016,209,41.8
4631,4631,2016,212,40.8
4632,4632,2016,215,35.8
4633,4633,2016,218,42.7
4634,4634,2016,221,35.2
4635,4635,2016,224,41.5
4636,4636,2016,227,39.7
4637,4637,2016,230,42.0
4638,4638,2016,233,44.1
4639,4639,2016,236,42.1
4640,4640,2016,239,43.1
4641,4641,2016,242,21.7
4642,4642,2016,245,27.3
4643,4643,2016,248,40.5
4644,4644,2016,251,22.5
4645,4645,2016,254,32.7
4646,4646,2016,257,38.6
4647,4647,2016,260,27.3
4648,4648,2016,263,28.7
4649,4649,2016,266,36.5
4650,4650,2016,269,22.6
4651,4651,2016,272,32.5
4652,4652,2016,275,21.5
4653,4653,2016,278,16.6
4654,4654,2016,281,15.9
4655,4655,2016,284,30.2
4656,4656,2016,287,17.8
4657,4657,2016,290,6.6
4658,4658,2016,293,13.0
4659,4659,2016,296,13.4
4660,4660,2016,299,7.8
4661,4661,2016,302,9.4
4662,4662,2016,305,10.6
4663,4663,2016,308,5.5
4664,4664,2016,311,7.5
4665,4665,2016,314,11.1
4666,4666,2016,317,5.4
4667,4667,2016,320,8.4
4668,4668,2016,323,6.7
4669,4669,2016,326,6.3
4670,4670,2016,329,5.0
4671,4671,2016,332,3.5
4672,4672,2016,335,4.2
4673,4673,2016,338,3.5
4674,4674,2016,341,5.6
4675,4675,2016,344,5.3
4676,4676,2016,347,5.0
4677,4677,2016,350,8.2
4678,4678,2016,353,4.4
4679,4679,2016,356,6.0
4680,4680,2016,361,5.0
4681,4681,2017,2,7.9
4682,4682,2017,5,8.6
4683,4683,2017,8,5.0
4684,4684,2017,11,10.1
4685,4685,2017,14,8.4
4686,4686,2017,17,3.0
4687,4687,2017,20,7.2
4688,4688,2017,23,9.3
4689,4689,2017,26,8.8
4690,4690,2017,29,7.1
4691,4691,2017,32,14.8
4692,4692,2017,35,5.1
4693,4693,2017,38,10.5
4694,4694,2017,41,6.6
4695,4695,2017,44,16.3
4696,4696,2017,47,6.1
4697,4697,2017,50,7.7
4698,4698,2017,53,17.8
4699,4699,2017,56,15.7
4700,4700,2017,59,16.8
4701,4701,2017,62,8.2
4702,4702,2017,65,22.0
4703,4703,2017,68,16.5
4704,4704,2017,71,11.0
4705,4705,2017,74,12.9
4706,4706,2017,77,14.8
4707,4707,2017,80,18.4
4708,4708,2017,83,17.8
4709,4709,2017,86,15.6
4710,4710,2017,89,21.0
4711,4711,2017,92,28.9
4712,4712,2017,95,15.8
4713,4713,2017,98,17.0
4714,4714,2017,101,32.6
4715,4715,2017,104,29.4
4716,4716,2017,107,27.9
4717,4717,2017,110,23.4
4718,4718,2017,113,22.4
4719,4719,2017,116,28.5
4720,4720,2017,119,28.3
4721,4721,2017,122,26.8
4722,4722,2017,125,32.6
4723,4723,2017,128,40.4
4724,4724,2017,131,22.1
4725,4725,2017,134,32.5
4726,4726,2017,137,37.9
4727,4727,2017,140,37.6
4728,4728,2017,143,40.6
4729,4729,2017,146,44.1
4730,4730,2017,149,43.5
4731,4731,2017,152,28.7
4732,4732,2017,155,43.0
4733,4733,2017,158,38.5
4734,4734,2017,161,30.9
4735,4735,2017,164,31.9
4736,4736,2017,167,17.0
4737,4737,2017,170,13.4
4738,4738,2017,173,34.1
4739,4739,2017,176,34.0
4740,4740,2017,179,38.0
4741,4741,2017,182,37.4
4742,4742,2017,185,38.0
4743,4743,2017,188,38.1
4744,4744,2017,191,29.5
4745,4745,2017,194,32.8
4746,4746,2017,197,38.7
4747,4747,2017,200,37.9
4748,4748,2017,203,19.2
4749,4749,2017,206,37.0
4750,4750,2017,209,39.7
4751,4751,2017,212,40.2
4752,4752,2017,215,43.5
4753,4753,2017,218,43.9
4754,4754,2017,221,43.4
4755,4755,2017,224,42.1
4756,4756,2017,227,34.9
4757,4757,2017,230,38.4
4758,4758,2017,233,36.2
4759,4759,2017,236,37.7
4760,4760,2017,239,41.2
4761,4761,2017,242,36.8
4762,4762,2017,245,37.7
4763,4763,2017,248,35.7
4764,4764,2017,251,22.9
4765,4765,2017,254,32.7
4766,4766,2017,257,38.7
4767,4767,2017,260,20.1
4768,4768,2017,263,23.5
4769,4769,2017,266,29.2
4770,4770,2017,269,21.6
4771,4771,2017,272,25.2
