threeday_yrmo,threeday_yr,year,dayofyear,varRDRS_windstress10m
2925,2925,2002,134,11.2
2926,2926,2002,137,8.7
2927,2927,2002,140,4.4
2928,2928,2002,143,5.5
2929,2929,2002,146,2.1
2930,2930,2002,149,24.1
2931,2931,2002,152,13.6
2932,2932,2002,155,5.1
2933,2933,2002,158,10.5
2934,2934,2002,161,24.3
2935,2935,2002,164,5.7
2936,2936,2002,167,8.0
2937,2937,2002,170,4.1
2938,2938,2002,173,4.4
2939,2939,2002,176,3.2
2940,2940,2002,179,24.8
2941,2941,2002,182,3.1
2942,2942,2002,185,5.6
2943,2943,2002,188,8.4
2944,2944,2002,191,7.3
2945,2945,2002,194,2.5
2946,2946,2002,197,2.0
2947,2947,2002,200,3.8
2948,2948,2002,203,34.0
2949,2949,2002,206,2.0
2950,2950,2002,209,13.6
2951,2951,2002,212,9.1
2952,2952,2002,215,3.0
2953,2953,2002,218,9.9
2954,2954,2002,221,1.9
2955,2955,2002,224,24.7
2956,2956,2002,227,41.8
2957,2957,2002,230,8.8
2958,2958,2002,233,2.9
2959,2959,2002,236,2.4
2960,2960,2002,239,3.6
2961,2961,2002,242,10.4
2962,2962,2002,245,13.0
2963,2963,2002,248,2.2
2964,2964,2002,251,12.7
2965,2965,2002,254,11.3
2966,2966,2002,257,2.6
2967,2967,2002,260,18.2
2968,2968,2002,263,27.9
2969,2969,2002,266,11.1
2970,2970,2002,269,11.5
2971,2971,2002,272,18.6
2972,2972,2002,275,1.7
2973,2973,2002,278,3.0
2974,2974,2002,281,1.4
2975,2975,2002,284,26.4
2976,2976,2002,287,11.0
2977,2977,2002,290,10.2
2978,2978,2002,293,1.7
2979,2979,2002,296,4.3
2980,2980,2002,299,1.5
2981,2981,2002,302,15.1
2982,2982,2002,305,5.7
2983,2983,2002,308,3.5
2984,2984,2002,311,56.2
2985,2985,2002,314,32.1
2986,2986,2002,317,59.4
2987,2987,2002,320,66.8
2988,2988,2002,323,74.5
2989,2989,2002,326,9.9
2990,2990,2002,329,4.8
2991,2991,2002,332,4.5
2992,2992,2002,335,3.0
2993,2993,2002,338,3.1
2994,2994,2002,341,10.3
2995,2995,2002,344,33.0
2996,2996,2002,347,94.3
2997,2997,2002,350,56.8
2998,2998,2002,353,22.7
2999,2999,2002,356,15.1
3000,3000,2002,360,102.6
3001,3001,2003,2,97.3
3002,3002,2003,5,48.9
3003,3003,2003,8,19.9
3004,3004,2003,11,3.8
3005,3005,2003,14,7.7
3006,3006,2003,17,14.5
3007,3007,2003,20,3.4
3008,3008,2003,23,42.4
3009,3009,2003,26,22.2
3010,3010,2003,29,20.2
3011,3011,2003,32,28.2
3012,3012,2003,35,16.7
3013,3013,2003,38,1.7
3014,3014,2003,41,1.7
3015,3015,2003,44,3.9
3016,3016,2003,47,17.7
3017,3017,2003,50,15.6
3018,3018,2003,53,28.4
3019,3019,2003,56,8.6
3020,3020,2003,59,2.2
3021,3021,2003,62,7.3
3022,3022,2003,65,23.7
3023,3023,2003,68,18.0
3024,3024,2003,71,20.7
3025,3025,2003,74,61.8
3026,3026,2003,77,39.7
3027,3027,2003,80,39.1
3028,3028,2003,83,7.9
3029,3029,2003,86,6.5
3030,3030,2003,89,7.4
3031,3031,2003,92,19.1
3032,3032,2003,95,5.3
3033,3033,2003,98,84.2
3034,3034,2003,101,21.0
3035,3035,2003,104,11.5
3036,3036,2003,107,11.4
3037,3037,2003,110,18.8
3038,3038,2003,113,28.4
3039,3039,2003,116,9.2
3040,3040,2003,119,12.3
3041,3041,2003,122,2.5
3042,3042,2003,125,6.5
3043,3043,2003,128,12.4
3044,3044,2003,131,0.9
3045,3045,2003,134,5.7
3046,3046,2003,137,8.9
3047,3047,2003,140,2.8
3048,3048,2003,143,7.8
3049,3049,2003,146,3.7
3050,3050,2003,149,6.0
3051,3051,2003,152,15.9
3052,3052,2003,155,17.5
3053,3053,2003,158,17.3
3054,3054,2003,161,7.3
3055,3055,2003,164,16.9
3056,3056,2003,167,5.1
3057,3057,2003,170,4.8
3058,3058,2003,173,4.7
3059,3059,2003,176,1.4
3060,3060,2003,179,15.0
3061,3061,2003,182,11.0
3062,3062,2003,185,1.6
3063,3063,2003,188,3.2
3064,3064,2003,191,6.1
3065,3065,2003,194,20.3
3066,3066,2003,197,6.2
3067,3067,2003,200,2.2
3068,3068,2003,203,10.0
3069,3069,2003,206,9.0
3070,3070,2003,209,9.8
3071,3071,2003,212,5.3
3072,3072,2003,215,3.3
3073,3073,2003,218,9.3
3074,3074,2003,221,1.6
3075,3075,2003,224,1.1
3076,3076,2003,227,7.7
3077,3077,2003,230,1.4
3078,3078,2003,233,16.0
3079,3079,2003,236,3.0
3080,3080,2003,239,2.3
3081,3081,2003,242,3.2
3082,3082,2003,245,29.9
3083,3083,2003,248,2.7
3084,3084,2003,251,10.4
3085,3085,2003,254,9.7
3086,3086,2003,257,6.4
3087,3087,2003,260,4.3
3088,3088,2003,263,5.3
3089,3089,2003,266,10.7
3090,3090,2003,269,7.0
3091,3091,2003,272,8.5
3092,3092,2003,275,2.3
3093,3093,2003,278,5.0
3094,3094,2003,281,30.1
3095,3095,2003,284,34.3
3096,3096,2003,287,14.5
3097,3097,2003,290,65.2
3098,3098,2003,293,24.8
3099,3099,2003,296,10.2
3100,3100,2003,299,11.7
3101,3101,2003,302,35.4
3102,3102,2003,305,28.4
3103,3103,2003,308,13.1
3104,3104,2003,311,9.8
3105,3105,2003,314,8.1
3106,3106,2003,317,5.4
3107,3107,2003,320,35.2
3108,3108,2003,323,13.0
3109,3109,2003,326,22.5
3110,3110,2003,329,16.3
3111,3111,2003,332,79.5
3112,3112,2003,335,17.5
3113,3113,2003,338,28.5
3114,3114,2003,341,36.9
3115,3115,2003,344,9.4
3116,3116,2003,347,36.8
3117,3117,2003,350,136.4
3118,3118,2003,353,8.0
3119,3119,2003,356,13.0
3120,3120,2003,360,74.5
3121,3121,2004,2,5.3
3122,3122,2004,5,25.1
3123,3123,2004,8,63.7
3124,3124,2004,11,23.1
3125,3125,2004,14,32.3
3126,3126,2004,17,3.2
3127,3127,2004,20,4.2
3128,3128,2004,23,5.9
3129,3129,2004,26,21.4
3130,3130,2004,29,22.4
3131,3131,2004,32,5.0
3132,3132,2004,35,5.6
3133,3133,2004,38,44.9
3134,3134,2004,41,2.0
3135,3135,2004,44,3.1
3136,3136,2004,47,23.9
3137,3137,2004,50,2.0
3138,3138,2004,53,3.6
3139,3139,2004,56,23.4
3140,3140,2004,59,3.9
3141,3141,2004,62,21.8
3142,3142,2004,65,11.3
3143,3143,2004,68,54.4
3144,3144,2004,71,27.2
3145,3145,2004,74,1.7
3146,3146,2004,77,5.9
3147,3147,2004,80,23.9
3148,3148,2004,83,2.3
3149,3149,2004,86,45.0
3150,3150,2004,89,3.6
3151,3151,2004,92,5.6
3152,3152,2004,95,10.4
3153,3153,2004,98,1.7
3154,3154,2004,101,6.7
3155,3155,2004,104,9.1
3156,3156,2004,107,5.7
3157,3157,2004,110,22.3
3158,3158,2004,113,1.8
3159,3159,2004,116,11.8
3160,3160,2004,119,40.2
3161,3161,2004,122,3.9
3162,3162,2004,125,3.9
3163,3163,2004,128,2.9
3164,3164,2004,131,4.6
3165,3165,2004,134,1.9
3166,3166,2004,137,2.5
3167,3167,2004,140,10.5
3168,3168,2004,143,9.3
3169,3169,2004,146,1.6
3170,3170,2004,149,10.8
3171,3171,2004,152,10.8
3172,3172,2004,155,8.5
3173,3173,2004,158,12.0
3174,3174,2004,161,3.6
3175,3175,2004,164,15.3
3176,3176,2004,167,6.9
3177,3177,2004,170,10.5
3178,3178,2004,173,1.9
3179,3179,2004,176,6.7
3180,3180,2004,179,3.6
3181,3181,2004,182,3.7
3182,3182,2004,185,8.2
3183,3183,2004,188,6.1
3184,3184,2004,191,3.0
3185,3185,2004,194,8.3
3186,3186,2004,197,4.9
3187,3187,2004,200,4.0
3188,3188,2004,203,5.1
3189,3189,2004,206,10.3
3190,3190,2004,209,16.4
3191,3191,2004,212,9.3
3192,3192,2004,215,2.7
3193,3193,2004,218,3.2
3194,3194,2004,221,3.0
3195,3195,2004,224,2.3
3196,3196,2004,227,2.3
3197,3197,2004,230,4.2
3198,3198,2004,233,1.6
3199,3199,2004,236,9.5
3200,3200,2004,239,21.5
3201,3201,2004,242,8.5
3202,3202,2004,245,4.4
3203,3203,2004,248,4.1
3204,3204,2004,251,0.7
3205,3205,2004,254,8.6
3206,3206,2004,257,9.0
3207,3207,2004,260,11.4
3208,3208,2004,263,3.7
3209,3209,2004,266,7.3
3210,3210,2004,269,6.2
3211,3211,2004,272,24.8
3212,3212,2004,275,17.4
3213,3213,2004,278,1.2
3214,3214,2004,281,14.1
3215,3215,2004,284,28.1
3216,3216,2004,287,7.3
3217,3217,2004,290,8.7
3218,3218,2004,293,10.3
3219,3219,2004,296,14.1
3220,3220,2004,299,89.7
3221,3221,2004,302,9.4
3222,3222,2004,305,17.8
3223,3223,2004,308,11.3
3224,3224,2004,311,22.5
3225,3225,2004,314,10.6
3226,3226,2004,317,4.3
3227,3227,2004,320,36.5
3228,3228,2004,323,27.9
3229,3229,2004,326,3.4
3230,3230,2004,329,9.2
3231,3231,2004,332,15.0
3232,3232,2004,335,22.3
3233,3233,2004,338,18.2
3234,3234,2004,341,16.4
3235,3235,2004,344,58.1
3236,3236,2004,347,23.7
3237,3237,2004,350,31.8
3238,3238,2004,353,6.4
3239,3239,2004,356,15.1
3240,3240,2004,361,52.8
3241,3241,2005,2,18.0
3242,3242,2005,5,19.4
3243,3243,2005,8,27.7
3244,3244,2005,11,9.7
3245,3245,2005,14,31.5
3246,3246,2005,17,30.1
3247,3247,2005,20,29.5
3248,3248,2005,23,30.2
3249,3249,2005,26,2.3
3250,3250,2005,29,3.1
3251,3251,2005,32,23.0
3252,3252,2005,35,16.2
3253,3253,2005,38,22.1
3254,3254,2005,41,6.1
3255,3255,2005,44,23.2
3256,3256,2005,47,9.7
3257,3257,2005,50,9.9
3258,3258,2005,53,8.9
3259,3259,2005,56,1.2
3260,3260,2005,59,4.2
3261,3261,2005,62,12.5
3262,3262,2005,65,17.2
3263,3263,2005,68,5.0
3264,3264,2005,71,36.2
3265,3265,2005,74,3.5
3266,3266,2005,77,3.9
3267,3267,2005,80,32.4
3268,3268,2005,83,25.6
3269,3269,2005,86,76.2
3270,3270,2005,89,22.3
3271,3271,2005,92,40.0
3272,3272,2005,95,49.1
3273,3273,2005,98,5.3
3274,3274,2005,101,33.5
3275,3275,2005,104,24.3
3276,3276,2005,107,49.1
3277,3277,2005,110,8.9
3278,3278,2005,113,6.8
3279,3279,2005,116,1.8
3280,3280,2005,119,6.5
3281,3281,2005,122,8.1
3282,3282,2005,125,8.5
3283,3283,2005,128,11.7
3284,3284,2005,131,10.4
3285,3285,2005,134,7.1
3286,3286,2005,137,8.9
3287,3287,2005,140,32.2
3288,3288,2005,143,69.4
3289,3289,2005,146,12.4
3290,3290,2005,149,6.9
3291,3291,2005,152,13.9
3292,3292,2005,155,11.2
3293,3293,2005,158,3.4
3294,3294,2005,161,4.9
3295,3295,2005,164,22.7
3296,3296,2005,167,5.3
3297,3297,2005,170,2.8
3298,3298,2005,173,10.8
3299,3299,2005,176,3.2
3300,3300,2005,179,7.0
3301,3301,2005,182,8.6
3302,3302,2005,185,2.5
3303,3303,2005,188,9.7
3304,3304,2005,191,14.3
3305,3305,2005,194,8.4
3306,3306,2005,197,7.8
3307,3307,2005,200,19.0
3308,3308,2005,203,10.8
3309,3309,2005,206,11.0
3310,3310,2005,209,10.0
3311,3311,2005,212,5.7
3312,3312,2005,215,19.9
3313,3313,2005,218,7.3
3314,3314,2005,221,3.4
3315,3315,2005,224,3.1
3316,3316,2005,227,0.6
3317,3317,2005,230,3.6
3318,3318,2005,233,2.0
3319,3319,2005,236,13.3
3320,3320,2005,239,9.8
3321,3321,2005,242,4.2
3322,3322,2005,245,1.5
3323,3323,2005,248,1.9
3324,3324,2005,251,7.6
3325,3325,2005,254,6.7
3326,3326,2005,257,1.4
3327,3327,2005,260,3.0
3328,3328,2005,263,8.1
3329,3329,2005,266,20.8
3330,3330,2005,269,4.7
3331,3331,2005,272,32.0
3332,3332,2005,275,15.4
3333,3333,2005,278,13.7
3334,3334,2005,281,8.5
3335,3335,2005,284,35.4
3336,3336,2005,287,22.9
3337,3337,2005,290,14.8
3338,3338,2005,293,4.3
3339,3339,2005,296,6.2
3340,3340,2005,299,18.5
3341,3341,2005,302,74.0
3342,3342,2005,305,51.4
3343,3343,2005,308,67.8
3344,3344,2005,311,8.2
3345,3345,2005,314,54.8
3346,3346,2005,317,22.0
3347,3347,2005,320,6.2
3348,3348,2005,323,7.0
3349,3349,2005,326,4.8
3350,3350,2005,329,9.3
3351,3351,2005,332,18.6
3352,3352,2005,335,8.9
3353,3353,2005,338,6.6
3354,3354,2005,341,4.5
3355,3355,2005,344,6.1
3356,3356,2005,347,6.1
3357,3357,2005,350,12.2
3358,3358,2005,353,7.2
3359,3359,2005,356,58.7
3360,3360,2005,360,73.1
3361,3361,2006,2,58.8
3362,3362,2006,5,63.4
3363,3363,2006,8,17.4
3364,3364,2006,11,13.0
3365,3365,2006,14,69.0
3366,3366,2006,17,60.2
3367,3367,2006,20,4.8
3368,3368,2006,23,16.8
3369,3369,2006,26,49.0
3370,3370,2006,29,45.1
3371,3371,2006,32,44.1
3372,3372,2006,35,99.5
3373,3373,2006,38,7.9
3374,3374,2006,41,24.0
3375,3375,2006,44,26.4
3376,3376,2006,47,25.3
3377,3377,2006,50,13.2
3378,3378,2006,53,9.9
3379,3379,2006,56,37.7
3380,3380,2006,59,26.0
3381,3381,2006,62,44.1
3382,3382,2006,65,36.7
3383,3383,2006,68,47.9
3384,3384,2006,71,20.0
3385,3385,2006,74,43.4
3386,3386,2006,77,23.3
3387,3387,2006,80,7.7
3388,3388,2006,83,58.4
3389,3389,2006,86,8.4
3390,3390,2006,89,5.1
3391,3391,2006,92,17.1
3392,3392,2006,95,14.1
3393,3393,2006,98,4.8
3394,3394,2006,101,4.1
3395,3395,2006,104,32.1
3396,3396,2006,107,63.5
3397,3397,2006,110,14.4
3398,3398,2006,113,21.5
3399,3399,2006,116,8.3
3400,3400,2006,119,11.8
3401,3401,2006,122,32.2
3402,3402,2006,125,6.8
3403,3403,2006,128,26.6
3404,3404,2006,131,4.1
3405,3405,2006,134,12.1
3406,3406,2006,137,4.0
3407,3407,2006,140,2.3
3408,3408,2006,143,14.6
3409,3409,2006,146,13.4
3410,3410,2006,149,12.9
3411,3411,2006,152,3.6
3412,3412,2006,155,10.4
3413,3413,2006,158,1.3
3414,3414,2006,161,1.8
3415,3415,2006,164,2.2
3416,3416,2006,167,19.9
3417,3417,2006,170,9.1
3418,3418,2006,173,1.6
3419,3419,2006,176,12.6
3420,3420,2006,179,32.2
3421,3421,2006,182,0.9
3422,3422,2006,185,1.1
3423,3423,2006,188,20.2
3424,3424,2006,191,9.8
3425,3425,2006,194,12.2
3426,3426,2006,197,2.9
3427,3427,2006,200,1.8
3428,3428,2006,203,11.7
3429,3429,2006,206,34.9
3430,3430,2006,209,9.3
3431,3431,2006,212,7.8
3432,3432,2006,215,8.0
3433,3433,2006,218,1.4
3434,3434,2006,221,5.4
3435,3435,2006,224,1.7
3436,3436,2006,227,9.0
3437,3437,2006,230,3.3
3438,3438,2006,233,5.4
3439,3439,2006,236,2.4
3440,3440,2006,239,5.6
3441,3441,2006,242,16.0
3442,3442,2006,245,6.6
3443,3443,2006,248,2.9
3444,3444,2006,251,3.0
3445,3445,2006,254,3.0
3446,3446,2006,257,30.7
3447,3447,2006,260,17.6
3448,3448,2006,263,6.2
3449,3449,2006,266,9.8
3450,3450,2006,269,2.8
3451,3451,2006,272,1.8
3452,3452,2006,275,6.0
3453,3453,2006,278,21.4
3454,3454,2006,281,12.3
3455,3455,2006,284,3.0
3456,3456,2006,287,4.4
3457,3457,2006,290,4.3
3458,3458,2006,293,18.0
3459,3459,2006,296,15.4
3460,3460,2006,299,40.5
3461,3461,2006,302,35.5
3462,3462,2006,305,8.7
3463,3463,2006,308,32.3
3464,3464,2006,311,32.7
3465,3465,2006,314,82.3
3466,3466,2006,317,30.8
3467,3467,2006,320,140.3
3468,3468,2006,323,53.2
3469,3469,2006,326,35.4
3470,3470,2006,329,15.6
3471,3471,2006,332,22.3
3472,3472,2006,335,14.6
3473,3473,2006,338,13.7
3474,3474,2006,341,5.3
3475,3475,2006,344,10.4
3476,3476,2006,347,51.7
3477,3477,2006,350,24.0
3478,3478,2006,353,54.0
3479,3479,2006,356,66.3
3480,3480,2006,360,91.2
3481,3481,2007,2,74.6
3482,3482,2007,5,22.1
3483,3483,2007,8,41.5
3484,3484,2007,11,42.3
3485,3485,2007,14,4.1
3486,3486,2007,17,18.6
3487,3487,2007,20,43.3
3488,3488,2007,23,46.3
3489,3489,2007,26,9.8
3490,3490,2007,29,2.5
3491,3491,2007,32,5.6
3492,3492,2007,35,4.8
3493,3493,2007,38,3.8
3494,3494,2007,41,5.6
3495,3495,2007,44,19.4
3496,3496,2007,47,22.8
3497,3497,2007,50,24.7
3498,3498,2007,53,35.7
3499,3499,2007,56,54.0
3500,3500,2007,59,16.5
3501,3501,2007,62,15.1
3502,3502,2007,65,20.3
3503,3503,2007,68,57.0
3504,3504,2007,71,50.4
3505,3505,2007,74,11.7
3506,3506,2007,77,13.5
3507,3507,2007,80,8.1
3508,3508,2007,83,43.6
3509,3509,2007,86,57.0
3510,3510,2007,89,14.1
3511,3511,2007,92,12.1
3512,3512,2007,95,3.9
3513,3513,2007,98,11.6
3514,3514,2007,101,7.7
3515,3515,2007,104,36.8
3516,3516,2007,107,22.2
3517,3517,2007,110,0.8
3518,3518,2007,113,5.9
3519,3519,2007,116,34.3
3520,3520,2007,119,4.5
3521,3521,2007,122,5.1
3522,3522,2007,125,3.6
3523,3523,2007,128,7.0
3524,3524,2007,131,7.3
3525,3525,2007,134,4.9
3526,3526,2007,137,7.7
3527,3527,2007,140,16.8
3528,3528,2007,143,1.3
3529,3529,2007,146,1.7
3530,3530,2007,149,7.8
3531,3531,2007,152,5.2
3532,3532,2007,155,4.2
3533,3533,2007,158,5.7
3534,3534,2007,161,26.7
3535,3535,2007,164,4.2
3536,3536,2007,167,2.0
3537,3537,2007,170,5.0
3538,3538,2007,173,10.2
3539,3539,2007,176,4.8
3540,3540,2007,179,4.3
3541,3541,2007,182,5.5
3542,3542,2007,185,7.5
3543,3543,2007,188,16.6
3544,3544,2007,191,34.6
3545,3545,2007,194,4.2
3546,3546,2007,197,4.8
3547,3547,2007,200,13.5
3548,3548,2007,203,27.8
3549,3549,2007,206,6.2
3550,3550,2007,209,7.4
3551,3551,2007,212,9.6
3552,3552,2007,215,4.5
3553,3553,2007,218,6.2
3554,3554,2007,221,3.2
3555,3555,2007,224,2.5
3556,3556,2007,227,8.0
3557,3557,2007,230,9.6
3558,3558,2007,233,7.9
3559,3559,2007,236,1.8
3560,3560,2007,239,5.1
3561,3561,2007,242,9.0
3562,3562,2007,245,1.5
3563,3563,2007,248,11.7
3564,3564,2007,251,20.1
3565,3565,2007,254,6.1
3566,3566,2007,257,6.2
3567,3567,2007,260,5.3
3568,3568,2007,263,12.7
3569,3569,2007,266,10.4
3570,3570,2007,269,2.2
3571,3571,2007,272,19.5
3572,3572,2007,275,20.2
3573,3573,2007,278,7.4
3574,3574,2007,281,52.8
3575,3575,2007,284,33.4
3576,3576,2007,287,1.5
3577,3577,2007,290,28.2
3578,3578,2007,293,29.9
3579,3579,2007,296,48.8
3580,3580,2007,299,35.4
3581,3581,2007,302,5.7
3582,3582,2007,305,4.0
3583,3583,2007,308,17.4
3584,3584,2007,311,5.5
3585,3585,2007,314,38.0
3586,3586,2007,317,110.7
3587,3587,2007,320,55.9
3588,3588,2007,323,5.8
3589,3589,2007,326,7.9
3590,3590,2007,329,1.5
3591,3591,2007,332,20.3
3592,3592,2007,335,12.1
3593,3593,2007,338,55.5
3594,3594,2007,341,18.4
3595,3595,2007,344,5.2
3596,3596,2007,347,8.7
3597,3597,2007,350,84.4
3598,3598,2007,353,28.2
3599,3599,2007,356,70.2
3600,3600,2007,360,36.0
3601,3601,2008,2,64.9
3602,3602,2008,5,87.3
3603,3603,2008,8,79.6
3604,3604,2008,11,53.9
3605,3605,2008,14,24.4
3606,3606,2008,17,3.3
3607,3607,2008,20,17.0
3608,3608,2008,23,2.7
3609,3609,2008,26,18.1
3610,3610,2008,29,15.3
3611,3611,2008,32,35.3
3612,3612,2008,35,24.1
3613,3613,2008,38,31.6
3614,3614,2008,41,17.5
3615,3615,2008,44,24.9
3616,3616,2008,47,7.3
3617,3617,2008,50,5.3
3618,3618,2008,53,4.8
3619,3619,2008,56,15.1
3620,3620,2008,59,3.9
3621,3621,2008,62,9.1
3622,3622,2008,65,27.6
3623,3623,2008,68,3.2
3624,3624,2008,71,39.2
3625,3625,2008,74,6.8
3626,3626,2008,77,24.9
3627,3627,2008,80,21.2
3628,3628,2008,83,32.6
3629,3629,2008,86,31.0
3630,3630,2008,89,16.7
3631,3631,2008,92,9.7
3632,3632,2008,95,2.0
3633,3633,2008,98,32.0
3634,3634,2008,101,3.5
3635,3635,2008,104,3.3
3636,3636,2008,107,22.4
3637,3637,2008,110,29.2
3638,3638,2008,113,5.2
3639,3639,2008,116,6.5
3640,3640,2008,119,12.6
3641,3641,2008,122,13.1
3642,3642,2008,125,10.1
3643,3643,2008,128,25.8
3644,3644,2008,131,9.0
3645,3645,2008,134,5.4
3646,3646,2008,137,11.6
3647,3647,2008,140,5.7
3648,3648,2008,143,21.7
3649,3649,2008,146,7.0
3650,3650,2008,149,1.8
3651,3651,2008,152,3.1
3652,3652,2008,155,8.5
3653,3653,2008,158,19.2
3654,3654,2008,161,10.9
3655,3655,2008,164,7.1
3656,3656,2008,167,15.7
3657,3657,2008,170,16.1
3658,3658,2008,173,10.1
3659,3659,2008,176,7.4
3660,3660,2008,179,5.5
3661,3661,2008,182,8.3
3662,3662,2008,185,2.6
3663,3663,2008,188,19.2
3664,3664,2008,191,4.3
3665,3665,2008,194,10.8
3666,3666,2008,197,2.0
3667,3667,2008,200,3.1
3668,3668,2008,203,2.6
3669,3669,2008,206,7.5
3670,3670,2008,209,5.9
3671,3671,2008,212,12.3
3672,3672,2008,215,2.8
3673,3673,2008,218,10.2
3674,3674,2008,221,6.6
3675,3675,2008,224,7.4
3676,3676,2008,227,4.6
3677,3677,2008,230,8.3
3678,3678,2008,233,32.1
3679,3679,2008,236,3.6
3680,3680,2008,239,2.4
3681,3681,2008,242,15.7
3682,3682,2008,245,12.1
3683,3683,2008,248,4.2
3684,3684,2008,251,14.0
3685,3685,2008,254,42.9
3686,3686,2008,257,12.9
3687,3687,2008,260,8.4
3688,3688,2008,263,1.2
3689,3689,2008,266,20.0
3690,3690,2008,269,11.4
3691,3691,2008,272,6.2
3692,3692,2008,275,2.7
3693,3693,2008,278,23.9
3694,3694,2008,281,27.6
3695,3695,2008,284,32.6
3696,3696,2008,287,15.0
3697,3697,2008,290,12.1
3698,3698,2008,293,14.6
3699,3699,2008,296,5.5
3700,3700,2008,299,3.5
3701,3701,2008,302,6.9
3702,3702,2008,305,13.7
3703,3703,2008,308,44.1
3704,3704,2008,311,16.6
3705,3705,2008,314,53.7
3706,3706,2008,317,37.4
3707,3707,2008,320,7.3
3708,3708,2008,323,7.6
3709,3709,2008,326,35.9
3710,3710,2008,329,5.0
3711,3711,2008,332,7.0
3712,3712,2008,335,4.4
3713,3713,2008,338,3.4
3714,3714,2008,341,2.1
3715,3715,2008,344,23.5
3716,3716,2008,347,9.6
3717,3717,2008,350,65.9
3718,3718,2008,353,38.2
3719,3719,2008,356,33.1
3720,3720,2008,361,42.0
3721,3721,2009,2,42.8
3722,3722,2009,5,52.8
3723,3723,2009,8,30.6
3724,3724,2009,11,54.3
3725,3725,2009,14,8.2
3726,3726,2009,17,5.0
3727,3727,2009,20,1.4
3728,3728,2009,23,8.1
3729,3729,2009,26,12.8
3730,3730,2009,29,5.1
3731,3731,2009,32,25.2
3732,3732,2009,35,3.9
3733,3733,2009,38,20.8
3734,3734,2009,41,21.1
3735,3735,2009,44,16.1
3736,3736,2009,47,16.9
3737,3737,2009,50,6.0
3738,3738,2009,53,5.2
3739,3739,2009,56,13.3
3740,3740,2009,59,15.2
3741,3741,2009,62,33.9
3742,3742,2009,65,24.7
3743,3743,2009,68,16.5
3744,3744,2009,71,5.0
3745,3745,2009,74,34.6
3746,3746,2009,77,52.2
3747,3747,2009,80,26.7
3748,3748,2009,83,22.4
3749,3749,2009,86,1.5
3750,3750,2009,89,55.2
3751,3751,2009,92,5.3
3752,3752,2009,95,5.2
3753,3753,2009,98,9.2
3754,3754,2009,101,14.3
3755,3755,2009,104,31.3
3756,3756,2009,107,14.8
3757,3757,2009,110,5.7
3758,3758,2009,113,47.1
3759,3759,2009,116,18.3
3760,3760,2009,119,7.7
3761,3761,2009,122,8.1
3762,3762,2009,125,52.0
3763,3763,2009,128,11.7
3764,3764,2009,131,6.6
3765,3765,2009,134,9.9
3766,3766,2009,137,0.6
3767,3767,2009,140,8.5
3768,3768,2009,143,20.9
3769,3769,2009,146,9.6
3770,3770,2009,149,1.8
3771,3771,2009,152,13.4
