threeday_yrmo,threeday_yr,year,dayofyear,stdfilter_varmixing_m
3032,3032,2003.0,95.0,1.2
3033,3033,2003.0,98.0,1.2
3034,3034,2003.0,101.0,1.2
3035,3035,2003.0,104.0,1.2
3036,3036,2003.0,107.0,1.2
3037,3037,2003.0,110.0,1.1
3038,3038,2003.0,113.0,1.1
3039,3039,2003.0,116.0,1.1
3040,3040,2003.0,119.0,1.1
3041,3041,2003.0,122.0,1.0
3042,3042,2003.0,125.0,1.0
3043,3043,2003.0,128.0,1.0
3044,3044,2003.0,131.0,1.0
3045,3045,2003.0,134.0,1.0
3046,3046,2003.0,137.0,1.0
3047,3047,2003.0,140.0,1.1
3048,3048,2003.0,143.0,1.0
3049,3049,2003.0,146.0,1.0
3050,3050,2003.0,149.0,1.0
3051,3051,2003.0,152.0,0.9
3052,3052,2003.0,155.0,0.8
3053,3053,2003.0,158.0,0.8
3054,3054,2003.0,161.0,0.9
3055,3055,2003.0,164.0,0.9
3056,3056,2003.0,167.0,0.9
3057,3057,2003.0,170.0,1.0
3058,3058,2003.0,173.0,0.9
3059,3059,2003.0,176.0,0.8
3060,3060,2003.0,179.0,0.8
3061,3061,2003.0,182.0,0.8
3062,3062,2003.0,185.0,0.8
3063,3063,2003.0,188.0,0.9
3064,3064,2003.0,191.0,1.0
3065,3065,2003.0,194.0,1.0
3066,3066,2003.0,197.0,1.0
3067,3067,2003.0,200.0,0.9
3068,3068,2003.0,203.0,0.8
3069,3069,2003.0,206.0,0.8
3070,3070,2003.0,209.0,0.8
3071,3071,2003.0,212.0,0.8
3072,3072,2003.0,215.0,0.9
3073,3073,2003.0,218.0,0.9
3074,3074,2003.0,221.0,1.0
3075,3075,2003.0,224.0,0.9
3076,3076,2003.0,227.0,0.9
3077,3077,2003.0,230.0,0.8
3078,3078,2003.0,233.0,0.8
3079,3079,2003.0,236.0,0.8
3080,3080,2003.0,239.0,0.8
3081,3081,2003.0,242.0,0.8
3082,3082,2003.0,245.0,0.9
3083,3083,2003.0,248.0,0.9
3084,3084,2003.0,251.0,0.9
3085,3085,2003.0,254.0,0.9
3086,3086,2003.0,257.0,0.9
3087,3087,2003.0,260.0,0.9
3088,3088,2003.0,263.0,0.8
3089,3089,2003.0,266.0,0.8
3090,3090,2003.0,269.0,0.9
3091,3091,2003.0,272.0,0.9
3092,3092,2003.0,275.0,1.0
3093,3093,2003.0,278.0,1.0
3094,3094,2003.0,281.0,1.1
3095,3095,2003.0,284.0,1.1
3096,3096,2003.0,287.0,1.1
3097,3097,2003.0,290.0,1.1
3098,3098,2003.0,293.0,1.1
3099,3099,2003.0,296.0,1.1
3100,3100,2003.0,299.0,1.1
3101,3101,2003.0,302.0,1.1
3102,3102,2003.0,305.0,1.2
3103,3103,2003.0,308.0,1.2
3104,3104,2003.0,311.0,1.2
3105,3105,2003.0,314.0,1.1
3106,3106,2003.0,317.0,1.1
3107,3107,2003.0,320.0,1.1
3108,3108,2003.0,323.0,1.1
3109,3109,2003.0,326.0,1.1
3110,3110,2003.0,329.0,1.1
3111,3111,2003.0,332.0,1.2
3112,3112,2003.0,335.0,1.2
3113,3113,2003.0,338.0,1.2
3114,3114,2003.0,341.0,1.2
3115,3115,2003.0,344.0,1.2
3116,3116,2003.0,347.0,1.2
3117,3117,2003.0,350.0,1.2
3118,3118,2003.0,353.0,1.2
3119,3119,2003.0,356.0,1.2
3120,3120,2003.0,360.0,1.2
3121,3121,2004.0,2.0,1.2
3122,3122,2004.0,5.0,1.2
3123,3123,2004.0,8.0,1.2
3124,3124,2004.0,11.0,1.2
3125,3125,2004.0,14.0,1.2
3126,3126,2004.0,17.0,1.2
3127,3127,2004.0,20.0,1.2
3128,3128,2004.0,23.0,1.1
3129,3129,2004.0,26.0,1.1
3130,3130,2004.0,29.0,1.1
3131,3131,2004.0,32.0,1.1
3132,3132,2004.0,35.0,1.1
3133,3133,2004.0,38.0,1.1
3134,3134,2004.0,41.0,1.2
3135,3135,2004.0,44.0,1.2
3136,3136,2004.0,47.0,1.2
3137,3137,2004.0,50.0,1.2
3138,3138,2004.0,53.0,1.1
3139,3139,2004.0,56.0,1.1
3140,3140,2004.0,59.0,1.1
3141,3141,2004.0,62.0,1.1
3142,3142,2004.0,65.0,1.1
3143,3143,2004.0,68.0,1.1
3144,3144,2004.0,71.0,1.1
3145,3145,2004.0,74.0,1.2
3146,3146,2004.0,77.0,1.2
3147,3147,2004.0,80.0,1.2
3148,3148,2004.0,83.0,1.2
3149,3149,2004.0,86.0,1.1
3150,3150,2004.0,89.0,1.1
3151,3151,2004.0,92.0,1.1
3152,3152,2004.0,95.0,1.1
3153,3153,2004.0,98.0,1.1
3154,3154,2004.0,101.0,1.2
3155,3155,2004.0,104.0,1.2
3156,3156,2004.0,107.0,1.2
3157,3157,2004.0,110.0,1.2
3158,3158,2004.0,113.0,1.1
3159,3159,2004.0,116.0,1.0
3160,3160,2004.0,119.0,0.9
3161,3161,2004.0,122.0,0.9
3162,3162,2004.0,125.0,0.9
3163,3163,2004.0,128.0,1.0
3164,3164,2004.0,131.0,1.1
3165,3165,2004.0,134.0,1.1
3166,3166,2004.0,137.0,1.1
3167,3167,2004.0,140.0,1.1
3168,3168,2004.0,143.0,1.0
3169,3169,2004.0,146.0,1.0
3170,3170,2004.0,149.0,1.0
3171,3171,2004.0,152.0,1.0
3172,3172,2004.0,155.0,1.0
3173,3173,2004.0,158.0,1.0
3174,3174,2004.0,161.0,1.0
3175,3175,2004.0,164.0,1.0
3176,3176,2004.0,167.0,0.9
3177,3177,2004.0,170.0,0.8
3178,3178,2004.0,173.0,0.8
3179,3179,2004.0,176.0,0.8
3180,3180,2004.0,179.0,0.8
3181,3181,2004.0,182.0,0.9
3182,3182,2004.0,185.0,0.9
3183,3183,2004.0,188.0,0.9
3184,3184,2004.0,191.0,0.9
3185,3185,2004.0,194.0,0.9
3186,3186,2004.0,197.0,0.8
3187,3187,2004.0,200.0,0.8
3188,3188,2004.0,203.0,0.8
3189,3189,2004.0,206.0,0.8
3190,3190,2004.0,209.0,0.9
3191,3191,2004.0,212.0,0.9
3192,3192,2004.0,215.0,0.9
3193,3193,2004.0,218.0,0.9
3194,3194,2004.0,221.0,0.9
3195,3195,2004.0,224.0,0.8
3196,3196,2004.0,227.0,0.8
3197,3197,2004.0,230.0,0.8
3198,3198,2004.0,233.0,0.9
3199,3199,2004.0,236.0,0.9
3200,3200,2004.0,239.0,1.0
3201,3201,2004.0,242.0,1.0
3202,3202,2004.0,245.0,0.9
3203,3203,2004.0,248.0,0.9
3204,3204,2004.0,251.0,0.8
3205,3205,2004.0,254.0,0.8
3206,3206,2004.0,257.0,0.8
3207,3207,2004.0,260.0,0.9
3208,3208,2004.0,263.0,0.9
3209,3209,2004.0,266.0,0.9
3210,3210,2004.0,269.0,0.9
3211,3211,2004.0,272.0,0.8
3212,3212,2004.0,275.0,0.8
3213,3213,2004.0,278.0,0.7
3214,3214,2004.0,281.0,0.8
3215,3215,2004.0,284.0,0.8
3216,3216,2004.0,287.0,0.9
3217,3217,2004.0,290.0,0.9
3218,3218,2004.0,293.0,1.0
3219,3219,2004.0,296.0,1.1
3220,3220,2004.0,299.0,1.1
3221,3221,2004.0,302.0,1.1
3222,3222,2004.0,305.0,1.0
3223,3223,2004.0,308.0,1.0
3224,3224,2004.0,311.0,1.0
3225,3225,2004.0,314.0,1.0
3226,3226,2004.0,317.0,1.0
3227,3227,2004.0,320.0,1.0
3228,3228,2004.0,323.0,1.1
3229,3229,2004.0,326.0,1.1
3230,3230,2004.0,329.0,1.1
3231,3231,2004.0,332.0,1.1
3232,3232,2004.0,335.0,1.1
3233,3233,2004.0,338.0,1.1
3234,3234,2004.0,341.0,1.1
3235,3235,2004.0,344.0,1.1
3236,3236,2004.0,347.0,1.1
3237,3237,2004.0,350.0,1.1
3238,3238,2004.0,353.0,1.1
3239,3239,2004.0,356.0,1.1
3240,3240,2004.0,361.0,1.0
3241,3241,2005.0,2.0,1.0
3242,3242,2005.0,5.0,1.1
3243,3243,2005.0,8.0,1.1
3244,3244,2005.0,11.0,1.1
3245,3245,2005.0,14.0,1.2
3246,3246,2005.0,17.0,1.2
3247,3247,2005.0,20.0,1.2
3248,3248,2005.0,23.0,1.2
3249,3249,2005.0,26.0,1.2
3250,3250,2005.0,29.0,1.2
3251,3251,2005.0,32.0,1.2
3252,3252,2005.0,35.0,1.2
3253,3253,2005.0,38.0,1.2
3254,3254,2005.0,41.0,1.1
3255,3255,2005.0,44.0,1.0
3256,3256,2005.0,47.0,1.0
3257,3257,2005.0,50.0,1.0
3258,3258,2005.0,53.0,1.0
3259,3259,2005.0,56.0,1.0
3260,3260,2005.0,59.0,1.1
3261,3261,2005.0,62.0,1.1
3262,3262,2005.0,65.0,1.1
3263,3263,2005.0,68.0,1.1
3264,3264,2005.0,71.0,1.1
3265,3265,2005.0,74.0,1.1
3266,3266,2005.0,77.0,1.1
3267,3267,2005.0,80.0,1.1
3268,3268,2005.0,83.0,1.1
3269,3269,2005.0,86.0,1.2
3270,3270,2005.0,89.0,1.2
3271,3271,2005.0,92.0,1.2
3272,3272,2005.0,95.0,1.2
3273,3273,2005.0,98.0,1.2
3274,3274,2005.0,101.0,1.2
3275,3275,2005.0,104.0,1.1
3276,3276,2005.0,107.0,1.0
3277,3277,2005.0,110.0,1.0
3278,3278,2005.0,113.0,1.0
3279,3279,2005.0,116.0,1.0
3280,3280,2005.0,119.0,1.0
3281,3281,2005.0,122.0,1.1
3282,3282,2005.0,125.0,1.1
3283,3283,2005.0,128.0,1.1
3284,3284,2005.0,131.0,1.0
3285,3285,2005.0,134.0,1.0
3286,3286,2005.0,137.0,1.0
3287,3287,2005.0,140.0,1.0
3288,3288,2005.0,143.0,1.0
3289,3289,2005.0,146.0,1.0
3290,3290,2005.0,149.0,1.0
3291,3291,2005.0,152.0,1.0
3292,3292,2005.0,155.0,1.0
3293,3293,2005.0,158.0,1.0
3294,3294,2005.0,161.0,0.9
3295,3295,2005.0,164.0,0.9
3296,3296,2005.0,167.0,0.9
3297,3297,2005.0,170.0,0.9
3298,3298,2005.0,173.0,0.9
3299,3299,2005.0,176.0,0.9
3300,3300,2005.0,179.0,1.0
3301,3301,2005.0,182.0,1.0
3302,3302,2005.0,185.0,1.0
3303,3303,2005.0,188.0,1.0
3304,3304,2005.0,191.0,0.9
3305,3305,2005.0,194.0,0.8
3306,3306,2005.0,197.0,0.8
3307,3307,2005.0,200.0,0.8
3308,3308,2005.0,203.0,0.8
3309,3309,2005.0,206.0,0.8
3310,3310,2005.0,209.0,0.8
3311,3311,2005.0,212.0,0.8
3312,3312,2005.0,215.0,0.7
3313,3313,2005.0,218.0,0.7
3314,3314,2005.0,221.0,0.7
3315,3315,2005.0,224.0,0.8
3316,3316,2005.0,227.0,0.9
3317,3317,2005.0,230.0,0.9
3318,3318,2005.0,233.0,0.9
3319,3319,2005.0,236.0,0.9
3320,3320,2005.0,239.0,0.8
3321,3321,2005.0,242.0,0.8
3322,3322,2005.0,245.0,0.7
3323,3323,2005.0,248.0,0.8
3324,3324,2005.0,251.0,0.8
3325,3325,2005.0,254.0,0.8
3326,3326,2005.0,257.0,0.9
3327,3327,2005.0,260.0,0.9
3328,3328,2005.0,263.0,0.9
3329,3329,2005.0,266.0,0.9
3330,3330,2005.0,269.0,0.8
3331,3331,2005.0,272.0,0.8
3332,3332,2005.0,275.0,0.8
3333,3333,2005.0,278.0,0.9
3334,3334,2005.0,281.0,1.0
3335,3335,2005.0,284.0,1.1
3336,3336,2005.0,287.0,1.2
3337,3337,2005.0,290.0,1.1
3338,3338,2005.0,293.0,1.0
3339,3339,2005.0,296.0,1.0
3340,3340,2005.0,299.0,1.0
3341,3341,2005.0,302.0,1.0
3342,3342,2005.0,305.0,1.0
3343,3343,2005.0,308.0,1.1
3344,3344,2005.0,311.0,1.2
3345,3345,2005.0,314.0,1.2
3346,3346,2005.0,317.0,1.2
3347,3347,2005.0,320.0,1.1
3348,3348,2005.0,323.0,1.0
3349,3349,2005.0,326.0,0.9
3350,3350,2005.0,329.0,0.9
3351,3351,2005.0,332.0,0.9
3352,3352,2005.0,335.0,1.0
3353,3353,2005.0,338.0,1.1
3354,3354,2005.0,341.0,1.1
3355,3355,2005.0,344.0,1.1
3356,3356,2005.0,347.0,1.1
3357,3357,2005.0,350.0,1.1
3358,3358,2005.0,353.0,1.2
3359,3359,2005.0,356.0,1.2
3360,3360,2005.0,360.0,1.2
3361,3361,2006.0,2.0,1.2
3362,3362,2006.0,5.0,1.2
3363,3363,2006.0,8.0,1.2
3364,3364,2006.0,11.0,1.2
3365,3365,2006.0,14.0,1.2
3366,3366,2006.0,17.0,1.1
3367,3367,2006.0,20.0,1.1
3368,3368,2006.0,23.0,1.1
3369,3369,2006.0,26.0,1.1
3370,3370,2006.0,29.0,1.1
3371,3371,2006.0,32.0,1.2
3372,3372,2006.0,35.0,1.2
3373,3373,2006.0,38.0,1.2
3374,3374,2006.0,41.0,1.2
3375,3375,2006.0,44.0,1.2
3376,3376,2006.0,47.0,1.2
3377,3377,2006.0,50.0,1.2
3378,3378,2006.0,53.0,1.2
3379,3379,2006.0,56.0,1.2
3380,3380,2006.0,59.0,1.2
3381,3381,2006.0,62.0,1.2
3382,3382,2006.0,65.0,1.2
3383,3383,2006.0,68.0,1.2
3384,3384,2006.0,71.0,1.2
3385,3385,2006.0,74.0,1.2
3386,3386,2006.0,77.0,1.2
3387,3387,2006.0,80.0,1.2
3388,3388,2006.0,83.0,1.2
3389,3389,2006.0,86.0,1.2
3390,3390,2006.0,89.0,1.2
3391,3391,2006.0,92.0,1.1
3392,3392,2006.0,95.0,1.0
3393,3393,2006.0,98.0,1.0
3394,3394,2006.0,101.0,1.0
3395,3395,2006.0,104.0,1.0
3396,3396,2006.0,107.0,1.1
3397,3397,2006.0,110.0,1.1
3398,3398,2006.0,113.0,1.1
3399,3399,2006.0,116.0,1.1
3400,3400,2006.0,119.0,1.1
3401,3401,2006.0,122.0,1.0
3402,3402,2006.0,125.0,0.9
3403,3403,2006.0,128.0,0.9
3404,3404,2006.0,131.0,0.9
3405,3405,2006.0,134.0,0.9
3406,3406,2006.0,137.0,0.9
3407,3407,2006.0,140.0,1.0
3408,3408,2006.0,143.0,1.1
3409,3409,2006.0,146.0,1.1
3410,3410,2006.0,149.0,1.0
3411,3411,2006.0,152.0,1.0
3412,3412,2006.0,155.0,0.9
3413,3413,2006.0,158.0,0.9
3414,3414,2006.0,161.0,0.9
3415,3415,2006.0,164.0,0.9
3416,3416,2006.0,167.0,1.0
3417,3417,2006.0,170.0,1.0
3418,3418,2006.0,173.0,0.9
3419,3419,2006.0,176.0,0.8
3420,3420,2006.0,179.0,0.8
3421,3421,2006.0,182.0,0.8
3422,3422,2006.0,185.0,0.8
3423,3423,2006.0,188.0,0.8
3424,3424,2006.0,191.0,0.9
3425,3425,2006.0,194.0,1.0
3426,3426,2006.0,197.0,1.0
3427,3427,2006.0,200.0,0.9
3428,3428,2006.0,203.0,0.9
3429,3429,2006.0,206.0,0.8
3430,3430,2006.0,209.0,0.7
3431,3431,2006.0,212.0,0.7
3432,3432,2006.0,215.0,0.8
3433,3433,2006.0,218.0,0.8
3434,3434,2006.0,221.0,0.9
3435,3435,2006.0,224.0,0.9
3436,3436,2006.0,227.0,0.9
3437,3437,2006.0,230.0,0.9
3438,3438,2006.0,233.0,0.8
3439,3439,2006.0,236.0,0.8
3440,3440,2006.0,239.0,0.7
3441,3441,2006.0,242.0,0.7
3442,3442,2006.0,245.0,0.8
3443,3443,2006.0,248.0,0.9
3444,3444,2006.0,251.0,0.9
3445,3445,2006.0,254.0,1.0
3446,3446,2006.0,257.0,1.0
3447,3447,2006.0,260.0,0.9
3448,3448,2006.0,263.0,0.9
3449,3449,2006.0,266.0,0.8
3450,3450,2006.0,269.0,0.8
3451,3451,2006.0,272.0,0.9
3452,3452,2006.0,275.0,0.9
3453,3453,2006.0,278.0,1.0
3454,3454,2006.0,281.0,1.0
3455,3455,2006.0,284.0,1.0
3456,3456,2006.0,287.0,1.0
3457,3457,2006.0,290.0,1.0
3458,3458,2006.0,293.0,1.0
3459,3459,2006.0,296.0,1.0
3460,3460,2006.0,299.0,1.0
3461,3461,2006.0,302.0,1.1
3462,3462,2006.0,305.0,1.1
3463,3463,2006.0,308.0,1.1
3464,3464,2006.0,311.0,1.1
3465,3465,2006.0,314.0,1.2
3466,3466,2006.0,317.0,1.2
3467,3467,2006.0,320.0,1.2
3468,3468,2006.0,323.0,1.2
3469,3469,2006.0,326.0,1.2
3470,3470,2006.0,329.0,1.2
3471,3471,2006.0,332.0,1.2
3472,3472,2006.0,335.0,1.2
3473,3473,2006.0,338.0,1.2
3474,3474,2006.0,341.0,1.2
3475,3475,2006.0,344.0,1.2
3476,3476,2006.0,347.0,1.2
3477,3477,2006.0,350.0,1.2
3478,3478,2006.0,353.0,1.2
3479,3479,2006.0,356.0,1.2
3480,3480,2006.0,360.0,1.2
3481,3481,2007.0,2.0,1.2
3482,3482,2007.0,5.0,1.2
3483,3483,2007.0,8.0,1.2
3484,3484,2007.0,11.0,1.2
3485,3485,2007.0,14.0,1.2
3486,3486,2007.0,17.0,1.2
3487,3487,2007.0,20.0,1.2
3488,3488,2007.0,23.0,1.2
3489,3489,2007.0,26.0,1.2
3490,3490,2007.0,29.0,1.2
3491,3491,2007.0,32.0,1.2
3492,3492,2007.0,35.0,1.1
3493,3493,2007.0,38.0,1.1
3494,3494,2007.0,41.0,1.1
3495,3495,2007.0,44.0,1.1
3496,3496,2007.0,47.0,1.1
3497,3497,2007.0,50.0,1.1
3498,3498,2007.0,53.0,1.2
3499,3499,2007.0,56.0,1.2
3500,3500,2007.0,59.0,1.2
3501,3501,2007.0,62.0,1.2
3502,3502,2007.0,65.0,1.2
3503,3503,2007.0,68.0,1.2
3504,3504,2007.0,71.0,1.2
3505,3505,2007.0,74.0,1.2
3506,3506,2007.0,77.0,1.2
3507,3507,2007.0,80.0,1.2
3508,3508,2007.0,83.0,1.1
3509,3509,2007.0,86.0,1.1
3510,3510,2007.0,89.0,1.1
3511,3511,2007.0,92.0,1.1
3512,3512,2007.0,95.0,1.0
3513,3513,2007.0,98.0,1.0
3514,3514,2007.0,101.0,1.1
3515,3515,2007.0,104.0,1.1
3516,3516,2007.0,107.0,1.1
3517,3517,2007.0,110.0,1.1
3518,3518,2007.0,113.0,1.1
3519,3519,2007.0,116.0,1.1
3520,3520,2007.0,119.0,1.1
3521,3521,2007.0,122.0,1.1
3522,3522,2007.0,125.0,1.0
3523,3523,2007.0,128.0,0.9
3524,3524,2007.0,131.0,1.0
3525,3525,2007.0,134.0,1.0
3526,3526,2007.0,137.0,1.0
3527,3527,2007.0,140.0,1.0
3528,3528,2007.0,143.0,1.0
3529,3529,2007.0,146.0,0.9
3530,3530,2007.0,149.0,0.8
3531,3531,2007.0,152.0,0.8
3532,3532,2007.0,155.0,0.8
3533,3533,2007.0,158.0,0.9
3534,3534,2007.0,161.0,1.0
3535,3535,2007.0,164.0,1.0
3536,3536,2007.0,167.0,1.0
3537,3537,2007.0,170.0,1.0
3538,3538,2007.0,173.0,0.9
3539,3539,2007.0,176.0,0.8
3540,3540,2007.0,179.0,0.8
3541,3541,2007.0,182.0,0.8
3542,3542,2007.0,185.0,0.8
3543,3543,2007.0,188.0,0.8
3544,3544,2007.0,191.0,0.9
3545,3545,2007.0,194.0,0.8
3546,3546,2007.0,197.0,0.9
3547,3547,2007.0,200.0,0.9
3548,3548,2007.0,203.0,0.9
3549,3549,2007.0,206.0,0.8
3550,3550,2007.0,209.0,0.8
3551,3551,2007.0,212.0,0.8
3552,3552,2007.0,215.0,0.8
3553,3553,2007.0,218.0,0.9
3554,3554,2007.0,221.0,0.9
3555,3555,2007.0,224.0,0.9
3556,3556,2007.0,227.0,0.9
3557,3557,2007.0,230.0,0.8
3558,3558,2007.0,233.0,0.7
3559,3559,2007.0,236.0,0.7
3560,3560,2007.0,239.0,0.8
3561,3561,2007.0,242.0,0.8
3562,3562,2007.0,245.0,0.8
3563,3563,2007.0,248.0,0.8
3564,3564,2007.0,251.0,0.8
3565,3565,2007.0,254.0,0.8
3566,3566,2007.0,257.0,0.7
3567,3567,2007.0,260.0,0.7
3568,3568,2007.0,263.0,0.7
3569,3569,2007.0,266.0,0.8
3570,3570,2007.0,269.0,0.9
3571,3571,2007.0,272.0,1.0
3572,3572,2007.0,275.0,1.1
3573,3573,2007.0,278.0,1.1
3574,3574,2007.0,281.0,1.1
3575,3575,2007.0,284.0,1.1
3576,3576,2007.0,287.0,1.0
3577,3577,2007.0,290.0,1.0
3578,3578,2007.0,293.0,1.0
3579,3579,2007.0,296.0,1.0
3580,3580,2007.0,299.0,1.1
3581,3581,2007.0,302.0,1.1
3582,3582,2007.0,305.0,1.0
3583,3583,2007.0,308.0,1.0
3584,3584,2007.0,311.0,1.0
3585,3585,2007.0,314.0,1.0
3586,3586,2007.0,317.0,1.1
3587,3587,2007.0,320.0,1.1
3588,3588,2007.0,323.0,1.1
3589,3589,2007.0,326.0,1.1
3590,3590,2007.0,329.0,1.1
3591,3591,2007.0,332.0,1.1
3592,3592,2007.0,335.0,1.1
3593,3593,2007.0,338.0,1.1
3594,3594,2007.0,341.0,1.1
3595,3595,2007.0,344.0,1.1
3596,3596,2007.0,347.0,1.2
3597,3597,2007.0,350.0,1.2
3598,3598,2007.0,353.0,1.2
3599,3599,2007.0,356.0,1.1
3600,3600,2007.0,360.0,1.1
3601,3601,2008.0,2.0,1.1
3602,3602,2008.0,5.0,1.1
3603,3603,2008.0,8.0,1.1
3604,3604,2008.0,11.0,1.2
3605,3605,2008.0,14.0,1.2
3606,3606,2008.0,17.0,1.2
3607,3607,2008.0,20.0,1.2
3608,3608,2008.0,23.0,1.2
3609,3609,2008.0,26.0,1.2
3610,3610,2008.0,29.0,1.2
3611,3611,2008.0,32.0,1.2
3612,3612,2008.0,35.0,1.2
3613,3613,2008.0,38.0,1.2
3614,3614,2008.0,41.0,1.2
3615,3615,2008.0,44.0,1.2
3616,3616,2008.0,47.0,1.2
3617,3617,2008.0,50.0,1.2
3618,3618,2008.0,53.0,1.1
3619,3619,2008.0,56.0,1.1
3620,3620,2008.0,59.0,1.0
3621,3621,2008.0,62.0,1.0
3622,3622,2008.0,65.0,1.0
3623,3623,2008.0,68.0,1.1
3624,3624,2008.0,71.0,1.1
3625,3625,2008.0,74.0,1.2
3626,3626,2008.0,77.0,1.2
3627,3627,2008.0,80.0,1.2
3628,3628,2008.0,83.0,1.2
3629,3629,2008.0,86.0,1.1
3630,3630,2008.0,89.0,1.1
3631,3631,2008.0,92.0,1.1
3632,3632,2008.0,95.0,1.1
3633,3633,2008.0,98.0,1.1
3634,3634,2008.0,101.0,1.1
3635,3635,2008.0,104.0,1.1
3636,3636,2008.0,107.0,1.1
3637,3637,2008.0,110.0,1.1
3638,3638,2008.0,113.0,1.1
3639,3639,2008.0,116.0,1.0
3640,3640,2008.0,119.0,1.0
3641,3641,2008.0,122.0,1.0
3642,3642,2008.0,125.0,1.0
3643,3643,2008.0,128.0,1.0
3644,3644,2008.0,131.0,1.1
3645,3645,2008.0,134.0,1.0
3646,3646,2008.0,137.0,1.0
3647,3647,2008.0,140.0,1.0
3648,3648,2008.0,143.0,0.9
3649,3649,2008.0,146.0,0.9
3650,3650,2008.0,149.0,0.9
3651,3651,2008.0,152.0,0.9
3652,3652,2008.0,155.0,1.0
3653,3653,2008.0,158.0,1.0
3654,3654,2008.0,161.0,1.0
3655,3655,2008.0,164.0,0.9
3656,3656,2008.0,167.0,0.9
3657,3657,2008.0,170.0,0.8
3658,3658,2008.0,173.0,0.8
3659,3659,2008.0,176.0,0.8
3660,3660,2008.0,179.0,0.9
3661,3661,2008.0,182.0,0.9
3662,3662,2008.0,185.0,0.9
3663,3663,2008.0,188.0,0.9
3664,3664,2008.0,191.0,0.9
3665,3665,2008.0,194.0,0.8
3666,3666,2008.0,197.0,0.8
3667,3667,2008.0,200.0,0.8
3668,3668,2008.0,203.0,0.8
3669,3669,2008.0,206.0,0.9
3670,3670,2008.0,209.0,1.0
3671,3671,2008.0,212.0,1.0
3672,3672,2008.0,215.0,0.9
3673,3673,2008.0,218.0,0.9
3674,3674,2008.0,221.0,0.8
3675,3675,2008.0,224.0,0.7
3676,3676,2008.0,227.0,0.7
3677,3677,2008.0,230.0,0.8
3678,3678,2008.0,233.0,0.8
3679,3679,2008.0,236.0,0.9
3680,3680,2008.0,239.0,1.0
3681,3681,2008.0,242.0,1.0
3682,3682,2008.0,245.0,0.9
3683,3683,2008.0,248.0,0.8
3684,3684,2008.0,251.0,0.7
3685,3685,2008.0,254.0,0.7
3686,3686,2008.0,257.0,0.7
3687,3687,2008.0,260.0,0.8
3688,3688,2008.0,263.0,0.8
3689,3689,2008.0,266.0,0.9
3690,3690,2008.0,269.0,1.0
3691,3691,2008.0,272.0,1.0
3692,3692,2008.0,275.0,1.0
3693,3693,2008.0,278.0,0.9
3694,3694,2008.0,281.0,0.9
3695,3695,2008.0,284.0,0.9
3696,3696,2008.0,287.0,0.9
3697,3697,2008.0,290.0,1.0
3698,3698,2008.0,293.0,1.0
3699,3699,2008.0,296.0,1.1
3700,3700,2008.0,299.0,1.1
3701,3701,2008.0,302.0,1.1
3702,3702,2008.0,305.0,1.1
3703,3703,2008.0,308.0,1.0
3704,3704,2008.0,311.0,1.0
3705,3705,2008.0,314.0,1.0
3706,3706,2008.0,317.0,1.0
3707,3707,2008.0,320.0,1.1
3708,3708,2008.0,323.0,1.1
3709,3709,2008.0,326.0,1.1
3710,3710,2008.0,329.0,1.1
3711,3711,2008.0,332.0,1.1
3712,3712,2008.0,335.0,1.1
3713,3713,2008.0,338.0,1.0
3714,3714,2008.0,341.0,1.0
3715,3715,2008.0,344.0,1.0
3716,3716,2008.0,347.0,1.0
3717,3717,2008.0,350.0,1.1
3718,3718,2008.0,353.0,1.2
3719,3719,2008.0,356.0,1.2
3720,3720,2008.0,361.0,1.2
3721,3721,2009.0,2.0,1.2
3722,3722,2009.0,5.0,1.2
3723,3723,2009.0,8.0,1.2
3724,3724,2009.0,11.0,1.2
3725,3725,2009.0,14.0,1.1
3726,3726,2009.0,17.0,1.1
3727,3727,2009.0,20.0,1.1
3728,3728,2009.0,23.0,1.1
3729,3729,2009.0,26.0,1.1
3730,3730,2009.0,29.0,1.2
3731,3731,2009.0,32.0,1.2
3732,3732,2009.0,35.0,1.2
3733,3733,2009.0,38.0,1.2
3734,3734,2009.0,41.0,1.2
3735,3735,2009.0,44.0,1.1
3736,3736,2009.0,47.0,1.1
3737,3737,2009.0,50.0,1.1
3738,3738,2009.0,53.0,1.1
3739,3739,2009.0,56.0,1.1
3740,3740,2009.0,59.0,1.1
3741,3741,2009.0,62.0,1.2
3742,3742,2009.0,65.0,1.2
3743,3743,2009.0,68.0,1.2
3744,3744,2009.0,71.0,1.2
3745,3745,2009.0,74.0,1.2
3746,3746,2009.0,77.0,1.2
3747,3747,2009.0,80.0,1.2
3748,3748,2009.0,83.0,1.2
3749,3749,2009.0,86.0,1.2
3750,3750,2009.0,89.0,1.2
3751,3751,2009.0,92.0,1.2
3752,3752,2009.0,95.0,1.2
3753,3753,2009.0,98.0,1.2
3754,3754,2009.0,101.0,1.1
3755,3755,2009.0,104.0,1.1
3756,3756,2009.0,107.0,1.0
3757,3757,2009.0,110.0,1.0
3758,3758,2009.0,113.0,1.0
3759,3759,2009.0,116.0,1.1
3760,3760,2009.0,119.0,1.1
3761,3761,2009.0,122.0,1.2
3762,3762,2009.0,125.0,1.2
3763,3763,2009.0,128.0,1.2
3764,3764,2009.0,131.0,1.1
3765,3765,2009.0,134.0,1.0
