Cruise,Date.Time,DayOfYear,Station,Lat,Lon,Depth.Bottom,SampleNum,Pressure,Temperature,Salinity,DO2,MLD_bvfnoSmooth,bvf_noSmooth,Chlorophyll,Nitrate_plus_Nitrite,Silicate,Diatoms1,Diatoms2,Prasinophytes,Cryptophytes,Dinoflagellates,Haptophytes,Dictyochophytes,Raphidophytes,Cyanobacteria,TchlA,total diatoms,chlidea,Me-chlide a,sum,ratio,Total cells/ml,Total autrophs/ml,centric diatoms,pennate diatoms,prasinophytes,cryptophytes,auto dinoflagellates,prymnesiophytes,dictyochophytes,raphidophytes,chlorophytes,euglenophytes,UID autotroph,unidentified dinoflagellates,unidentified flagellates,Dominant Species,sdomain,ecospace_closest_lat,ecospace_closest_lon,closest_ecospace_time,PP1-DIA,PP2-NAN,PP3-PIC,PZ1-CIL,PZ2-DIN,ssc-DIA,ssc-FLA,ssc-CIL
2019-050,2019-06-07 04:58:00,158,QU39,50.031,-125.099,275.0,310,1.8,14.81,28.29,6.73,12.0,0.000838528,3.56,1.77,26.38,0.0,0.32,0.46,1.5,0.32,0.79,0.08,0.06,0.03,3.56,0.32,0.013,0.0,0.013,0.004,,,,,,,,,,,,,,,,,SGN,50.03389358520508,-125.0965347290039,2018-12-25 00:00:00,1.22918701171875,0.713385403156281,0.0756671205163002,0.0856210812926292,0.12139467895031,0.06558036804199219,0.8756202459335327,0.2624834179878235
2019-050,2019-06-07 06:12:00,158,16,49.963,-125.148,158.0,321,1.8,11.21,29.71,5.11,5.0,0.00043203,1.25,19.03,44.8,0.06,0.09,0.27,0.42,0.05,0.16,0.02,0.07,0.01,1.14,0.15,0.009,0.005,0.014,0.012,,,,,,,,,,,,,,,,,SGN,49.97072219848633,-125.1448974609375,2018-12-25 00:00:00,1.30207240581512,0.753524363040924,0.0808470100164413,0.0581725500524044,0.134208247065544,0.06558036804199219,0.8756202459335327,0.2624834179878235
2019-050,2019-06-07 08:40:00,158,14,49.875,-124.994,302.0,336,2.0,15.74,27.65,6.68,9.0,0.002111605,1.07,0.05,22.03,0.0,0.0,0.17,0.37,0.0,0.48,0.0,0.02,0.05,1.09,0.0,0.004,0.0,0.004,0.003,2415,1103.0,0.0,0.0,21.0,645.0,29.0,108.0,87.0,0.0,4.0,0.0,208.0,71.0,1241.0,cryptophytes/small flags,SGN,49.87040710449219,-124.99874877929688,2018-12-25 00:00:00,1.61826229095459,0.915541052818298,0.0581114962697029,0.0638325661420822,0.202020928263664,0.06558036804199219,0.8756202459335327,0.2624834179878235
2019-050,2019-06-07 13:59:00,159,22,49.669,-124.273,350.0,340,1.8,16.04,21.42,6.71,14.0,0.003895339,1.53,0.25,35.86,0.18,0.03,0.33,0.41,0.29,0.21,0.02,0.2,0.02,1.7,0.21,0.0,0.0,0.0,0.0,2115,1232.0,196.0,8.0,12.0,387.0,37.0,62.0,21.0,54.0,329.0,21.0,104.0,100.0,783.0,mix,SGS,49.67061996459961,-124.27959442138672,2018-12-25 00:00:00,1.18059766292572,0.713770985603333,0.104131057858467,0.148843690752983,0.14044152200222,0.06558036804199219,0.8756202459335327,0.2624834179878235
2019-045,2019-07-02 22:09:00,184,GEO1,49.25,-123.756,404.0,2,1.9,17.16,25.7,6.48,6.0,0.003697811,2.72,0,27.94,0.7,0.0,0.19,0.42,0.07,0.5,0.02,0.79,0.19,2.88,0.7,0.009,0.0,0.009,0.003,,,,,,,,,,,,,,,,,SGS,49.2464714050293,-123.75408935546876,2018-12-25 00:00:00,1.44066452980042,0.825921595096588,0.1097511947155,0.156033918261528,0.167513832449913,0.009195362217724323,0.6772501468658447,0.20735490322113037
2019-045,2019-07-03 14:35:00,185,3,49.443,-124.338,325.0,3,1.3,18.1,24.22,6.09,12.0,0.003112982,0.61,0.02,34.57,0.0,0.0,0.15,0.14,0.0,0.25,0.0,0.11,0.08,0.73,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,SGS,49.45061111450195,-124.3359603881836,2018-12-25 00:00:00,1.3553900718689,0.806492209434509,0.106446631252766,0.139897182583809,0.173048660159111,0.05896412953734398,0.5687310695648193,0.30708980560302734
2019-045,2019-07-03 15:29:00,185,6,49.511,-124.464,192.0,4,0.9,18.33,22.93,5.92,5.0,0.004398036,0.54,0,31.75,0.0,0.0,0.15,0.16,0.0,0.31,0.03,0.08,0.09,0.82,0.0,0.004,0.0,0.004,0.005,,,,,,,,,,,,,,,,,SGN,49.510208129882805,-124.46824645996092,2018-12-25 00:00:00,1.42343258857727,0.833495616912842,0.0926863849163055,0.0643903985619545,0.165062367916107,0.05896412953734398,0.5687310695648193,0.30708980560302734
2019-045,2019-07-03 17:54:00,185,BS11,49.484,-124.767,58.0,5,1.8,15.81,28.23,7.2,14.0,0.001566392,2.58,0,18.6,2.2,0.0,0.08,0.13,0.06,0.26,0.0,0.0,0.06,2.8,2.2,0.189,0.141,0.33,0.118,2727,2419.0,1828.0,229.0,46.0,117.0,0.0,100.0,17.0,0.0,0.0,4.0,79.0,46.0,262.0,Chaetoceros spp. (hyalochaete),SGN,49.4783592224121,-124.76728057861328,2018-12-25 00:00:00,1.36708736419678,0.805539846420288,0.119079291820526,0.185534000396729,0.184686899185181,0.05896412953734398,0.5687310695648193,0.30708980560302734
2019-045,2019-07-03 19:38:00,185,9,49.592,-124.638,166.0,6,1.9,17.8,27.01,6.29,3.0,0.001504146,0.49,0,26.27,0.0,0.0,0.07,0.05,0.0,0.36,0.0,0.0,0.09,0.56,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,SGN,49.58761596679688,-124.63603973388672,2018-12-25 00:00:00,1.55480825901031,0.890935957431793,0.0800401791930199,0.0698876231908798,0.195101544260979,0.05896412953734398,0.5687310695648193,0.30708980560302734
2019-045,2019-07-03 21:43:00,185,12,49.727,-124.681,355.0,8,1.2,18.35,24.88,6.07,14.0,0.002864303,0.71,0.14,29.39,0.0,0.0,0.11,0.19,0.0,0.37,0.02,0.0,0.07,0.76,0.0,0.004,0.006,0.009,0.012,1653,758.0,4.0,8.0,25.0,329.0,0.0,104.0,12.0,0.0,8.0,0.0,266.0,33.0,862.0,small flags,SGN,49.727420806884766,-124.67367553710936,2018-12-25 00:00:00,1.31929731369019,0.765748202800751,0.0537077225744724,0.0156119680032134,0.133104890584946,0.05896412953734398,0.5687310695648193,0.30708980560302734
2019-045,2019-07-04 14:53:00,186,22,49.67,-124.272,355.0,10,1.9,18.85,17.98,6.22,5.0,0.008221493,1.2,0,42.41,0.16,0.0,0.26,0.18,0.01,0.27,0.0,0.36,0.1,1.34,0.16,0.003,0.0,0.003,0.002,2115,541.0,0.0,0.0,8.0,212.0,8.0,62.0,4.0,75.0,0.0,0.0,171.0,8.0,1565.0,small flags,SGS,49.67061996459961,-124.27959442138672,2018-12-25 00:00:00,1.18059766292572,0.713770985603333,0.104131057858467,0.148843690752983,0.14044152200222,0.008620517328381538,0.6758869290351868,0.20838616788387299
2019-045,2019-07-04 19:24:00,186,2,49.402,-124.155,275.0,11,1.3,18.53,18.68,6.51,4.0,0.007963126,1.52,0,41.34,0.38,0.0,0.26,0.31,0.04,0.25,0.0,0.47,0.23,1.93,0.38,0.005,0.0,0.005,0.003,1636,729.0,8.0,4.0,21.0,246.0,8.0,62.0,25.0,142.0,4.0,0.0,208.0,21.0,887.0,Heterosigma akashiwo/small flags,SGS,49.407962799072266,-124.15697479248045,2018-12-25 00:00:00,1.3260782957077,0.788195490837097,0.099745899438858,0.120439738035202,0.160530924797058,0.008620517328381538,0.6758869290351868,0.20838616788387299
2019-045,2019-07-04 22:56:00,186,27,49.318,-123.801,347.0,13,1.3,17.13,24.64,6.64,6.0,0.003790076,3.78,0,31.13,1.45,0.0,0.29,0.43,0.11,0.47,0.02,1.43,0.34,4.54,1.45,0.016,0.0,0.016,0.004,2127,2011.0,17.0,0.0,50.0,375.0,17.0,54.0,12.0,1332.0,8.0,0.0,146.0,46.0,71.0,Heterosigma akashiwo,SGS,49.32265853881836,-123.79879760742188,2018-12-25 00:00:00,1.19554972648621,0.702842772006989,0.0963006541132927,0.116132102906704,0.120874181389809,0.008620517328381538,0.6758869290351868,0.20838616788387299
2019-045,2019-07-05 16:30:00,187,39,49.164,-123.55,377.0,15,2.0,15.58,19.66,6.13,3.0,0.007519453,4.41,1.2,51.25,1.35,0.0,0.4,1.13,0.2,0.25,0.01,2.53,0.29,6.16,1.35,0.037,0.117,0.154,0.025,,,,,,,,,,,,,,,,,SGS,49.16848373413086,-123.54464721679688,2018-12-25 00:00:00,1.18593096733093,0.715707838535309,0.106553122401237,0.140936121344566,0.136588469147682,0.4396514892578125,0.2685483694076538,0.13004767894744873
2019-045,2019-07-05 20:19:00,187,42,49.03,-123.438,318.0,17,1.2,16.38,10.92,6.29,3.0,0.013906659,5.37,4.46,67.69,1.34,0.0,0.28,1.07,0.2,0.14,0.03,2.01,0.44,5.5,1.34,0.052,0.201,0.254,0.046,831,728.0,10.0,10.0,11.0,138.0,34.0,1.0,11.0,345.0,24.0,1.0,140.0,52.0,52.0,Heterosigma akashiwo,SGS,49.02141189575195,-123.43959808349608,2018-12-25 00:00:00,1.50177776813507,0.866705775260925,0.127081260085106,0.22577466070652,0.204414203763008,0.4396514892578125,0.2685483694076538,0.13004767894744873
2019-045,2019-07-05 22:12:00,187,46,48.857,-123.179,175.0,18,2.1,13.62,27.95,5.94,8.0,0.001193348,3.9,7.19,32.67,0.65,0.09,1.82,1.05,0.12,0.33,0.04,0.51,0.23,4.83,0.74,0.042,0.0,0.042,0.009,,,,,,,,,,,,,,,,,SGI,48.85482025146485,-123.17511749267578,2018-12-25 00:00:00,1.87642049789429,1.05853748321533,0.134503066539764,0.198943555355072,0.292159765958786,0.4396514892578125,0.2685483694076538,0.13004767894744873
2019-045,2019-07-05 23:41:00,187,56,48.775,-123.025,208.0,19,2.0,10.92,30.34,4.4,5.0,0.000202855,1.94,20.34,38.81,1.38,0.01,0.11,0.2,0.05,0.11,0.02,0.07,0.02,1.97,1.4,0.012,0.0,0.012,0.006,,,,,,,,,,,,,,,,,SGI,48.77114868164063,-123.0221481323242,2018-12-25 00:00:00,0.823864936828613,0.54549914598465,0.0769329220056534,1.95493848877959e-05,0.0322004370391369,0.4396514892578125,0.2685483694076538,0.13004767894744873
2019-045,2019-07-06 15:26:00,188,59,48.616,-123.249,234.0,20,1.3,10.87,30.61,191.9,213.0,0.000231154,2.77,19.41,37.98,1.81,0.0,0.08,0.24,0.09,0.12,0.02,0.09,0.01,2.46,1.81,0.016,0.024,0.04,0.016,,,,,,,,,,,,,,,,,SGI,48.60906219482422,-123.253173828125,2018-12-25 00:00:00,0.496817409992218,0.318444788455963,0.0726829245686531,1.63465904279292e-06,0.00974122807383537,0.49586042761802673,2.125704526901245,0.20946548879146576
2019-045,2019-07-06 18:00:00,188,SC04,48.725,-123.43,84.0,21,0.9,13.54,29.45,275.2,3.0,0.000926836,7.88,7.13,26.44,5.07,0.0,0.21,0.4,0.2,2.24,0.0,0.0,0.0,8.13,5.07,0.145,0.21,0.355,0.044,2365,1874.0,949.0,58.0,42.0,187.0,8.0,358.0,25.0,37.0,4.0,4.0,200.0,58.0,433.0,Thalassiosira rotula,SGI,48.72834396362305,-123.43595886230467,2018-12-25 00:00:00,1.53086471557617,0.846502423286438,0.0770319625735283,0.000468664075015113,0.145801365375519,0.49586042761802673,2.125704526901245,0.20946548879146576
2019-023,2019-08-30 05:15:00,242,Haro59,48.585,-123.245,220.0,11,3.2,12.13,29.79,4.36,47.0,0.00023009,3.16,18.55,41.47,1.83,0.05,0.03,0.1,0.0,0.07,0.01,0.04,0.01,2.14,1.88,0.046,0.058,0.104,0.048,,,,,,,,,,,,,,,,,SGI,48.57960891723633,-123.24874877929688,2018-12-25 00:00:00,0.396306335926056,0.276096999645233,0.072295568883419,1.57659337673977e-06,0.00373563333414495,0.5820530652999878,0.5917547941207886,0.18444712460041046
2019-023,2019-08-30 10:58:00,242,JF2,48.299,-124.002,187.0,22,2.3,11.28,31.55,4.51,58.0,0.000428381,1.59,23.41,42.31,0.46,0.0,0.16,0.34,0.06,0.38,0.0,0.11,0.0,1.51,0.46,0.007,0.01,0.017,0.011,,,,,,,,,,,,,,,,,,-999.0,-999.0,2018-12-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.5820530652999878,0.5917547941207886,0.18444712460041046
2019-023,2019-09-07 22:08:00,251,14,49.884,-124.993,315.0,546,2.6,15.82,27.81,6.57,6.0,0.001070802,3.31,4.71,34.42,0.18,0.0,0.36,1.51,0.08,1.09,0.03,0.12,0.2,3.56,0.18,0.036,0.037,0.073,0.021,,,,,,,,,,,,,,,,,SGN,49.887741088867195,-124.9930953979492,2018-12-25 00:00:00,1.55805945396423,0.873659431934357,0.0722203776240349,0.0885727033019066,0.189765632152557,0.09376450628042221,2.274629831314087,0.14839482307434082
2019-023,2019-09-08 04:51:00,251,12,49.726,-124.68,354.0,550,3.1,18.54,26.0,6.6,14.0,0.002449454,1.14,0.05,29.5,0.0,0.0,0.25,0.56,0.0,0.27,0.03,0.05,0.24,1.41,0.0,0.004,0.0,0.004,0.003,2465,1353.0,0.0,4.0,37.0,941.0,4.0,171.0,17.0,0.0,17.0,0.0,162.0,58.0,1053.0,cryptophytes/small flags,SGN,49.727420806884766,-124.67367553710936,2018-12-25 00:00:00,1.31929731369019,0.765748202800751,0.0537077225744724,0.0156119680032134,0.133104890584946,0.0002881804248318076,1.2449800968170166,0.14964398741722107
2019-023,2019-09-08 09:46:00,251,22,49.671,-124.275,352.0,562,2.1,17.84,25.84,6.8,9.0,0.003341703,0.88,0,18.53,0.03,0.0,0.15,0.18,0.0,0.34,0.0,0.05,0.07,0.83,0.03,0.008,0.004,0.012,0.015,1590,600.0,29.0,8.0,12.0,296.0,0.0,133.0,12.0,0.0,4.0,0.0,104.0,42.0,949.0,Rhizosolenia setigera/small flags,SGS,49.67061996459961,-124.27959442138672,2018-12-25 00:00:00,1.18059766292572,0.713770985603333,0.104131057858467,0.148843690752983,0.14044152200222,0.0002881804248318076,1.2449800968170166,0.14964398741722107
2019-023,2019-09-08 12:19:00,252,24,49.505,-124.099,424.0,565,2.2,17.6,26.12,6.35,8.0,0.003130095,1.34,1.82,27.06,0.07,0.0,0.25,0.3,0.01,0.49,0.03,0.1,0.13,1.37,0.07,0.006,0.0,0.006,0.004,,,,,,,,,,,,,,,,,SGS,49.50614547729492,-124.09828948974608,2018-12-25 00:00:00,1.19992303848267,0.720758497714996,0.105710804462433,0.139868438243866,0.140287205576897,0.0002881804248318076,1.2449800968170166,0.14964398741722107
2019-023,2019-09-08 16:32:00,252,CPF2,49.467,-124.499,349.0,568,2.8,18.19,26.56,6.27,7.0,0.003639073,0.98,0.38,30.09,0.0,0.0,0.25,0.3,0.0,0.29,0.01,0.06,0.16,1.07,0.0,0.005,0.003,0.008,0.007,1495,737.0,0.0,4.0,4.0,487.0,4.0,62.0,12.0,0.0,0.0,0.0,162.0,29.0,729.0,cryptophytes/small flags,SGN,49.4697494506836,-124.4948959350586,2018-12-25 00:00:00,1.6770259141922,0.956443607807159,0.0839653015136719,0.113109670579433,0.233333379030228,0.0002881804248318076,1.2449800968170166,0.14964398741722107
2019-023,2019-09-08 21:17:00,252,28,49.402,-123.757,135.0,576,2.4,18.21,24.68,6.24,11.0,0.003778001,1.59,0.06,29.54,0.07,0.0,0.32,0.39,0.0,0.64,0.0,0.1,0.18,1.7,0.07,0.009,0.015,0.023,0.014,,,,,,,,,,,,,,,,,SGS,49.39785385131836,-123.76123046875,2018-12-25 00:00:00,1.083984375,0.648417234420776,0.0967205464839935,0.12344953417778,0.107140302658081,0.0002881804248318076,1.2449800968170166,0.14964398741722107
2019-023,2019-09-08 23:31:00,252,GE01,49.25,-123.75,402.0,587,2.4,17.56,26.37,6.49,8.0,0.003382039,1.63,0.13,31.27,0.0,0.0,0.4,0.53,0.01,0.44,0.05,0.14,0.3,1.87,0.0,0.008,0.003,0.011,0.006,2028,958.0,0.0,0.0,12.0,591.0,29.0,46.0,21.0,0.0,0.0,0.0,258.0,21.0,1049.0,cryptophytes/small flags,SGS,49.2464714050293,-123.75408935546876,2018-12-25 00:00:00,1.44066452980042,0.825921595096588,0.1097511947155,0.156033918261528,0.167513832449913,0.0002881804248318076,1.2449800968170166,0.14964398741722107
2019-023,2019-09-09 02:08:00,252,38,49.201,-123.441,306.0,590,2.1,17.56,19.4,6.27,4.0,0.007893377,2.57,4.53,42.22,0.34,0.0,0.78,0.99,0.02,0.41,0.01,0.11,0.16,2.82,0.34,0.017,0.043,0.059,0.021,,,,,,,,,,,,,,,,,SGS,49.20813751220703,-123.43565368652344,2018-12-25 00:00:00,1.21241927146912,0.731421947479248,0.115027695894241,0.158780694007874,0.147896006703377,0.0020208314526826143,1.65610933303833,0.1709245890378952
2019-023,2019-09-09 05:52:00,252,42,49.03,-123.437,319.0,601,2.4,17.07,25.47,6.14,4.0,0.004766744,1.82,8.76,39.84,0.18,0.05,0.48,0.62,0.0,0.33,0.0,0.05,0.1,1.81,0.23,0.011,0.014,0.025,0.014,1186,640.0,30.0,7.0,13.0,390.0,3.0,27.0,10.0,0.0,0.0,3.0,157.0,23.0,523.0,cryptophytes/small flags,SGS,49.02141189575195,-123.43959808349608,2018-12-25 00:00:00,1.50177776813507,0.866705775260925,0.127081260085106,0.22577466070652,0.204414203763008,0.0020208314526826143,1.65610933303833,0.1709245890378952
2019-062,2019-09-30 23:48:00,274,SI,48.65,-123.499,182.0,9,2.0,12.28,29.77,5.36,71.0,0.000483137,3.6,16.48,38.12,2.11,0.37,0.15,0.38,0.05,0.04,0.05,0.07,0.02,3.24,2.48,0.033,0.038,0.071,0.022,,,,,,,,,,,,,,,,,SGS,48.646530151367195,-123.4894790649414,2018-12-25 00:00:00,,,,,,0.12326453626155853,0.15166516602039337,0.16968278586864471
2019-062,2019-10-01 02:26:00,274,59,48.631,-123.244,232.0,24,2.1,10.8,30.57,3.89,195.0,6.89e-05,0.8,24.91,45.91,0.33,0.08,0.08,0.15,0.03,0.02,0.03,0.02,0.03,0.75,0.41,0.004,0.0,0.004,0.005,514,215.0,14.0,3.0,4.0,107.0,1.0,19.0,10.0,0.0,1.0,0.0,54.0,21.0,278.0,cryptophytes/small flags,SGI,48.62664794921875,-123.2475814819336,2018-12-25 00:00:00,0.41770151257515,0.260240614414215,0.0173225197941065,1.50070002291613e-06,0.00676700193434954,0.04648220166563988,0.09567186236381531,0.15119268000125885
2019-062,2019-10-01 15:10:00,275,102,48.5,-124.735,255.0,38,2.3,11.53,31.65,6.64,30.0,0.000270931,16.74,9.61,40.26,0.0,0.0,0.01,0.09,9.22,0.0,0.0,0.0,0.0,9.32,0.0,0.0,0.061,0.061,0.007,1466,774.0,21.0,4.0,37.0,433.0,150.0,4.0,12.0,0.0,0.0,0.0,112.0,17.0,674.0,Ceratium divericatum,,-999.0,-999.0,2018-12-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.04648220166563988,0.09567186236381531,0.15119268000125885
2019-062,2019-10-01 18:17:00,275,75,48.472,-124.547,219.0,52,2.6,11.13,31.78,5.89,63.0,0.000384695,16.45,17.78,42.21,0.45,0.0,0.18,0.85,13.53,0.07,0.0,0.35,0.01,15.44,0.45,0.012,0.053,0.065,0.004,1303,741.0,46.0,8.0,71.0,337.0,154.0,8.0,4.0,8.0,4.0,0.0,100.0,21.0,541.0,Ceratium divericatum,,-999.0,-999.0,2018-12-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.04648220166563988,0.09567186236381531,0.15119268000125885
2019-062,2019-10-01 22:59:00,275,72,48.31,-124.067,188.0,66,2.1,10.34,32.25,4.44,34.0,0.000199297,7.1,24.55,47.14,0.0,0.0,0.08,0.16,9.07,0.0,0.0,0.09,0.0,9.4,0.0,0.02,0.019,0.039,0.004,474,259.0,13.0,4.0,13.0,116.0,44.0,14.0,0.0,4.0,0.0,0.0,50.0,3.0,212.0,Ceratium divericatum,,-999.0,-999.0,2018-12-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.04648220166563988,0.09567186236381531,0.15119268000125885
2019-062,2019-10-02 01:53:00,275,69,48.261,-123.721,178.0,78,2.3,10.14,32.12,3.67,5.0,0.000259998,2.66,26.61,47.89,0.27,0.03,0.11,0.28,1.68,0.08,0.0,0.08,0.0,2.54,0.31,0.006,0.007,0.012,0.005,,,,,,,,,,,,,,,,,,-999.0,-999.0,2018-12-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.004689233377575874,0.11961960792541504,0.12169435620307922
2019-062,2019-10-02 05:20:00,275,ADCP,48.233,-123.301,120.0,88,2.2,10.93,31.3,4.32,68.0,0.0003269,1.67,24.81,46.99,0.2,0.06,0.12,0.27,0.81,0.07,0.0,0.08,0.01,1.62,0.27,0.006,0.004,0.01,0.006,474,254.0,17.0,10.0,14.0,140.0,3.0,4.0,6.0,3.0,0.0,0.0,56.0,9.0,212.0,cryptophytes/small flags,,-999.0,-999.0,2018-12-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.004689233377575874,0.11961960792541504,0.12169435620307922
2019-062,2019-10-02 08:48:00,275,65,48.265,-123.164,125.0,98,2.5,11.04,31.15,4.11,118.0,0.000258217,1.37,24.57,47.43,0.22,0.06,0.06,0.15,0.32,0.02,0.01,0.04,0.01,0.88,0.28,0.005,0.009,0.014,0.016,,,,,,,,,,,,,,,,,,-999.0,-999.0,2018-12-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.004689233377575874,0.11961960792541504,0.12169435620307922
2019-062,2019-10-02 10:41:00,275,63,48.242,-122.98,160.0,102,2.5,11.1,31.37,4.01,99.0,0.000473206,1.25,24.46,46.38,0.24,0.02,0.04,0.13,0.38,0.02,0.02,0.04,0.01,0.89,0.25,0.007,0.009,0.016,0.018,315,182.0,14.0,6.0,5.0,104.0,4.0,7.0,6.0,4.0,0.0,0.0,32.0,11.0,122.0,cryptophytes ,,-999.0,-999.0,2018-12-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.004689233377575874,0.11961960792541504,0.12169435620307922
2019-062,2019-10-02 12:21:00,276,62,48.38,-123.042,148.0,113,2.5,10.66,31.06,3.96,132.0,0.000398936,1.01,24.84,46.46,0.22,0.06,0.07,0.2,0.16,0.04,0.02,0.03,0.01,0.81,0.28,0.006,0.006,0.012,0.015,,,,,,,,,,,,,,,,,,-999.0,-999.0,2018-12-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.004689233377575874,0.11961960792541504,0.12169435620307922
2019-062,2019-10-02 18:14:00,276,56,48.773,-123.027,212.0,127,2.2,11.43,29.48,4.29,7.0,0.000246367,0.93,21.47,46.01,0.32,0.07,0.11,0.21,0.03,0.03,0.05,0.02,0.05,0.89,0.38,0.005,0.002,0.007,0.008,742,367.0,9.0,13.0,13.0,251.0,10.0,23.0,10.0,0.0,0.0,0.0,39.0,26.0,350.0,cryptophytes/small flags,SGI,48.77114868164063,-123.0221481323242,2018-12-25 00:00:00,0.823864936828613,0.54549914598465,0.0769329220056534,1.95493848877959e-05,0.0322004370391369,0.004689233377575874,0.11961960792541504,0.12169435620307922
2019-062,2019-10-03 01:50:00,276,46,48.857,-123.18,176.0,139,2.4,13.4,25.57,6.38,8.0,0.001893738,1.65,11.07,40.98,0.05,0.07,0.41,0.68,0.02,0.1,0.06,0.21,0.28,1.87,0.12,0.008,0.0,0.008,0.004,,,,,,,,,,,,,,,,,SGI,48.85482025146485,-123.17511749267578,2018-12-25 00:00:00,1.87642049789429,1.05853748321533,0.134503066539764,0.198943555355072,0.292159765958786,0.023941770195961,0.19044587016105652,0.1612723469734192
2019-062,2019-10-03 05:01:00,276,42,49.03,-123.436,318.0,156,2.2,13.3,26.98,6.04,14.0,0.001303599,1.29,11.71,41.41,0.1,0.08,0.39,0.51,0.01,0.07,0.02,0.19,0.2,1.58,0.18,0.008,0.002,0.011,0.007,937,603.0,1.0,1.0,9.0,536.0,6.0,7.0,3.0,0.0,0.0,1.0,39.0,17.0,317.0,cryptophytes/small flags,SGS,49.02141189575195,-123.43959808349608,2018-12-25 00:00:00,1.50177776813507,0.866705775260925,0.127081260085106,0.22577466070652,0.204414203763008,0.023941770195961,0.19044587016105652,0.1612723469734192
2019-062,2019-10-03 10:27:00,276,39,49.166,-123.551,370.0,173,2.4,12.55,17.16,6.54,4.0,0.004815082,1.54,11.55,54.65,0.07,0.04,0.28,0.7,0.01,0.06,0.09,0.12,0.08,1.45,0.11,0.013,0.033,0.046,0.032,,,,,,,,,,,,,,,,,SGS,49.16848373413086,-123.54464721679688,2018-12-25 00:00:00,1.18593096733093,0.715707838535309,0.106553122401237,0.140936121344566,0.136588469147682,0.023941770195961,0.19044587016105652,0.1612723469734192
2019-062,2019-10-03 14:07:00,277,GEO1,49.25,-123.749,405.0,177,2.6,12.82,24.53,6.06,5.0,0.003491884,1.35,12.4,45.8,0.1,0.18,0.39,0.44,0.01,0.06,0.05,0.08,0.08,1.4,0.28,0.011,0.016,0.027,0.019,,,,,,,,,,,,,,,,,SGS,49.2464714050293,-123.75408935546876,2018-12-25 00:00:00,1.44066452980042,0.825921595096588,0.1097511947155,0.156033918261528,0.167513832449913,0.023941770195961,0.19044587016105652,0.1612723469734192
2019-062,2019-10-03 16:34:00,277,27,49.319,-123.8,345.0,194,1.8,12.69,23.7,6.11,6.0,0.003932208,1.57,12.84,47.03,0.08,0.14,0.42,0.57,0.02,0.07,0.06,0.13,0.09,1.58,0.22,0.009,0.018,0.027,0.017,685,487.0,3.0,1.0,1.0,401.0,16.0,16.0,13.0,0.0,0.0,0.0,36.0,10.0,188.0,cryptophytes/small flags,SGS,49.32265853881836,-123.79879760742188,2018-12-25 00:00:00,1.19554972648621,0.702842772006989,0.0963006541132927,0.116132102906704,0.120874181389809,0.023941770195961,0.19044587016105652,0.1612723469734192
2019-062,2019-10-03 20:46:00,277,24,49.504,-124.094,414.0,198,2.1,12.53,27.75,5.82,28.0,0.00117818,2.1,14.19,42.74,0.17,0.26,0.45,0.74,0.18,0.19,0.11,0.07,0.2,2.37,0.43,0.011,0.004,0.015,0.006,,,,,,,,,,,,,,,,,SGS,49.50614547729492,-124.09828948974608,2018-12-25 00:00:00,1.19992303848267,0.720758497714996,0.105710804462433,0.139868438243866,0.140287205576897,0.023941770195961,0.19044587016105652,0.1612723469734192
2019-062,2019-10-03 22:28:00,277,22,49.67,-124.272,350.0,202,2.9,12.63,26.93,5.94,19.0,0.001171824,2.12,13.46,39.73,0.21,0.26,0.54,0.89,0.05,0.11,0.14,0.09,0.18,2.48,0.47,0.008,0.0,0.008,0.003,1037,662.0,3.0,0.0,17.0,519.0,23.0,14.0,10.0,0.0,0.0,0.0,76.0,26.0,350.0,cryptophytes/small flags,SGS,49.67061996459961,-124.27959442138672,2018-12-25 00:00:00,1.18059766292572,0.713770985603333,0.104131057858467,0.148843690752983,0.14044152200222,0.023941770195961,0.19044587016105652,0.1612723469734192
2019-062,2019-10-04 04:38:00,277,QU39,50.031,-125.1,274.0,217,2.4,11.36,28.41,5.18,27.0,0.000357898,1.77,19.38,48.4,0.1,0.08,0.2,0.35,0.03,0.05,0.04,0.02,0.02,0.89,0.18,0.004,0.0,0.004,0.004,,,,,,,,,,,,,,,,,SGN,50.03389358520508,-125.0965347290039,2018-12-25 00:00:00,1.22918701171875,0.713385403156281,0.0756671205163002,0.0856210812926292,0.12139467895031,0.017823291942477226,0.185865581035614,0.161647230386734
