timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,date,season,year,month,day_of_year,biweekly,multiplier,model_N_bound_gN_m2,model_N_free_gN_m2,model_N_total_init_used_gN_m2,model_N_bound_init_used_gN_m2,model_N_free_init_used_gN_m2,model_N_free_used_gN_m2
69,0.01661115,0.000609571,0.7803227,0.1205017,1.238477,1.509982,0.3132745,1.959125,1.492339,0.01303133,0.05578883,0.7129207,0.0340674,1.913184,1.171229,0.0009515366,2.353015,0.9220049,0.3064611,0.4907503,10.48229,10.51914,1978-07-25,Fall,1978,7,206,15,0.7,3.4475576222976003,2.3785176577024,5.82607528,4.2381256773263996,1.5879496026736009,1.6649623603916799
70,0.0168897,0.0006189596,0.779168,0.1198981,1.210822,1.50625,0.3055223,1.876734,1.413563,0.01292554,0.05195398,0.7059273,0.02709639,1.654315,1.039567,0.001224653,2.428788,0.9984479,0.3376142,0.5057839,10.29037,9.809283,1978-07-28,Fall,1978,7,209,15,0.7,3.3254371563776,2.5006381236224002,5.82607528,4.2381256773263996,1.5879496026736009,1.75044668653568
71,0.01715396,0.0006276706,0.7769509,0.119404,1.190388,1.497081,0.2999347,1.82471,1.346716,0.01279942,0.04852579,0.6970519,0.0246375,1.623843,1.012301,0.001811345,4.354384,1.41897,0.48639,0.5067829,10.29817,9.596444,1978-07-31,Fall,1978,7,212,16,0.8,3.7095925830655996,2.116482696934401,5.82607528,4.2381256773263996,1.5879496026736009,1.6931861575475207
72,0.0174048,0.0006357875,0.7741867,0.1189051,1.176463,1.48674,0.2964418,1.798304,1.300749,0.01266213,0.04538952,0.6882417,0.02518406,1.738019,1.061974,0.002885521,4.70111,1.563621,0.5254309,0.5021157,10.40739,9.704022,1978-08-03,Summer,1978,8,215,16,0.8,3.818499154455999,2.0075761255440012,5.82607528,4.2381256773263996,1.5879496026736009,1.606060900435201
73,0.01764281,0.0006433606,0.7711257,0.1184107,1.165395,1.476155,0.2936651,1.779006,1.267915,0.01251854,0.04269601,0.6799245,0.02672195,1.864678,1.122857,0.004557051,4.658348,1.580623,0.5224586,0.4898868,10.4959,9.871708,1978-08-06,Summer,1978,8,218,16,0.8,3.8405797094015997,1.9854955705984008,5.82607528,4.2381256773263996,1.5879496026736009,1.5883964564787207
74,0.01786835,0.0006504156,0.7678756,0.1178949,1.155399,1.465838,0.2910624,1.760822,1.243629,0.0123712,0.04033567,0.672225,0.02841972,1.958255,1.175211,0.006943131,4.453025,1.554606,0.5102389,0.4758278,10.53439,10.01052,1978-08-09,Summer,1978,8,221,16,0.8,3.8174320632415997,2.0086432167584007,5.82607528,4.2381256773263996,1.5879496026736009,1.6069145734067207
75,0.01808159,0.0006569655,0.764474,0.1173566,1.145666,1.455788,0.2884457,1.741601,1.224709,0.01222129,0.03822743,0.6650213,0.0299496,2.010876,1.212762,0.01020748,4.248908,1.527864,0.5015987,0.4624682,10.52654,10.0996,1978-08-12,Summer,1978,8,224,16,0.8,3.7829033825680005,2.043171897432,5.82607528,4.2381256773263996,1.5879496026736009,1.6345375179456
76,0.01828262,0.0006630187,0.7609318,0.1167934,1.135916,1.445916,0.2857629,1.721157,1.208954,0.01206942,0.03630204,0.6582173,0.03124661,2.031888,1.237037,0.01460888,4.080535,1.514623,0.4989503,0.4511651,10.4864,10.14394,1978-08-15,Summer,1978,8,227,17,0.8,3.7480152124112003,2.0780600675888,5.82607528,4.2381256773263996,1.5879496026736009,1.6624480540710402
77,0.01847123,0.0006685627,0.7571804,0.1161861,1.122372,1.435616,0.2817302,1.68509,1.18614,0.01191489,0.03451003,0.6514602,0.03014885,1.91762,1.194759,0.01933465,3.029104,1.204216,0.3843861,0.4411262,10.34648,9.942415,1978-08-18,Summer,1978,8,230,17,0.7,3.4278471066352,2.3982281733648003,5.82607528,4.2381256773263996,1.5879496026736009,1.6787597213553602
78,0.01864628,0.0006735321,0.7529858,0.115588,1.107065,1.423256,0.2769707,1.643302,1.155066,0.01175443,0.03280992,0.6439417,0.02795562,1.775836,1.134441,0.02486204,3.180219,1.156134,0.3704452,0.4310731,10.20056,9.68816,1978-08-21,Summer,1978,8,233,17,0.7,3.3679836566896,2.4580916233104,5.82607528,4.2381256773263996,1.5879496026736009,1.72066413631728
79,0.01880784,0.0006779421,0.7484478,0.115076,1.098283,1.409521,0.2741702,1.626379,1.13419,0.01158999,0.03128461,0.6360499,0.02856624,1.807826,1.161356,0.03414263,4.792432,1.459486,0.4804683,0.4184807,10.20758,9.798059,1978-08-24,Summer,1978,8,236,17,0.8,3.7284175167696,2.0976577632304005,5.82607528,4.2381256773263996,1.5879496026736009,1.6781262105843204
80,0.01895792,0.0006819192,0.7439893,0.1147485,1.098622,1.396064,0.2737899,1.634899,1.131916,0.01142877,0.03024911,0.6288137,0.0325003,1.978687,1.260533,0.04781613,5.435143,1.48765,0.4782599,0.3930841,10.31124,10.23963,1978-08-27,Summer,1978,8,239,18,0.8,3.9195928046591995,1.906482475340801,5.82607528,4.2381256773263996,1.5879496026736009,1.5251859802726409
81,0.019099,0.0006856009,0.7399747,0.114597,1.108898,1.384943,0.2761262,1.671153,1.153462,0.01127712,0.02969247,0.6230094,0.0405216,2.2839,1.442659,0.06569266,6.703916,1.640958,0.5276308,0.3619859,10.48928,11.00668,1978-08-30,Summer,1978,8,242,18,0.9,4.3256995353584005,1.5003757446416,5.82607528,4.2381256773263996,1.5879496026736009,1.35033817017744
82,0.01923468,0.0006891806,0.7369161,0.1146755,1.130198,1.378014,0.2814725,1.734208,1.205401,0.01114343,0.02981816,0.6195497,0.05459277,2.710339,1.702633,0.08649968,7.382509,1.762897,0.5518905,0.326799,10.70167,12.06656,1978-09-02,Fall,1978,9,245,18,1.0,4.6884077153056,1.1376675646944001,5.82607528,4.2381256773263996,1.5879496026736009,1.1376675646944001
83,0.0193689,0.0006928544,0.7352772,0.115004,1.160062,1.376539,0.2889724,1.811972,1.285195,0.01103523,0.03075663,0.6189716,0.07320078,3.117542,1.973192,0.1032837,7.378771,1.613351,0.5090088,0.2932984,10.86584,13.18845,1978-09-05,Fall,1978,9,248,18,1.0,4.8859185310144,0.9401567489856006,5.82607528,4.2381256773263996,1.5879496026736009,0.9401567489856006
84,0.01950458,0.0006967435,0.7351179,0.1154557,1.186415,1.380377,0.294998,1.86312,1.366676,0.01095405,0.03233098,0.6209004,0.08462194,3.142555,2.048005,0.1038151,5.437211,1.23211,0.3709934,0.2708474,10.78602,13.70217,1978-09-08,Fall,1978,9,251,18,0.9,4.534892014056,1.2911832659440003,5.82607528,4.2381256773263996,1.5879496026736009,1.1620649393496003
85,0.01964126,0.0007007749,0.735677,0.1158796,1.201122,1.386415,0.2974497,1.871649,1.419752,0.01088922,0.03389394,0.6232544,0.08228444,2.813898,1.910316,0.09211794,4.062845,0.8757078,0.2676103,0.2645678,10.50263,13.49907,1978-09-11,Fall,1978,9,254,19,0.8,4.1280130267824,1.6980622532176008,5.82607528,4.2381256773263996,1.5879496026736009,1.3584498025740808
86,0.01977703,0.0007048184,0.7362074,0.1162682,1.20988,1.391724,0.298376,1.868285,1.446715,0.01082959,0.03503856,0.6245363,0.07593667,2.532264,1.77237,0.08303186,4.147532,0.8398913,0.2684819,0.2713796,10.27111,13.19524,1978-09-14,Fall,1978,9,257,19,0.8,4.0475311441984,1.7785441358016003,5.82607528,4.2381256773263996,1.5879496026736009,1.4228353086412804
87,0.01991038,0.0007087913,0.7364511,0.1165708,1.208668,1.39517,0.2963655,1.835098,1.442054,0.01077054,0.03582522,0.624545,0.06391969,2.139626,1.548348,0.07320838,2.88576,0.6037692,0.1878216,0.2826553,9.973598,12.53535,1978-09-17,Fall,1978,9,260,19,0.7,3.6067497082287994,2.219325571771201,5.82607528,4.2381256773263996,1.5879496026736009,1.5535279002398406
88,0.02003871,0.0007125491,0.7359912,0.1168009,1.207201,1.395882,0.29479,1.815264,1.425137,0.01070499,0.03596661,0.6227849,0.05687881,1.990712,1.449974,0.07257931,4.426195,0.9418191,0.2938865,0.3022623,9.876654,12.19984,1978-09-20,Fall,1978,9,263,19,0.8,3.8839310347216,1.9421442452784006,5.82607528,4.2381256773263996,1.5879496026736009,1.5537153962227206
89,0.02016302,0.0007161762,0.7354092,0.1171984,1.217289,1.394735,0.2966609,1.834629,1.428193,0.01064054,0.0363089,0.6206769,0.05959394,2.150344,1.513865,0.08207744,6.375315,1.29788,0.4068171,0.3057176,10.0237,12.4741,1978-09-23,Fall,1978,9,266,19,0.9,4.376331500451199,1.4497437795488013,5.82607528,4.2381256773263996,1.5879496026736009,1.3047694015939213
90,0.02028669,0.0007198694,0.7354718,0.1178307,1.242706,1.39554,0.3029879,1.899219,1.468458,0.01058871,0.03723665,0.619971,0.07236093,2.591475,1.738787,0.09832063,8.111791,1.509566,0.4866951,0.2935879,10.35012,13.34821,1978-09-26,Fall,1978,9,269,20,1.0,4.939008278774399,0.887067001225601,5.82607528,4.2381256773263996,1.5879496026736009,0.887067001225601
91,0.02041329,0.0007238111,0.7366857,0.1185977,1.26777,1.39986,0.3086634,1.946124,1.518577,0.01055769,0.03900312,0.6214246,0.08187022,2.788022,1.835664,0.07385822,5.62994,1.174771,0.3488321,0.289471,10.47163,13.82992,1978-09-29,Fall,1978,9,272,20,1.0,4.5252002777936,1.3008750022064008,5.82607528,4.2381256773263996,1.5879496026736009,1.3008750022064008
92,0.02054317,0.0007279785,0.7386786,0.1195125,1.297059,1.405242,0.3152726,2.000175,1.575097,0.01054313,0.04124484,0.623707,0.09206968,3.000655,1.942226,0.07789849,7.256247,1.281638,0.4134882,0.2704548,10.60476,14.39616,1978-10-02,Fall,1978,10,275,20,1.0,4.964647677976,0.8614276020240004,5.82607528,4.2381256773263996,1.5879496026736009,0.8614276020240004
93,0.02067869,0.0007324867,0.7416904,0.1205037,1.324318,1.414643,0.321229,2.042098,1.633899,0.01054894,0.04386538,0.627513,0.09674258,3.022124,1.961223,0.07560942,5.785414,1.015081,0.3276982,0.260094,10.61126,14.66668,1978-10-05,Fall,1978,10,278,20,0.9,4.695511820219201,1.1305634597807996,5.82607528,4.2381256773263996,1.5879496026736009,1.0175071138027196
94,0.02081865,0.0007372363,0.7450216,0.1213835,1.337227,1.425225,0.3229307,2.037033,1.658857,0.01056542,0.04623037,0.6311725,0.08756247,2.683047,1.780245,0.06603645,4.085546,0.7186862,0.2301883,0.2611257,10.38919,14.22665,1978-10-08,Fall,1978,10,281,21,0.8,4.2113219809488,1.6147532990512001,5.82607528,4.2381256773263996,1.5879496026736009,1.2918026392409603
95,0.02095979,0.0007420292,0.7478722,0.1221926,1.344025,1.432451,0.322884,2.020139,1.654619,0.01058049,0.04799265,0.6330267,0.07742614,2.418616,1.619422,0.0597338,4.217524,0.7071937,0.2337977,0.2651183,10.22097,13.78729,1978-10-11,Fall,1978,10,284,21,0.8,4.1254219334592,1.7006533465408005,5.82607528,4.2381256773263996,1.5879496026736009,1.3605226772326404
96,0.02110013,0.0007467639,0.7501487,0.1228855,1.343958,1.435778,0.3207273,1.985302,1.625753,0.01059161,0.04935134,0.6332907,0.06628481,2.138372,1.435973,0.03989315,3.133783,0.59347,0.1820469,0.2773983,10.04869,13.22775,1978-10-14,Fall,1978,10,287,21,0.8,3.7713088398863994,2.054766440113601,5.82607528,4.2381256773263996,1.5879496026736009,1.643813152090881
97,0.02123728,0.0007513147,0.7516888,0.1235159,1.344732,1.434341,0.3189873,1.961743,1.590281,0.01059551,0.05034996,0.6319343,0.06008035,2.032672,1.336307,0.04011191,4.79572,0.7803889,0.2626529,0.2750733,10.01846,12.97172,1978-10-17,Fall,1978,10,290,21,0.8,4.044897215547199,1.781178064452801,5.82607528,4.2381256773263996,1.5879496026736009,1.4249424515622409
98,0.02137149,0.0007557198,0.7528983,0.1241348,1.348937,1.431561,0.3184815,1.953056,1.562591,0.01059726,0.05121782,0.6301019,0.05839534,2.059618,1.305035,0.03429949,5.130782,0.9252381,0.2906809,0.2750092,10.08883,12.96952,1978-10-20,Fall,1978,10,293,21,0.9,4.125984480284799,1.700090799715201,5.82607528,4.2381256773263996,1.5879496026736009,1.530081719743681
99,0.02150367,0.0007600436,0.7541262,0.124845,1.363266,1.428114,0.321389,1.978965,1.559533,0.01060173,0.05234482,0.6284968,0.06508289,2.341161,1.394253,0.0398848,7.420713,1.316978,0.419373,0.2623771,10.33752,13.48564,1978-10-23,Fall,1978,10,296,22,1.0,4.7286579774336,1.0974173025664005,5.82607528,4.2381256773263996,1.5879496026736009,1.0974173025664005
100,0.02163608,0.0007644212,0.7559265,0.1256035,1.375195,1.423982,0.3239944,1.994844,1.565704,0.01061759,0.05442668,0.6279784,0.0715931,2.502671,1.422674,0.02825483,5.111832,1.001008,0.3012305,0.2395279,10.45788,13.84672,1978-10-26,Fall,1978,10,299,22,1.0,4.306136046611201,1.5199392333887998,5.82607528,4.2381256773263996,1.5879496026736009,1.5199392333887998
101,0.0217676,0.0007687663,0.7579566,0.126347,1.38273,1.418896,0.3256963,2.000336,1.568877,0.01064091,0.05671452,0.6276763,0.07516478,2.572636,1.41027,0.02254711,5.698598,1.084041,0.3355033,0.2132163,10.49917,14.08615,1978-10-29,Fall,1978,10,302,22,1.1,4.4550579935888,1.3710172864112007,5.82607528,4.2381256773263996,1.5879496026736009,1.508119015052321
102,0.02189818,0.0007730719,0.7601634,0.1270442,1.38696,1.414612,0.3261528,1.99355,1.566054,0.01067097,0.05896017,0.6275828,0.07496924,2.518569,1.353316,0.01383843,4.267675,0.8509623,0.2565556,0.1960516,10.45271,14.12675,1978-11-01,Fall,1978,11,305,22,1.1,4.1263116420944,1.6997636379056003,5.82607528,4.2381256773263996,1.5879496026736009,1.8697400016961605
103,0.02202637,0.0007772448,0.762174,0.1276664,1.385436,1.408719,0.3251044,1.974423,1.551353,0.01070222,0.06088567,0.6269811,0.07126577,2.400597,1.268214,0.009104103,4.317854,0.8397524,0.2594338,0.1804591,10.36084,14.03112,1978-11-04,Fall,1978,11,308,22,1.1,4.0802938296928,1.7457814503072004,5.82607528,4.2381256773263996,1.5879496026736009,1.9203595953379207
104,0.02215104,0.0007812274,0.7638479,0.1282015,1.380999,1.402219,0.3230599,1.948639,1.527523,0.01073187,0.06235841,0.6258008,0.06625386,2.265601,1.178606,0.005621771,3.846874,0.7578267,0.2328538,0.1708723,10.25991,13.8711,1978-11-07,Fall,1978,11,311,23,1.1,3.9138416857984,1.9122335942016004,5.82607528,4.2381256773263996,1.5879496026736009,2.1034569536217607
105,0.0222709,0.0007849525,0.765034,0.1286448,1.373237,1.394081,0.3201053,1.917436,1.495419,0.01075689,0.0633652,0.6238644,0.06067329,2.134228,1.09009,0.003573334,3.833452,0.7501252,0.2326167,0.1632938,10.16403,13.67916,1978-11-10,Fall,1978,11,314,23,1.1,3.840958310904,1.9851169690960004,5.82607528,4.2381256773263996,1.5879496026736009,2.1836286660056006
106,0.02238518,0.0007883967,0.7658085,0.1290981,1.367416,1.383497,0.3188484,1.904881,1.472535,0.0107776,0.06418803,0.6214291,0.05979076,2.197182,1.070291,0.003036329,5.605423,1.053534,0.3446333,0.1516621,10.21245,13.82867,1978-11-13,Fall,1978,11,317,23,1.1,4.2323149440432,1.5937603359568007,5.82607528,4.2381256773263996,1.5879496026736009,1.7531363695524809
107,0.02249435,0.0007916118,0.7665232,0.1295642,1.359052,1.37085,0.3176815,1.894739,1.457736,0.01079892,0.06529841,0.6192209,0.05992924,2.28072,1.055196,0.002116567,4.531345,0.915437,0.2924808,0.1327095,10.25448,14.03149,1978-11-16,Fall,1978,11,320,23,1.1,4.0243087189888,1.8017665610112008,5.82607528,4.2381256773263996,1.5879496026736009,1.981943217112321
108,0.02259696,0.000794509,0.7669867,0.1299334,1.343004,1.356327,0.3138579,1.86437,1.433566,0.01081831,0.06636382,0.6168164,0.05575623,2.186671,0.9826894,0.001291785,3.25614,0.705171,0.219776,0.1126614,10.1552,13.93199,1978-11-19,Fall,1978,11,323,24,1.1,3.6936634592639996,2.1324118207360008,5.82607528,4.2381256773263996,1.5879496026736009,2.345653002809601
109,0.02269096,0.0007969653,0.7668526,0.1301445,1.322486,1.341022,0.3078111,1.816815,1.39431,0.01083027,0.0668632,0.6136975,0.0483925,1.970657,0.8760945,0.0007577702,2.473581,0.5559424,0.1704645,0.09864064,9.967464,13.59662,1978-11-22,Fall,1978,11,326,24,1.1,3.413801071368,2.4122742086320006,5.82607528,4.2381256773263996,1.5879496026736009,2.6535016294952007
110,0.0227744,0.0007988756,0.7659353,0.130257,1.297336,1.322291,0.3004943,1.766824,1.349788,0.01083113,0.06691506,0.60962,0.04154342,1.80013,0.7819828,0.0005056727,2.866649,0.6242228,0.207245,0.08450085,9.811906,13.30516,1978-11-25,Fall,1978,11,329,24,1.1,3.4042746510607995,2.421800628939201,5.82607528,4.2381256773263996,1.5879496026736009,2.663980691833121
111,0.02284608,0.0008001942,0.7642901,0.130268,1.271473,1.302217,0.2929417,1.718367,1.303446,0.01082082,0.06654112,0.6049065,0.03601315,1.678869,0.7058913,0.0003280815,2.732413,0.6142065,0.2048558,0.07324286,9.697284,13.08497,1978-11-28,Fall,1978,11,332,24,1.2,3.2980616482031992,2.528013631796801,5.82607528,4.2381256773263996,1.5879496026736009,3.0336163581561615
112,0.02290509,0.0008008844,0.7619277,0.1301717,1.243732,1.28042,0.2845519,1.667361,1.254682,0.01079882,0.06586526,0.5996265,0.03085655,1.559933,0.6340328,0.0002125795,2.439236,0.5759975,0.190832,0.06329869,9.583554,12.85038,1978-12-01,Winter,1978,12,335,24,1.2,3.1553611874064003,2.6707140925936,5.82607528,4.2381256773263996,1.5879496026736009,3.20485691111232
113,0.02295023,0.0008008896,0.7588184,0.1299605,1.213448,1.256543,0.2748501,1.611179,1.202776,0.0107642,0.06493828,0.5937667,0.02573333,1.418904,0.5605555,0.0001349944,1.875816,0.4824253,0.1548145,0.05383405,9.447154,12.55295,1978-12-04,Winter,1978,12,338,25,1.2,2.9401967834239997,2.8858784965760007,5.82607528,4.2381256773263996,1.5879496026736009,3.4630541958912007
114,0.02298016,0.0008001399,0.754936,0.129664,1.181325,1.229871,0.2639782,1.554761,1.151564,0.01071561,0.06385253,0.5873469,0.02137457,1.303187,0.4955285,9.545776e-05,2.081737,0.5508674,0.1937199,0.04412391,9.329744,12.28393,1978-12-07,Winter,1978,12,341,25,1.2,2.9089424768681598,2.9171328031318406,5.82607528,4.2381256773263996,1.5879496026736009,3.500559363758209
115,0.022994,0.0007985967,0.7503427,0.1292882,1.148946,1.201337,0.2523658,1.498888,1.101858,0.01064395,0.06265499,0.5805051,0.01777909,1.206855,0.4384582,6.603637e-05,1.732282,0.5105363,0.1787089,0.03523488,9.2269,12.03958,1978-12-10,Winter,1978,12,344,25,1.2,2.75774612278032,3.0683291572196802,5.82607528,4.2381256773263996,1.5879496026736009,3.6819949886636163
116,0.02299169,0.0007962766,0.7450638,0.1287728,1.118444,1.174469,0.2419371,1.444287,1.050106,0.01057046,0.06100435,0.5733095,0.01478657,1.118272,0.3896377,4.787968e-05,1.969687,0.5691665,0.2036255,0.03011022,9.141725,11.81467,1978-12-13,Winter,1978,12,347,25,1.2,2.7396339209452796,3.086441359054721,5.82607528,4.2381256773263996,1.5879496026736009,3.7037296308656646
117,0.02297366,0.0007932347,0.7391568,0.1281574,1.089127,1.147955,0.2319976,1.391378,0.9990241,0.01048528,0.05914197,0.5658141,0.01234093,1.040645,0.3480203,3.358551e-05,1.754927,0.5313247,0.1809423,0.02649048,9.072119,11.6078,1978-12-16,Winter,1978,12,350,25,1.2,2.6219542054769596,3.204121074523041,5.82607528,4.2381256773263996,1.5879496026736009,3.844945289427649
118,0.0229401,0.0007895022,0.7326736,0.1274745,1.061146,1.121482,0.222717,1.343636,0.9513757,0.01038847,0.05716848,0.5580979,0.01057008,1.00122,0.3168636,2.630617e-05,2.433154,0.6852595,0.2458401,0.02363298,9.04973,11.4821,1978-12-19,Winter,1978,12,353,26,1.2,2.72680322403312,3.0992720559668805,5.82607528,4.2381256773263996,1.5879496026736009,3.7191264671602564
119,0.02289129,0.000785113,0.7257081,0.1267328,1.03351,1.094554,0.2133051,1.296682,0.9063995,0.01027879,0.05524994,0.5502993,0.009055815,0.9604561,0.2881059,1.829821e-05,1.662327,0.541933,0.1733705,0.02069348,9.021001,11.34311,1978-12-22,Winter,1978,12,356,26,1.1,2.49987236061296,3.3262029193870406,5.82607528,4.2381256773263996,1.5879496026736009,3.658823211325745
120,0.02282734,0.0007800812,0.7182546,0.1258926,1.006974,1.068457,0.2043132,1.249058,0.8609912,0.0101619,0.05319905,0.5423462,0.007658638,0.9019957,0.2602557,1.373265e-05,1.856894,0.5805073,0.1900883,0.01878376,8.975619,11.16339,1978-12-25,Winter,1978,12,359,26,1.0,2.4850209051256,3.3410543748744006,5.82607528,4.2381256773263996,1.5879496026736009,3.3410543748744006
121,0.02274884,0.0007744587,0.7103681,0.1249938,0.9822935,1.043254,0.1963209,1.206673,0.8185912,0.01003573,0.05106681,0.5342862,0.006659104,0.8742823,0.2399971,1.058828e-05,2.257261,0.6655638,0.2216077,0.01761894,8.974192,11.05918,1979-01-02,Fall,1979,1,2,1,1.2,2.53139824449248,3.2946770355075206,5.82607528,4.2381256773263996,1.5879496026736009,3.9536124426090247
122,0.02265639,0.0007682957,0.7021467,0.1240982,0.9587935,1.017745,0.188956,1.171945,0.7828115,0.009902038,0.04908157,0.5262852,0.006108332,0.9009237,0.2285548,8.853906e-06,2.913599,0.8328122,0.2885676,0.0161352,9.037094,11.07862,1979-01-05,Fall,1979,1,5,1,1.2,2.6660776380106563,3.159997641989344,5.82607528,4.2381256773263996,1.5879496026736009,3.7919971703872126
123,0.02255029,0.0007616098,0.6936823,0.1232139,0.9349197,0.9910793,0.1808388,1.137854,0.7515438,0.009751884,0.04741162,0.5184792,0.005655181,0.9341969,0.2170883,6.714371e-06,2.256297,0.735725,0.2394213,0.01368436,9.088051,11.09052,1979-01-08,Fall,1979,1,8,1,1.2,2.503628764014096,3.3224465159859045,5.82607528,4.2381256773263996,1.5879496026736009,3.9869358191830853
124,0.02243042,0.0007543796,0.6849694,0.122315,0.9112889,0.9634268,0.1717531,1.100775,0.7215549,0.009584105,0.04597398,0.510758,0.005118412,0.9375239,0.2017439,5.342528e-06,1.948707,0.7126271,0.2392399,0.01085128,9.086999,11.01762,1979-01-11,Fall,1979,1,11,1,1.2,2.4117999441665283,3.414275335833472,5.82607528,4.2381256773263996,1.5879496026736009,4.0971304030001665
