timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,date,season,year,month,day_of_year,biweekly,multiplier,model_N_bound_gN_m2,model_N_free_gN_m2,model_N_total_init_used_gN_m2,model_N_bound_init_used_gN_m2,model_N_free_init_used_gN_m2,model_N_free_used_gN_m2
2360,0.006879377,0.0001681712,0.394932,0.05969915,0.8783759,0.8441384,0.1407333,0.831468,1.097403,0.006302014,0.03946245,0.5217108,0.07138243,1.435031,0.6903551,0.6290114,2.719738,2.367559,0.4957402,0.1141963,8.342826,10.48779,1997-08-27,Summer,1997,8,239,18,0.9,3.0827396346272002,2.7433356453728,5.82607528,3.3581669354784,2.4679083445216006,2.46900208083552
2361,0.006921386,0.0001697807,0.3947552,0.05962823,0.8811998,0.8470131,0.142853,0.8435628,1.107857,0.006269128,0.03859848,0.5201231,0.07520918,1.513153,0.7671844,0.6304046,3.684634,2.315251,0.5270488,0.1118288,8.450753,10.89132,1997-08-30,Summer,1997,8,242,18,0.8,3.3097574021072,2.5163178778928006,5.82607528,3.3581669354784,2.4679083445216006,2.0130543023142407
2362,0.006963521,0.0001714225,0.3947821,0.05955115,0.8845123,0.8515446,0.1449543,0.8570563,1.122318,0.006239242,0.03783382,0.5192786,0.07552081,1.528983,0.8293227,0.6048303,2.971483,1.915876,0.4241834,0.1164605,8.523769,11.18522,1997-09-02,Fall,1997,9,245,18,0.7,3.132893651528,2.6931816284720003,5.82607528,3.3581669354784,2.4679083445216006,1.8852271399304001
2363,0.007005706,0.0001730907,0.3948492,0.05946192,0.8855214,0.8565372,0.146374,0.86376,1.130595,0.006210101,0.03709964,0.5185754,0.07231818,1.476569,0.85144,0.5674287,2.632264,1.746369,0.4011713,0.1238968,8.527004,11.25328,1997-09-05,Fall,1997,9,248,18,0.7,3.0365906562352,2.7894846237648006,5.82607528,3.3581669354784,2.4679083445216006,1.9526392366353602
2364,0.00704772,0.0001747751,0.3948621,0.0593859,0.8857145,0.8611116,0.1474975,0.8677398,1.134044,0.006180258,0.0364058,0.5176842,0.06894229,1.422395,0.8584036,0.5392068,2.620146,1.684154,0.4012859,0.1302128,8.515155,11.23114,1997-09-08,Fall,1997,9,251,18,0.7,3.0112764395856,2.8147988404144004,5.82607528,3.3581669354784,2.4679083445216006,1.9703591882900802
2365,0.00708952,0.000176474,0.3948432,0.0593284,0.8874232,0.865521,0.1490407,0.8765029,1.139844,0.006149975,0.03573156,0.5167161,0.06861499,1.434228,0.8862033,0.5387746,3.210938,1.957943,0.5032049,0.1355048,8.556121,11.30184,1997-09-11,Fall,1997,9,254,19,0.8,3.197713836944,2.6283614430560003,5.82607528,3.3581669354784,2.4679083445216006,2.1026891544448003
2366,0.007131477,0.0001782038,0.3949512,0.05934812,0.8926892,0.8697211,0.1514681,0.8924686,1.153647,0.00612169,0.03531783,0.5159582,0.07210604,1.510964,0.9399387,0.5436166,3.616232,2.187578,0.5222657,0.1403682,8.66231,11.5275,1997-09-14,Fall,1997,9,257,19,0.9,3.3610493131008,2.4650259668992005,5.82607528,3.3581669354784,2.4679083445216006,2.2185233702092804
2367,0.007174029,0.0001799801,0.3952704,0.05947425,0.8996974,0.8728715,0.1539383,0.9062431,1.167255,0.006097157,0.03537073,0.5154091,0.07396328,1.535043,0.9686004,0.4558814,3.121187,1.804069,0.3987013,0.1607671,8.759489,11.66693,1997-09-17,Fall,1997,9,260,19,0.9,3.1992311429936002,2.6268441370064,5.82607528,3.3581669354784,2.4679083445216006,2.36415972330576
2368,0.007217474,0.0001818112,0.395772,0.05969856,0.9127363,0.8758214,0.1576787,0.9340941,1.190504,0.006076536,0.03567311,0.5150886,0.07876674,1.642422,1.048761,0.4968236,5.11336,2.099649,0.5305281,0.1497625,8.938025,12.03872,1997-09-20,Fall,1997,9,263,19,0.9,3.7028187334911995,2.123256546508801,5.82607528,3.3581669354784,2.4679083445216006,1.9109308918579209
2369,0.007263074,0.0001837508,0.3967548,0.0599857,0.9321013,0.8816395,0.1631448,0.9801366,1.234334,0.006064623,0.03616833,0.5159771,0.08621996,1.813068,1.182395,0.5378284,5.405483,2.132631,0.5425286,0.1480351,9.205637,12.67332,1997-09-23,Fall,1997,9,266,19,0.9,3.8900343042528003,1.9360409757472001,5.82607528,3.3581669354784,2.4679083445216006,1.7424368781724802
2370,0.007311616,0.0001858294,0.3982363,0.06029763,0.948931,0.8897771,0.167925,1.01644,1.276486,0.00606207,0.03691263,0.517874,0.08714911,1.828869,1.233948,0.4715648,3.839032,1.754085,0.4034131,0.1714726,9.366746,12.9804,1997-09-26,Fall,1997,9,269,20,0.9,3.5690392102304,2.2570360697696006,5.82607528,3.3581669354784,2.4679083445216006,2.0313324627926406
2371,0.007362841,0.0001880306,0.3999332,0.06067542,0.9634739,0.8972976,0.1719269,1.042053,1.307493,0.006064968,0.03788884,0.5197265,0.08524693,1.783886,1.231617,0.4525951,3.898136,1.755792,0.4026317,0.1767214,9.443355,13.04788,1997-09-29,Fall,1997,9,272,20,0.9,3.5886766180096,2.2373986619904005,5.82607528,3.3581669354784,2.4679083445216006,2.0136587957913603
2372,0.007416707,0.0001903503,0.4017954,0.06112922,0.978209,0.9038523,0.1758111,1.064829,1.333052,0.006072681,0.03906112,0.5214157,0.08368906,1.747372,1.220388,0.4286072,3.772608,1.684725,0.3846848,0.1808249,9.512679,13.07909,1997-10-02,Fall,1997,10,275,20,0.9,3.5547854027408,2.2712898772592003,5.82607528,3.3581669354784,2.4679083445216006,2.04416088953328
2373,0.007473317,0.0001927909,0.4038386,0.06164271,0.9955499,0.9093807,0.1803034,1.091922,1.35975,0.006085584,0.04045908,0.5230358,0.08524144,1.778785,1.236127,0.4449475,4.55058,1.924717,0.4576534,0.173073,9.624023,13.2447,1997-10-05,Fall,1997,10,278,20,1.0,3.7837424470544,2.0423328329456005,5.82607528,3.3581669354784,2.4679083445216006,2.0423328329456005
2374,0.007533128,0.0001953718,0.4061823,0.06219903,1.013837,0.9150208,0.185051,1.119637,1.387833,0.006105638,0.0420925,0.524958,0.0868265,1.807657,1.24955,0.4050398,4.140779,1.80995,0.4265271,0.1835079,9.750877,13.42358,1997-10-08,Fall,1997,10,281,21,1.1,3.7170154439328,2.1090598360672006,5.82607528,3.3581669354784,2.4679083445216006,2.319965819673921
2375,0.007596269,0.0001980972,0.4088356,0.06282043,1.033218,0.9185114,0.1906032,1.15044,1.420165,0.006133394,0.04426988,0.5269192,0.09195261,1.895806,1.284534,0.4618544,5.065014,2.136523,0.5263169,0.1606475,9.90081,13.76346,1997-10-11,Fall,1997,10,284,21,1.1,4.024497362915199,1.801577917084801,5.82607528,3.3581669354784,2.4679083445216006,1.9817357087932812
2376,0.007663263,0.0002009904,0.4119361,0.06348857,1.052605,0.9228976,0.1963011,1.180051,1.455312,0.006171341,0.04674827,0.5294909,0.09515911,1.940641,1.303271,0.4376584,4.235075,1.888379,0.4492717,0.1616753,10.03443,14.07384,1997-10-14,Fall,1997,10,287,21,1.1,3.8687522094144007,1.9573230705855997,5.82607528,3.3581669354784,2.4679083445216006,2.1530553776441597
2377,0.007734153,0.0002040495,0.4153236,0.06417024,1.070363,0.9286187,0.2014019,1.204355,1.484263,0.006217406,0.04920164,0.5323002,0.09460855,1.928039,1.292574,0.4265637,4.178231,1.856191,0.4463865,0.1639529,10.11178,14.21728,1997-10-17,Fall,1997,10,290,21,1.1,3.872932718775999,1.9531425612240012,5.82607528,3.3581669354784,2.4679083445216006,2.1484568173464016
2378,0.007808963,0.0002072747,0.4189408,0.06488323,1.087187,0.9339334,0.206534,1.227744,1.511498,0.006270722,0.05178744,0.5351347,0.09463709,1.930182,1.285232,0.4563281,4.27884,1.882795,0.4545507,0.1532985,10.17807,14.36784,1997-10-20,Fall,1997,10,293,21,1.0,3.9252003538672,1.9008749261328006,5.82607528,3.3581669354784,2.4679083445216006,1.9008749261328006
2379,0.007887578,0.0002106609,0.4227501,0.0655991,1.100011,0.9386674,0.2107213,1.241739,1.530083,0.006330789,0.05446454,0.5379192,0.09166094,1.864677,1.241933,0.4327406,3.351102,1.56097,0.3600419,0.151592,10.17903,14.35518,1997-10-23,Fall,1997,10,296,22,0.9,3.6749763949904004,2.1510988850096,5.82607528,3.3581669354784,2.4679083445216006,1.93598899650864
2380,0.007969105,0.0002141645,0.4264765,0.06625678,1.104959,0.9419891,0.2125566,1.236988,1.526057,0.006393442,0.0569058,0.5400615,0.08267918,1.688881,1.135536,0.3173331,2.16437,1.13523,0.2519509,0.1786033,10.08641,13.97079,1997-10-26,Fall,1997,10,299,22,0.9,3.280283542984,2.5457917370160006,5.82607528,3.3581669354784,2.4679083445216006,2.2912125633144007
2381,0.008052079,0.0002177162,0.429791,0.0668292,1.102802,0.9428827,0.2122372,1.217914,1.498701,0.006453085,0.05875465,0.5409905,0.07147587,1.48632,1.005032,0.2394833,1.749766,0.9563798,0.2222338,0.2001262,9.932398,13.33192,1997-10-29,Fall,1997,10,302,22,0.9,3.0481282096352,2.7779470703648004,5.82607528,3.3581669354784,2.4679083445216006,2.5001523633283202
2382,0.008135348,0.0002212662,0.4325906,0.06733541,1.099076,0.9421839,0.2114656,1.198971,1.461974,0.006506969,0.05993964,0.540781,0.0640455,1.373556,0.9128397,0.2256136,2.423577,1.192671,0.3165228,0.2022194,9.822046,12.77935,1997-11-01,Fall,1997,11,305,22,1.0,3.1368342290432,2.6892410509568005,5.82607528,3.3581669354784,2.4679083445216006,2.6892410509568005
2383,0.008218386,0.0002247966,0.4349775,0.0677866,1.093937,0.9398094,0.2104058,1.17993,1.421781,0.006555575,0.0607195,0.5397838,0.05901898,1.303529,0.8437026,0.1852538,2.114816,1.107027,0.2915145,0.2161054,9.754529,12.31278,1997-11-04,Fall,1997,11,308,22,1.0,2.9888716082175995,2.837203671782401,5.82607528,3.3581669354784,2.4679083445216006,2.837203671782401
2384,0.008300537,0.0002282795,0.4369313,0.06816592,1.087618,0.9366459,0.2087752,1.158849,1.376441,0.006597906,0.06105178,0.5380558,0.0547332,1.241298,0.7831067,0.1636584,2.210893,1.147814,0.3082474,0.224616,9.689857,11.85321,1997-11-07,Fall,1997,11,311,23,1.0,2.9456015087600003,2.88047377124,5.82607528,3.3581669354784,2.4679083445216006,2.88047377124
2385,0.008381354,0.0002316987,0.4385127,0.0685153,1.081775,0.9316149,0.2077002,1.143364,1.336351,0.006634281,0.061177,0.5357741,0.05411686,1.253407,0.7577769,0.190533,2.960697,1.463515,0.4100745,0.2081742,9.680284,11.60602,1997-11-10,Fall,1997,11,314,23,1.0,3.1212467748912003,2.7048285051088,5.82607528,3.3581669354784,2.4679083445216006,2.7048285051088
2386,0.008460702,0.0002350551,0.4399026,0.0688602,1.075356,0.9244746,0.207207,1.132277,1.305591,0.006667237,0.06140285,0.5333479,0.05618787,1.311014,0.7555399,0.2195154,3.00485,1.56357,0.4333442,0.1840369,9.706159,11.56663,1997-11-13,Fall,1997,11,317,23,1.0,3.1490280128816,2.6770472671184002,5.82607528,3.3581669354784,2.4679083445216006,2.6770472671184002
2387,0.008538268,0.0002383367,0.4411649,0.06918128,1.066677,0.9159471,0.2062992,1.118798,1.278105,0.006697907,0.06173021,0.5308889,0.05757402,1.33794,0.7457726,0.2237161,2.611496,1.473854,0.398968,0.1646247,9.700659,11.54965,1997-11-16,Fall,1997,11,320,23,1.0,3.0468807278192,2.7791945521808006,5.82607528,3.3581669354784,2.4679083445216006,2.7791945521808006
2388,0.008613549,0.0002415178,0.4422317,0.06944886,1.0557,0.9068199,0.2044235,1.099323,1.247188,0.006725379,0.06197095,0.5282643,0.05633529,1.299212,0.7147793,0.1904492,2.021191,1.251015,0.3288493,0.1595062,9.639064,11.41798,1997-11-19,Fall,1997,11,323,24,1.0,2.8500612784608,2.9760140015392005,5.82607528,3.3581669354784,2.4679083445216006,2.9760140015392005
2389,0.008685839,0.0002445613,0.4429712,0.06965043,1.041672,0.8964147,0.2013192,1.073666,1.210542,0.006747568,0.06202073,0.5252426,0.05272941,1.214581,0.6659184,0.148437,1.5911,1.069306,0.2807859,0.1599721,9.530309,11.15824,1997-11-22,Fall,1997,11,326,24,1.1,2.6681499683407996,3.1579253116592008,5.82607528,3.3581669354784,2.4679083445216006,3.473717842825121
2390,0.008754442,0.0002474329,0.4432871,0.06977933,1.026517,0.8854045,0.1975587,1.045089,1.168972,0.006762668,0.06173233,0.5217184,0.04849528,1.125148,0.6142392,0.1209362,1.500283,1.022447,0.2789208,0.1610697,9.407197,10.83741,1997-11-25,Fall,1997,11,329,24,1.1,2.5727144265904,3.2533608534096006,5.82607528,3.3581669354784,2.4679083445216006,3.5786969387505607
2391,0.008818768,0.0002501059,0.4431514,0.06984438,1.009666,0.8730403,0.193128,1.014651,1.125079,0.006769822,0.06120199,0.5176797,0.04435886,1.04259,0.5639948,0.09409757,1.281439,0.9280036,0.2552223,0.1630826,9.284511,10.49791,1997-11-28,Fall,1997,11,332,24,1.1,2.4413618784784,3.3847134015216005,5.82607528,3.3581669354784,2.4679083445216006,3.723184741673761
2392,0.008878257,0.0002525556,0.4425465,0.06984072,0.9924349,0.8600863,0.1884105,0.9835923,1.079307,0.006768379,0.06037812,0.5131642,0.04066427,0.9724028,0.5185152,0.0782649,1.313576,0.9474969,0.2712494,0.1640242,9.168272,10.15794,1997-12-01,Winter,1997,12,335,24,1.1,2.3851419986815996,3.440933281318401,5.82607528,3.3581669354784,2.4679083445216006,3.785026609450241
2393,0.008932456,0.0002547637,0.4415046,0.06979118,0.9742335,0.8456382,0.1834318,0.9537685,1.035855,0.006758527,0.05944451,0.5082595,0.03830796,0.9337866,0.4830273,0.07200515,1.416859,1.040011,0.313154,0.1579461,9.076298,9.890142,1997-12-04,Winter,1997,12,338,25,1.1,2.3718725978192,3.4542026821808003,5.82607528,3.3581669354784,2.4679083445216006,3.7996229503988808
2394,0.008980937,0.0002567124,0.4400826,0.0697008,0.9553141,0.8299873,0.1781783,0.9248897,0.9952725,0.006741034,0.05847212,0.5030959,0.03687081,0.9139532,0.4539762,0.06705572,1.368319,1.076695,0.3304853,0.1483789,8.999163,9.685387,1997-12-07,Winter,1997,12,341,25,1.1,2.3265173694784003,3.4995579105216,5.82607528,3.3581669354784,2.4679083445216006,3.8495137015737604
2395,0.009023373,0.0002583879,0.438302,0.06955551,0.9361129,0.8139139,0.1726127,0.8950161,0.9548427,0.006716206,0.05740884,0.4977196,0.03501358,0.8763567,0.4226119,0.05251075,1.041476,0.9222903,0.2698345,0.1428641,8.906518,9.459332,1997-12-10,Winter,1997,12,344,25,1.1,2.1782946882543994,3.647780591745601,5.82607528,3.3581669354784,2.4679083445216006,4.012558650920162
2396,0.009059465,0.0002597769,0.4361422,0.06935564,0.9167615,0.7974267,0.1668174,0.8647445,0.9145465,0.0066837,0.05622999,0.4921187,0.03297539,0.833282,0.3915566,0.04652944,1.055049,0.9553891,0.2908491,0.1351138,8.804093,9.225751,1997-12-13,Winter,1997,12,347,25,1.1,2.1366792983344003,3.6893959816656,5.82607528,3.3581669354784,2.4679083445216006,4.0583355798321605
2397,0.009089083,0.0002608773,0.4336095,0.06909202,0.8980593,0.7813747,0.1611395,0.8340597,0.8732248,0.006643493,0.05485934,0.4862998,0.03056125,0.7779975,0.3603974,0.03404038,0.7748797,0.7804905,0.2204151,0.1342676,8.693569,8.961303,1997-12-16,Winter,1997,12,350,25,1.1,1.9861452416207999,3.8399300383792005,5.82607528,3.3581669354784,2.4679083445216006,4.223923042217121
2398,0.009112031,0.0002616828,0.4306872,0.06877968,0.8790421,0.7646655,0.1551577,0.8032398,0.8324202,0.006595268,0.05340973,0.4802373,0.02801594,0.7207916,0.329803,0.02733596,0.7751989,0.779793,0.2281438,0.1303828,8.577555,8.688341,1997-12-19,Winter,1997,12,353,26,1.2,1.9287247517567998,3.8973505282432006,5.82607528,3.3581669354784,2.4679083445216006,4.6768206338918406
2399,0.009128092,0.0002621861,0.4274017,0.06842914,0.8601643,0.7474545,0.1491511,0.7737139,0.7936373,0.00653943,0.05190992,0.4739803,0.0261321,0.6824887,0.3041973,0.02361088,0.8420533,0.847728,0.2622318,0.1243306,8.47992,8.460995,1997-12-22,Winter,1997,12,356,26,1.2,1.9077894904655999,3.9182857895344005,5.82607528,3.3581669354784,2.4679083445216006,4.701942947441281
2400,0.009137106,0.0002623824,0.4237956,0.06805138,0.8412696,0.72945,0.1428924,0.7451419,0.7574564,0.00647445,0.05045472,0.4675925,0.02464411,0.653754,0.2812455,0.01968337,0.7363297,0.8223065,0.2547899,0.1149211,8.390141,8.272157,1997-12-25,Winter,1997,12,359,26,1.0,1.8373898508384,3.9886854291616007,5.82607528,3.3581669354784,2.4679083445216006,3.9886854291616007
2401,0.009139017,0.0002622721,0.4198904,0.06762743,0.8229629,0.7118036,0.1368812,0.7170796,0.7219241,0.006404973,0.04892115,0.4611233,0.02318655,0.6217455,0.2595901,0.01622791,0.6765906,0.8009301,0.2466526,0.108117,8.297476,8.081473,1998-01-02,Fall,1998,1,2,1,1.2,1.7760657231696,4.050009556830401,5.82607528,3.3581669354784,2.4679083445216006,4.860011468196481
2402,0.009133819,0.0002618583,0.4157081,0.06718224,0.8049293,0.6935838,0.1306939,0.689985,0.6887667,0.006322447,0.04745117,0.4545771,0.02201998,0.5978759,0.2399103,0.01457632,0.6746045,0.8550797,0.276723,0.09814276,8.211134,7.923488,1998-01-05,Fall,1998,1,5,1,1.2,1.7492490693968001,4.0768262106032,5.82607528,3.3581669354784,2.4679083445216006,4.89219145272384
2403,0.009121533,0.000261145,0.4112878,0.06671194,0.7874755,0.6755075,0.1247653,0.664426,0.6578888,0.006233391,0.04599017,0.4480143,0.02160256,0.5938205,0.2242618,0.01541036,0.8066415,1.040109,0.3635662,0.08812552,8.14588,7.821532,1998-01-08,Fall,1998,1,8,1,1.2,1.7885221041439998,4.037553175856001,5.82607528,3.3581669354784,2.4679083445216006,4.845063811027201
2404,0.00910226,0.0002601395,0.4066826,0.06623685,0.7706209,0.6569985,0.1187259,0.6402519,0.6300948,0.006131766,0.04466551,0.4414811,0.02183305,0.6084184,0.2111316,0.0170639,0.7787209,1.137916,0.4100193,0.07536024,8.09752,7.783256,1998-01-11,Fall,1998,1,11,1,1.2,1.785929868328,4.040145411672,5.82607528,3.3581669354784,2.4679083445216006,4.8481744940064
2405,0.0090761,0.0002588471,0.401921,0.06574457,0.7543581,0.63851,0.1126691,0.6164262,0.6036849,0.006022243,0.04342787,0.4349904,0.021703,0.6059576,0.1967646,0.01383932,0.5324923,0.9332386,0.3042617,0.06357132,8.02975,7.728617,1998-01-14,Fall,1998,1,14,1,1.2,1.6601727175376,4.1659025624624,5.82607528,3.3581669354784,2.4679083445216006,4.99908307495488
2406,0.009043271,0.0002572827,0.396995,0.06520628,0.738485,0.621164,0.1072353,0.5930375,0.5773327,0.005919228,0.04209512,0.4285794,0.02122707,0.5855018,0.1828333,0.01267689,0.531898,0.9412137,0.3116772,0.05632406,7.944717,7.636994,1998-01-17,Fall,1998,1,17,2,1.2,1.6308411498992,4.1952341301008005,5.82607528,3.3581669354784,2.4679083445216006,5.03428095612096
2407,0.009004046,0.0002554662,0.3919187,0.0646451,0.7231559,0.6043297,0.1021591,0.5707958,0.5522311,0.005815306,0.04075424,0.4222104,0.02101217,0.5720391,0.1709043,0.01208475,0.5822427,0.9950605,0.3364114,0.05060996,7.869884,7.562223,1998-01-20,Fall,1998,1,20,2,1.2,1.6254202039231997,4.200655076076801,5.82607528,3.3581669354784,2.4679083445216006,5.040786091292161
2408,0.00895867,0.0002534136,0.3867141,0.06406123,0.7083257,0.5880185,0.09737718,0.5493764,0.5281069,0.005710696,0.03941675,0.4159034,0.02075322,0.5550836,0.1599415,0.01002745,0.4949765,0.8935856,0.2828544,0.04635101,7.794536,7.482381,1998-01-23,Fall,1998,1,23,2,1.2,1.5543868046496,4.2716884753504,5.82607528,3.3581669354784,2.4679083445216006,5.12602617042048
2409,0.008907403,0.0002511416,0.3813884,0.06345059,0.6940617,0.57245,0.09300669,0.5288531,0.5046827,0.005608345,0.03804908,0.4096584,0.02048771,0.5363112,0.1502011,0.008956151,0.573764,0.9316841,0.2974925,0.04382713,7.721404,7.39692,1998-01-26,Fall,1998,1,26,2,1.2,1.5496884935456,4.276386786454401,5.82607528,3.3581669354784,2.4679083445216006,5.13166414374528
2410,0.008850491,0.0002486652,0.3759602,0.06283027,0.6802368,0.5570891,0.08877817,0.5092924,0.4825873,0.005502465,0.03672847,0.4034666,0.02029217,0.5206693,0.1414532,0.007596752,0.5403689,0.8883425,0.2743334,0.04122971,7.654664,7.319455,1998-01-29,Fall,1998,1,29,3,1.2,1.5060326579232,4.320042622076801,5.82607528,3.3581669354784,2.4679083445216006,5.184051146492161
2411,0.008788162,0.0002459974,0.370454,0.06220566,0.6669858,0.5420873,0.08487301,0.4914288,0.4624581,0.00539505,0.03545051,0.3973564,0.02099556,0.5312982,0.135846,0.009071452,0.9103187,1.235355,0.4322978,0.0385026,7.621616,7.303877,1998-02-01,Fall,1998,2,32,3,1.2,1.6449602718463998,4.181115008153601,5.82607528,3.3581669354784,2.4679083445216006,5.0173380097843205
2412,0.008720723,0.000243155,0.3649251,0.06157957,0.6542745,0.5274921,0.08124379,0.4749236,0.4442674,0.005287013,0.03425533,0.3913954,0.02236079,0.5548384,0.1322014,0.008148576,0.787112,1.143436,0.3711477,0.03601281,7.60603,7.32691,1998-02-04,Fall,1998,2,35,3,1.2,1.587164002832,4.238911277168,5.82607528,3.3581669354784,2.4679083445216006,5.0866935326016005
2413,0.008648459,0.0002401522,0.3593912,0.06095105,0.6420379,0.5133025,0.07782833,0.4594024,0.4275715,0.00517875,0.03313913,0.385587,0.02408864,0.5821797,0.1295156,0.00923673,0.9718786,1.321413,0.4457897,0.03333541,7.595194,7.366635,1998-02-07,Fall,1998,2,38,3,1.2,1.6580304222112001,4.1680448577888,5.82607528,3.3581669354784,2.4679083445216006,5.0016538293465596
2414,0.008571712,0.0002370062,0.3538908,0.06032195,0.6304896,0.4997668,0.07482377,0.4454275,0.4127598,0.005073451,0.03209375,0.3799751,0.02681671,0.6255847,0.1294016,0.01023525,1.098033,1.415447,0.471373,0.03132073,7.605163,7.452653,1998-02-10,Fall,1998,2,41,3,1.2,1.7029349183392,4.1231403616608,5.82607528,3.3581669354784,2.4679083445216006,4.94776843399296
2415,0.008490855,0.0002337351,0.3484567,0.05969419,0.6195024,0.4867879,0.07207887,0.4324923,0.3994685,0.004970235,0.03114132,0.3745834,0.02994275,0.6678095,0.130327,0.01036285,1.092606,1.389114,0.4446782,0.02956564,7.616538,7.550478,1998-02-13,Fall,1998,2,44,4,1.2,1.6958193767376002,4.1302559032624,5.82607528,3.3581669354784,2.4679083445216006,4.95630708391488
2416,0.008406254,0.0002303554,0.3431219,0.05908056,0.6093313,0.4743577,0.06974977,0.421746,0.3886978,0.004869589,0.03029297,0.3694466,0.03501311,0.7469236,0.1356339,0.01701477,1.691888,1.822327,0.6220239,0.02759003,7.669531,7.74019,1998-02-16,Fall,1998,2,47,4,1.2,1.9282964390784,3.8977788409216005,5.82607528,3.3581669354784,2.4679083445216006,4.6773346091059205
