,Stock,Year,season,2,3,4,5,Name,Cons Units,area,runtype,juve_behav
839,FSO,2020,winter,23255.1,13056.1,3878.8,163.8,Fraser Summer Ocean-type 0.3,"CK-13, CK-15",fraser,summer,ocean
840,FSS,1979,fall,5040.0,2667.1,3872.1,464.3,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
841,FSS,1979,spring,5569.9,2996.9,5587.9,685.4,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
842,FSS,1979,summer,6629.7,3656.6,9019.5,1127.6,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
843,FSS,1979,winter,3980.2,2007.5,440.5,22.0,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
844,FSS,1980,fall,6643.9,2810.5,3666.0,430.6,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
845,FSS,1980,spring,7201.4,3152.7,5288.1,633.5,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
846,FSS,1980,summer,8316.5,3837.1,8532.2,1039.2,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
847,FSS,1980,winter,5528.8,2126.1,421.9,24.9,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
848,FSS,1981,fall,5938.8,3838.5,3853.1,397.5,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
849,FSS,1981,spring,6452.1,4298.7,5551.2,582.4,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
850,FSS,1981,summer,7478.5,5219.2,8947.3,952.3,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
851,FSS,1981,winter,4912.4,2918.1,456.9,27.6,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
852,FSS,1982,fall,6209.1,3360.0,5211.9,410.5,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
853,FSS,1982,spring,6654.6,3731.9,7494.0,599.4,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
854,FSS,1982,summer,7545.6,4475.8,12058.2,977.1,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
855,FSS,1982,winter,5318.1,2616.2,647.6,32.8,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
856,FSS,1983,fall,6764.8,3692.7,4583.9,537.6,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
857,FSS,1983,spring,7360.4,4153.2,6581.0,780.0,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
858,FSS,1983,summer,8551.7,5074.1,10575.4,1264.7,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
859,FSS,1983,winter,5573.5,2771.8,589.5,52.9,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
860,FSS,1984,fall,9397.9,3871.6,4646.7,480.3,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
861,FSS,1984,spring,10410.5,4331.6,6673.6,703.5,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
862,FSS,1984,summer,12435.7,5251.5,10727.3,1150.0,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
863,FSS,1984,winter,7372.7,2951.7,592.9,33.9,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
864,FSS,1985,fall,7484.5,5091.7,5101.6,522.5,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
865,FSS,1985,spring,8186.1,5697.2,7371.4,770.8,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
866,FSS,1985,summer,9589.4,6908.2,11911.1,1267.5,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
867,FSS,1985,winter,6081.2,3880.7,561.9,25.8,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
868,FSS,1986,fall,8017.4,4324.2,7309.8,607.9,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
869,FSS,1986,spring,8765.4,4878.7,10583.7,899.3,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
870,FSS,1986,summer,10261.4,5987.5,17131.4,1482.1,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
871,FSS,1986,winter,6521.4,3215.4,762.1,25.2,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
872,FSS,1987,fall,5528.8,4586.8,6028.9,826.5,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
873,FSS,1987,spring,5985.6,5135.5,8714.4,1219.2,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
874,FSS,1987,summer,6899.4,6232.8,14085.5,2004.6,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
875,FSS,1987,winter,4615.0,3489.4,657.8,41.1,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
876,FSS,1988,fall,8013.7,3229.0,6627.0,710.5,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
877,FSS,1988,spring,8586.8,3618.9,9579.9,1050.2,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
878,FSS,1988,summer,9733.1,4398.7,15485.8,1729.5,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
879,FSS,1988,winter,6867.4,2449.2,721.1,31.2,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
880,FSS,1989,fall,6741.6,4876.0,4741.5,796.2,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
881,FSS,1989,spring,7245.9,5491.3,6867.0,1182.5,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
882,FSS,1989,summer,8254.5,6722.0,11118.1,1955.1,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
883,FSS,1989,winter,5733.0,3645.4,490.5,23.5,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
884,FSS,1990,fall,6129.4,4067.0,6993.2,532.7,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
885,FSS,1990,spring,6549.3,4571.9,10103.2,784.4,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
886,FSS,1990,summer,7389.2,5581.6,16323.1,1287.7,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
887,FSS,1990,winter,5289.5,3057.3,773.3,29.4,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
888,FSS,1991,fall,5903.5,3726.1,5774.0,804.6,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
889,FSS,1991,spring,6333.8,4179.3,8344.4,1188.9,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
890,FSS,1991,summer,7194.2,5085.8,13485.3,1957.5,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
891,FSS,1991,winter,5043.1,2819.6,633.1,36.0,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
892,FSS,1992,fall,5509.5,3570.8,5364.0,670.7,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
893,FSS,1992,spring,5908.3,4012.9,7751.4,990.3,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
894,FSS,1992,summer,6705.8,4897.0,12526.1,1629.6,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
895,FSS,1992,winter,4712.0,2686.6,589.3,31.4,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
896,FSS,1993,fall,6913.7,3328.3,5089.1,611.5,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
897,FSS,1993,spring,7467.2,3742.5,7351.3,902.4,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
898,FSS,1993,summer,8574.1,4570.9,11875.9,1484.1,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
899,FSS,1993,winter,5806.8,2499.9,564.5,29.8,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
900,FSS,1994,fall,8430.9,3932.5,4640.4,586.8,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
901,FSS,1994,spring,9014.8,4344.1,6691.9,865.5,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
902,FSS,1994,summer,10182.7,5167.3,10794.7,1423.0,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
903,FSS,1994,winter,7263.0,3109.3,537.6,29.3,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
904,FSS,1995,fall,8537.9,4991.8,5958.9,582.5,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
905,FSS,1995,spring,9122.7,5535.3,8628.5,864.5,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
906,FSS,1995,summer,10292.4,6622.2,13967.8,1428.3,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
907,FSS,1995,winter,7368.2,3904.9,619.6,18.7,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
908,FSS,1996,fall,7508.3,5135.9,7944.4,806.6,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
909,FSS,1996,spring,8063.6,5718.1,11556.2,1207.4,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
910,FSS,1996,summer,9174.4,6882.4,18779.8,2008.8,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
911,FSS,1996,winter,6397.5,3971.5,720.9,5.2,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
912,FSS,1997,fall,5236.8,4479.7,8261.6,1049.0,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
913,FSS,1997,spring,5562.5,4983.3,11996.1,1564.4,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
914,FSS,1997,summer,6213.8,5990.6,19465.3,2595.2,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
915,FSS,1997,winter,4585.5,3472.4,792.4,18.1,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
916,FSS,1998,fall,5326.9,3145.3,6959.8,1074.7,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
917,FSS,1998,spring,5671.6,3465.1,10083.3,1601.2,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
918,FSS,1998,summer,6360.9,4104.6,16330.2,2654.2,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
919,FSS,1998,winter,4637.6,2505.7,712.8,21.6,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
920,FSS,1999,fall,6041.7,3237.1,5111.4,960.4,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
921,FSS,1999,spring,6408.1,3571.0,7417.7,1432.7,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
922,FSS,1999,summer,7140.9,4238.8,12030.3,2377.4,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
923,FSS,1999,winter,5308.9,2569.3,498.8,15.8,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
924,FSS,2000,fall,6925.2,3660.4,5146.9,651.3,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
925,FSS,2000,spring,7363.9,4030.1,7442.4,964.8,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
926,FSS,2000,summer,8241.4,4769.7,12033.3,1591.7,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
927,FSS,2000,winter,6047.7,2920.8,556.0,24.4,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
928,FSS,2001,fall,10394.4,4229.2,5936.3,697.5,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
929,FSS,2001,spring,11376.9,4668.7,8616.1,1038.9,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
930,FSS,2001,summer,13342.0,5547.9,13975.8,1721.6,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
931,FSS,2001,winter,8429.3,3350.0,576.6,14.8,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
932,FSS,2002,fall,9315.3,6003.6,6870.9,788.8,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
933,FSS,2002,spring,9955.1,6612.9,9968.7,1175.8,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
934,FSS,2002,summer,11234.6,7831.4,16164.3,1949.7,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
935,FSS,2002,winter,8035.8,4785.1,675.3,14.8,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
936,FSS,2003,fall,5971.4,5581.3,9644.8,907.3,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
937,FSS,2003,spring,6525.6,6145.6,13983.3,1350.6,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
938,FSS,2003,summer,7633.8,7274.2,22660.4,2237.1,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
939,FSS,2003,winter,4863.2,4452.7,967.7,20.8,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
940,FSS,2004,fall,5442.0,3446.6,8937.5,1284.9,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
941,FSS,2004,spring,5899.5,3794.0,12953.5,1915.5,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
942,FSS,2004,summer,6814.6,4488.9,20985.5,3176.7,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
943,FSS,2004,winter,4526.9,2751.8,905.4,23.7,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
944,FSS,2005,fall,4392.0,3168.8,5415.8,1135.9,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
945,FSS,2005,spring,5189.8,3486.4,7842.2,1689.1,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
946,FSS,2005,summer,6785.5,4121.5,12695.1,2795.6,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
947,FSS,2005,winter,2796.3,2533.7,562.9,29.5,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
948,FSS,2006,fall,5788.7,2128.6,4944.2,687.8,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
949,FSS,2006,spring,6788.5,2343.7,7156.8,1021.7,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
950,FSS,2006,summer,8788.2,2773.8,11582.2,1689.6,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
951,FSS,2006,winter,3789.0,1698.5,518.8,19.9,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
952,FSS,2007,fall,6220.2,2862.1,3292.0,621.4,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
953,FSS,2007,spring,6947.1,3156.0,4762.6,921.9,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
954,FSS,2007,summer,8400.7,3743.7,7703.9,1522.8,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
955,FSS,2007,winter,4766.6,2274.4,350.7,20.5,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
956,FSS,2008,fall,5969.6,3427.0,4418.0,412.3,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
957,FSS,2008,spring,6898.6,3778.3,6396.7,611.9,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
958,FSS,2008,summer,8756.6,4481.0,10354.1,1011.2,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
959,FSS,2008,winter,4111.7,2724.3,460.6,13.0,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
960,FSS,2009,fall,5270.2,3098.6,5367.7,559.4,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
961,FSS,2009,spring,5885.1,3428.7,7772.7,831.0,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
962,FSS,2009,summer,7114.8,4089.0,12582.8,1374.2,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
963,FSS,2009,winter,4040.5,2438.3,557.7,16.3,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
964,FSS,2010,fall,3961.2,2923.0,4838.3,674.5,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
965,FSS,2010,spring,4587.5,3225.6,7007.9,1001.4,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
966,FSS,2010,summer,5840.0,3830.8,11347.1,1655.4,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
967,FSS,2010,winter,2708.6,2317.8,499.1,20.5,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
968,FSS,2011,fall,4143.4,2217.7,4376.5,592.3,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
969,FSS,2011,spring,5173.4,2552.3,6287.6,874.4,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
970,FSS,2011,summer,7233.4,3221.5,10109.7,1438.4,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
971,FSS,2011,winter,2083.5,1548.5,554.3,28.3,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
972,FSS,2012,fall,6110.1,1755.4,3205.5,596.1,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
973,FSS,2012,spring,6708.0,1944.5,4649.0,887.8,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
974,FSS,2012,summer,7903.7,2322.6,7535.9,1471.1,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
975,FSS,2012,winter,4914.3,1377.3,318.6,12.7,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
976,FSS,2013,fall,6828.4,3533.8,2589.0,409.5,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
977,FSS,2013,spring,7401.8,3919.9,3711.7,609.0,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
978,FSS,2013,summer,8548.7,4692.3,5957.1,1008.1,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
979,FSS,2013,winter,5681.5,2761.4,343.6,10.4,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
980,FSS,2014,fall,3212.4,4022.2,5198.5,338.3,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
981,FSS,2014,spring,3666.6,4451.2,7439.9,499.9,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
982,FSS,2014,summer,4574.9,5309.1,11922.8,823.2,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
983,FSS,2014,winter,2304.1,3164.2,715.6,15.0,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
984,FSS,2015,fall,2592.8,1923.4,6406.0,771.3,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
985,FSS,2015,spring,3316.6,2256.6,9302.8,1154.7,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
986,FSS,2015,summer,4764.2,2922.9,15096.4,1921.5,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
987,FSS,2015,winter,1145.3,1257.1,612.4,4.5,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
988,FSS,2016,fall,1649.2,1006.1,2692.0,822.4,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
989,FSS,2016,spring,1885.0,1114.6,3901.6,1225.9,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
990,FSS,2016,summer,2356.7,1331.5,6321.0,2033.0,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
991,FSS,2016,winter,1177.6,789.2,272.6,15.4,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
992,FSS,2017,fall,1690.5,870.3,1562.6,349.8,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
993,FSS,2017,spring,1975.8,967.4,2263.1,521.2,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
994,FSS,2017,summer,2546.5,1161.5,3664.0,863.8,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
995,FSS,2017,winter,1119.8,676.2,161.7,7.2,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
996,FSS,2018,fall,2065.1,893.2,1150.9,186.8,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
997,FSS,2018,spring,2553.2,1019.2,1624.8,275.7,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
998,FSS,2018,summer,3529.4,1271.4,2572.8,453.7,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
999,FSS,2018,winter,1088.9,641.0,202.9,8.8,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
1000,FSS,2019,fall,4792.6,1469.9,2580.6,1155.0,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
1001,FSS,2019,spring,6190.6,1951.8,4012.9,1894.1,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
1002,FSS,2019,summer,8986.5,2915.8,6877.5,3372.4,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
1003,FSS,2019,winter,1996.7,505.9,-283.9,-323.2,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
1004,FSS,2020,fall,2329.4,1849.2,1347.4,161.2,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
1005,FSS,2020,spring,2785.5,2073.7,1949.3,238.7,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
1006,FSS,2020,summer,3697.8,2522.7,3153.0,393.7,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
1007,FSS,2020,winter,1417.1,1400.2,143.6,6.2,Fraser Summer Stream-type 1.3,"CK-09, CK-11, CK-14, CK-19",fraser,summer,stream
1008,LGS,1979,fall,147347.8,128526.7,11787.0,135.0,Lower Georgia Strait (Cowichan),CK-22,ECVI,fall,ocean
1009,LGS,1979,spring,106327.6,18182.7,55.9,54.0,Lower Georgia Strait (Cowichan),CK-22,ECVI,fall,ocean
1010,LGS,1979,summer,117397.8,64359.8,5080.1,85.4,Lower Georgia Strait (Cowichan),CK-22,ECVI,fall,ocean
1011,LGS,1979,winter,121517.3,20780.2,63.9,61.7,Lower Georgia Strait (Cowichan),CK-22,ECVI,fall,ocean
1012,LGS,1980,fall,87097.9,97008.0,18403.5,83.0,Lower Georgia Strait (Cowichan),CK-22,ECVI,fall,ocean
1013,LGS,1980,spring,61561.5,21226.1,2389.8,33.0,Lower Georgia Strait (Cowichan),CK-22,ECVI,fall,ocean
1014,LGS,1980,summer,68736.6,52404.5,9106.5,52.4,Lower Georgia Strait (Cowichan),CK-22,ECVI,fall,ocean
1015,LGS,1980,winter,70355.9,24258.4,2731.2,37.8,Lower Georgia Strait (Cowichan),CK-22,ECVI,fall,ocean
1016,LGS,1981,fall,71790.4,56389.9,14967.1,143.7,Lower Georgia Strait (Cowichan),CK-22,ECVI,fall,ocean
